Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;VelP;VelI;AngP;AngI;RotationFF
501;0.6926;0.6852;0.1379;-0.0000;65;60;-0.0427;0.1998;-0.0074;-0.0048;-0.0002
502;0.6889;0.6815;0.2069;-0.0000;67;62;-0.0342;0.1994;-0.0104;-0.0050;-0.0002
503;0.6889;0.6815;0.3793;-0.0000;67;60;-0.0364;0.1990;-0.0189;-0.0050;-0.0002
504;0.6815;0.6778;0.4483;-0.0000;73;64;-0.0145;0.1990;-0.0226;-0.0052;-0.0002
505;0.6815;0.6778;0.4138;-0.0000;67;58;-0.0353;0.1983;-0.0201;-0.0055;-0.0002
506;0.6852;0.6741;0.4483;-0.0000;65;54;-0.0540;0.1979;-0.0226;-0.0057;-0.0002
507;0.6815;0.6704;0.4138;-0.0000;65;54;-0.0500;0.1972;-0.0216;-0.0060;-0.0002
508;0.6778;0.6704;0.2759;-0.0000;67;60;-0.0302;0.1969;-0.0136;-0.0060;-0.0002
509;0.6704;0.6667;0.1724;-0.0000;69;64;-0.0185;0.1965;-0.0094;-0.0060;-0.0002
510;0.6778;0.6667;-0.0000;-0.0000;58;56;-0.0628;0.1958;-0.0016;-0.0060;-0.0002
511;0.6778;0.6630;-0.1379;-0.0000;56;56;-0.0657;0.1950;0.0048;-0.0060;-0.0002
512;0.6704;0.6630;-0.1724;-0.0000;58;60;-0.0485;0.1947;0.0077;-0.0060;-0.0002
513;0.6667;0.6593;-0.2069;-0.0000;60;64;-0.0350;0.1939;0.0099;-0.0060;-0.0002
514;0.6630;0.6593;-0.1379;-0.0000;64;64;-0.0236;0.1939;0.0060;-0.0057;-0.0002
515;0.6593;0.6556;-0.1379;-0.0000;65;67;-0.0137;0.1936;0.0062;-0.0057;-0.0002
516;0.6593;0.6556;-0.1034;-0.0000;64;64;-0.0262;0.1932;0.0040;-0.0057;-0.0002
517;0.6593;0.6519;-0.0000;-0.0000;62;60;-0.0383;0.1928;-0.0001;-0.0057;-0.0002
518;0.6593;0.6519;0.0345;-0.0000;60;58;-0.0493;0.1925;-0.0021;-0.0057;-0.0002
519;0.6519;0.6481;0.0690;-0.0000;65;62;-0.0222;0.1921;-0.0035;-0.0057;-0.0002
520;0.6481;0.6444;0.0690;-0.0000;65;62;-0.0181;0.1917;-0.0048;-0.0057;-0.0002
521;0.6481;0.6444;0.0690;-0.0000;67;64;-0.0119;0.1917;-0.0043;-0.0060;-0.0002
522;0.6444;0.6407;0.0690;-0.0000;67;64;-0.0097;0.1917;-0.0045;-0.0060;-0.0002
523;0.6481;0.6407;-0.0000;-0.0000;62;60;-0.0342;0.1910;-0.0016;-0.0060;-0.0002
524;0.6407;0.6370;-0.0345;-0.0000;65;64;-0.0130;0.1910;0.0006;-0.0060;-0.0002
525;0.6407;0.6370;-0.0000;-0.0000;65;64;-0.0145;0.1910;-0.0006;-0.0060;-0.0002
526;0.6370;0.6333;-0.0690;-0.0000;65;64;-0.0148;0.1906;0.0018;-0.0060;-0.0002
527;0.6370;0.6333;-0.1034;-0.0000;64;64;-0.0200;0.1903;0.0033;-0.0060;-0.0002
528;0.6296;0.6296;-0.0000;-0.0000;67;65;-0.0049;0.1903;-0.0006;-0.0060;-0.0002
529;0.6296;0.6296;-0.0345;-0.0000;65;64;-0.0115;0.1903;0.0013;-0.0060;-0.0002
530;0.6296;0.6259;-0.0000;-0.0000;64;62;-0.0181;0.1899;-0.0009;-0.0060;-0.0002
531;0.6296;0.6259;0.1379;-0.0000;64;60;-0.0251;0.1895;-0.0074;-0.0060;-0.0002
532;0.6259;0.6222;0.1034;-0.0000;65;62;-0.0134;0.1895;-0.0057;-0.0060;-0.0002
533;0.6222;0.6259;0.1379;-0.0000;71;67;0.0167;0.1899;-0.0070;-0.0060;-0.0002
534;0.6222;0.6222;0.1034;-0.0000;69;65;0.0049;0.1899;-0.0065;-0.0060;-0.0002
535;0.6185;0.6185;0.0690;-0.0000;67;65;-0.0013;0.1899;-0.0045;-0.0062;-0.0002
536;0.6222;0.6185;-0.0000;-0.0000;64;62;-0.0152;0.1895;-0.0016;-0.0062;-0.0002
537;0.6185;0.6148;-0.0690;-0.0000;64;64;-0.0101;0.1895;0.0026;-0.0062;-0.0002
538;0.6148;0.6148;-0.0345;-0.0000;65;65;-0.0035;0.1895;-0.0001;-0.0062;-0.0002
539;0.6111;0.6111;0.0690;-0.0000;67;65;0.0013;0.1895;-0.0040;-0.0062;-0.0002
540;0.6037;0.6111;0.1724;-0.0000;73;69;0.0244;0.1899;-0.0094;-0.0062;-0.0002
541;0.6111;0.6074;0.1724;-0.0000;65;62;-0.0148;0.1895;-0.0087;-0.0062;-0.0002
542;0.6074;0.6074;0.0690;-0.0000;65;62;-0.0115;0.1895;-0.0045;-0.0065;-0.0002
543;0.6074;0.6037;0.0690;-0.0000;65;64;-0.0097;0.1892;-0.0045;-0.0065;-0.0002
544;0.6037;0.6037;0.1379;-0.0000;65;62;-0.0064;0.1892;-0.0077;-0.0065;-0.0002
545;0.6074;0.6000;0.1034;-0.0000;62;58;-0.0287;0.1888;-0.0062;-0.0065;-0.0002
546;0.6074;0.6000;0.0345;-0.0000;56;54;-0.0489;0.1884;-0.0033;-0.0065;-0.0002
547;0.6000;0.5963;0.0345;-0.0000;60;58;-0.0277;0.1881;-0.0031;-0.0065;-0.0002
548;0.6037;0.5926;0.0345;-0.0000;56;54;-0.0489;0.1873;-0.0031;-0.0065;-0.0002
549;0.5963;0.5926;-0.0690;-0.0000;60;58;-0.0284;0.1870;0.0026;-0.0065;-0.0002
550;0.5963;0.5889;-0.1379;-0.0000;58;58;-0.0313;0.1866;0.0060;-0.0065;-0.0002
551;0.5926;0.5889;-0.1724;-0.0000;60;62;-0.0185;0.1866;0.0074;-0.0065;-0.0002
552;0.5926;0.5852;-0.1724;-0.0000;58;60;-0.0251;0.1862;0.0079;-0.0065;-0.0002
553;0.5852;0.5852;-0.0000;-0.0000;62;60;-0.0123;0.1859;-0.0006;-0.0065;-0.0002
554;0.5815;0.5815;0.0345;-0.0000;65;62;0.0002;0.1859;-0.0033;-0.0065;-0.0002
555;0.5815;0.5815;0.2759;-0.0000;65;58;-0.0134;0.1859;-0.0145;-0.0065;-0.0002
556;0.5778;0.5778;0.4138;-0.0000;67;58;-0.0046;0.1859;-0.0201;-0.0067;-0.0002
557;0.5815;0.5778;0.4483;-0.0000;65;54;-0.0178;0.1855;-0.0219;-0.0070;-0.0002
558;0.5815;0.5741;0.3448;-0.0000;62;54;-0.0280;0.1851;-0.0172;-0.0070;-0.0002
559;0.5778;0.5704;0.2414;-0.0000;62;54;-0.0233;0.1851;-0.0126;-0.0072;-0.0002
560;0.5778;0.5704;0.2759;-0.0000;60;52;-0.0375;0.1844;-0.0143;-0.0072;-0.0002
561;0.5741;0.5667;0.1034;-0.0000;60;54;-0.0317;0.1840;-0.0062;-0.0074;-0.0002
562;0.5704;0.5667;-0.0000;-0.0000;60;56;-0.0273;0.1840;-0.0016;-0.0074;-0.0002
563;0.5667;0.5630;-0.1724;-0.0000;58;58;-0.0200;0.1837;0.0070;-0.0072;-0.0002
564;0.5704;0.5630;-0.2759;-0.0000;54;56;-0.0375;0.1833;0.0126;-0.0072;-0.0002
565;0.5630;0.5593;-0.2759;-0.0000;58;58;-0.0211;0.1829;0.0118;-0.0070;-0.0002
566;0.5667;0.5593;-0.3448;-0.0000;52;56;-0.0412;0.1826;0.0150;-0.0070;-0.0002
567;0.5593;0.5556;-0.4483;-0.0000;54;62;-0.0214;0.1822;0.0214;-0.0067;-0.0002
568;0.5556;0.5556;-0.5172;-0.0000;58;64;-0.0046;0.1822;0.0236;-0.0065;-0.0002
569;0.5519;0.5519;-0.3448;-0.0000;62;65;0.0097;0.1822;0.0157;-0.0065;-0.0002
570;0.5481;0.5519;-0.2759;-0.0000;62;64;0.0016;0.1822;0.0116;-0.0062;-0.0002
571;0.5519;0.5481;-0.0690;-0.0000;58;56;-0.0255;0.1818;0.0023;-0.0062;-0.0002
572;0.5519;0.5444;0.1034;-0.0000;58;54;-0.0273;0.1815;-0.0062;-0.0062;-0.0002
573;0.5519;0.5444;0.0690;-0.0000;56;52;-0.0386;0.1811;-0.0045;-0.0065;-0.0002
574;0.5481;0.5407;0.1724;-0.0000;60;52;-0.0266;0.1807;-0.0094;-0.0065;-0.0002
575;0.5481;0.5407;0.2414;-0.0000;58;50;-0.0357;0.1804;-0.0118;-0.0065;-0.0002
576;0.5407;0.5370;0.2069;-0.0000;64;56;-0.0060;0.1804;-0.0109;-0.0067;-0.0002
577;0.5407;0.5370;0.2414;-0.0000;62;54;-0.0174;0.1800;-0.0133;-0.0067;-0.0002
578;0.5370;0.5333;0.2069;-0.0000;62;54;-0.0104;0.1800;-0.0106;-0.0070;-0.0002
579;0.5333;0.5333;0.0345;-0.0000;62;58;-0.0075;0.1800;-0.0023;-0.0070;-0.0002
580;0.5296;0.5296;0.0345;-0.0000;62;58;-0.0042;0.1800;-0.0033;-0.0070;-0.0002
581;0.5296;0.5296;-0.1724;-0.0000;60;60;-0.0024;0.1800;0.0077;-0.0067;-0.0002
582;0.5259;0.5259;-0.1724;-0.0000;60;60;0.0002;0.1800;0.0070;-0.0067;-0.0002
583;0.5296;0.5259;-0.1724;-0.0000;56;56;-0.0200;0.1796;0.0077;-0.0067;-0.0002
584;0.5259;0.5222;-0.2759;-0.0000;54;58;-0.0207;0.1793;0.0128;-0.0065;-0.0002
585;0.5259;0.5185;-0.3103;-0.0000;54;58;-0.0207;0.1793;0.0133;-0.0065;-0.0002
586;0.5222;0.5185;-0.2414;-0.0000;54;58;-0.0185;0.1789;0.0106;-0.0065;-0.0002
587;0.5185;0.5148;-0.2069;-0.0000;58;60;-0.0046;0.1789;0.0096;-0.0062;-0.0002
588;0.5148;0.5148;-0.1034;-0.0000;58;58;-0.0097;0.1789;0.0038;-0.0062;-0.0002
589;0.5111;0.5111;-0.0345;-0.0000;62;60;0.0046;0.1789;0.0004;-0.0062;-0.0002
590;0.5148;0.5111;0.1034;-0.0000;58;52;-0.0225;0.1785;-0.0055;-0.0062;-0.0002
591;0.5148;0.5074;0.1724;-0.0000;58;50;-0.0247;0.1782;-0.0099;-0.0065;-0.0002
592;0.5111;0.5074;0.2069;-0.0000;56;48;-0.0309;0.1778;-0.0109;-0.0065;-0.0002
593;0.5037;0.5037;0.2069;-0.0000;62;54;-0.0031;0.1778;-0.0104;-0.0065;-0.0002
594;0.5000;0.5037;0.2069;-0.0000;64;56;0.0057;0.1778;-0.0116;-0.0067;-0.0002
595;0.4963;0.5000;0.1724;-0.0000;65;58;0.0123;0.1782;-0.0099;-0.0067;-0.0002
596;0.4963;0.5000;0.0690;-0.0000;65;60;0.0185;0.1782;-0.0045;-0.0067;-0.0002
597;0.5000;0.4963;-0.0690;-0.0000;56;54;-0.0167;0.1782;0.0028;-0.0067;-0.0002
598;0.4963;0.4963;-0.2414;-0.0000;58;58;-0.0024;0.1782;0.0111;-0.0067;-0.0002
599;0.4963;0.4963;-0.2414;-0.0000;58;58;-0.0075;0.1778;0.0101;-0.0065;-0.0002
600;0.5037;0.4963;-0.2414;-0.0000;52;52;-0.0317;0.1774;0.0106;-0.0065;-0.0002
601;0.5037;0.4963;-0.2414;-0.0000;52;52;-0.0339;0.1771;0.0111;-0.0065;-0.0002
602;0.5000;0.4963;-0.2414;-0.0000;54;56;-0.0159;0.1771;0.0114;-0.0062;-0.0002
603;0.5000;0.4963;-0.2759;-0.0000;54;54;-0.0196;0.1767;0.0123;-0.0062;-0.0002
604;0.4926;0.4963;-0.2069;-0.0000;62;62;0.0159;0.1771;0.0096;-0.0060;-0.0002
605;0.4889;0.4963;-0.1034;-0.0000;65;64;0.0287;0.1774;0.0045;-0.0060;-0.0002
606;0.4963;0.4963;0.0690;-0.0000;62;56;0.0009;0.1774;-0.0035;-0.0060;-0.0002
607;0.4963;0.4963;0.1379;-0.0000;62;54;-0.0042;0.1774;-0.0072;-0.0062;-0.0002
608;0.4963;0.4963;0.1379;-0.0000;60;54;-0.0093;0.1771;-0.0077;-0.0062;-0.0002
609;0.5037;0.4963;0.1034;-0.0000;54;48;-0.0331;0.1767;-0.0050;-0.0062;-0.0002
610;0.5000;0.4963;0.1034;-0.0000;60;52;-0.0119;0.1767;-0.0062;-0.0062;-0.0002
611;0.5000;0.4963;0.0345;-0.0000;58;52;-0.0159;0.1763;-0.0028;-0.0062;-0.0002
612;0.4963;0.4963;0.0345;-0.0000;60;56;-0.0038;0.1763;-0.0028;-0.0065;-0.0002
613;0.4963;0.4963;0.0345;-0.0000;60;54;-0.0082;0.1763;-0.0033;-0.0065;-0.0002
614;0.5000;0.4963;-0.0000;-0.0000;58;54;-0.0130;0.1760;-0.0001;-0.0065;-0.0002
615;0.4963;0.4963;-0.0345;-0.0000;60;58;0.0024;0.1763;0.0006;-0.0065;-0.0002
616;0.4926;0.4963;-0.0345;-0.0000;64;60;0.0167;0.1763;-0.0001;-0.0065;-0.0002
617;0.4852;0.4963;-0.0345;-0.0000;69;67;0.0489;0.1771;0.0013;-0.0065;-0.0002
618;0.4852;0.4963;-0.0000;-0.0000;71;67;0.0580;0.1778;-0.0009;-0.0065;-0.0002
619;0.4852;0.4963;-0.1034;-0.0000;69;67;0.0478;0.1782;0.0043;-0.0062;-0.0002
620;0.4926;0.4963;-0.2069;-0.0000;62;64;0.0174;0.1785;0.0099;-0.0062;-0.0002
621;0.4963;0.4963;-0.2414;-0.0000;56;58;-0.0093;0.1782;0.0109;-0.0062;-0.0002
622;0.5037;0.4963;-0.3103;-0.0000;50;54;-0.0328;0.1778;0.0143;-0.0060;-0.0002
623;0.5037;0.4963;-0.4138;-0.0000;48;54;-0.0350;0.1774;0.0182;-0.0060;-0.0002
624;0.4963;0.4963;-0.3103;-0.0000;58;62;0.0049;0.1774;0.0138;-0.0057;-0.0002
625;0.4889;0.4963;-0.2759;-0.0000;65;67;0.0379;0.1782;0.0131;-0.0057;-0.0002
626;0.4852;0.4963;-0.0345;-0.0000;69;65;0.0456;0.1785;0.0013;-0.0055;-0.0002
627;0.4815;0.4963;0.1034;-0.0000;77;71;0.0749;0.1796;-0.0067;-0.0057;-0.0002
628;0.4889;0.4963;0.1034;-0.0000;71;65;0.0427;0.1800;-0.0052;-0.0057;-0.0002
629;0.4889;0.4963;0.1379;-0.0000;69;62;0.0331;0.1804;-0.0082;-0.0057;-0.0002
630;0.5000;0.4963;0.1034;-0.0000;60;54;-0.0148;0.1804;-0.0060;-0.0057;-0.0002
631;0.5000;0.4963;0.0690;-0.0000;58;52;-0.0189;0.1800;-0.0045;-0.0060;-0.0002
632;0.5037;0.4963;0.0690;-0.0000;54;48;-0.0416;0.1796;-0.0048;-0.0060;-0.0002
633;0.5000;0.4963;-0.0000;-0.0000;56;52;-0.0229;0.1793;-0.0009;-0.0060;-0.0002
634;0.4963;0.4963;-0.0690;-0.0000;58;56;-0.0068;0.1793;0.0016;-0.0060;-0.0002
635;0.4963;0.4963;-0.1034;-0.0000;62;60;0.0082;0.1793;0.0040;-0.0060;-0.0002
636;0.4963;0.4963;-0.1379;-0.0000;60;60;0.0020;0.1793;0.0052;-0.0057;-0.0002
637;0.4926;0.4963;-0.1034;-0.0000;64;62;0.0159;0.1796;0.0035;-0.0057;-0.0002
638;0.4963;0.4963;-0.1034;-0.1379;60;56;-0.0079;0.1793;-0.0026;-0.0057;-0.0002
639;0.5037;0.4963;-0.1379;-0.2759;56;50;-0.0309;0.1789;-0.0065;-0.0060;-0.0002
640;0.5000;0.4963;-0.0690;-0.3793;60;52;-0.0159;0.1789;-0.0145;-0.0060;-0.0002
641;0.4963;0.4963;-0.1379;-0.5172;64;54;-0.0002;0.1789;-0.0182;-0.0062;-0.0002
642;0.4926;0.4963;-0.1379;-0.6207;77;46;0.0141;0.1789;-0.0238;-0.0065;-0.0491
643;0.4963;0.4963;-0.0000;-0.7586;79;40;0.0079;0.1793;-0.0360;-0.0067;-0.0491
644;0.4926;0.4963;-0.0345;-0.8621;83;42;0.0211;0.1793;-0.0397;-0.0070;-0.0491
645;0.4889;0.4963;-0.1034;-1.0000;89;44;0.0331;0.1796;-0.0421;-0.0074;-0.0491
646;0.4963;0.4963;-0.2414;-1.1034;81;38;0.0049;0.1800;-0.0426;-0.0077;-0.0491
647;0.5000;0.4963;-0.5517;-1.2414;75;34;-0.0170;0.1796;-0.0331;-0.0079;-0.0491
648;0.4963;0.4963;-0.7586;-1.3448;77;38;-0.0027;0.1796;-0.0294;-0.0084;-0.0491
649;0.4963;0.4963;-1.3448;-1.4828;71;42;-0.0090;0.1796;-0.0074;-0.0084;-0.0491
650;0.5000;0.4963;-1.8966;-1.6207;65;46;-0.0137;0.1793;0.0138;-0.0082;-0.0491
651;0.4926;0.4963;-2.0345;-1.7241;73;54;0.0218;0.1796;0.0155;-0.0082;-0.0491
652;0.4926;0.4963;-2.2414;-1.8621;71;54;0.0163;0.1796;0.0192;-0.0079;-0.0491
653;0.4926;0.4963;-2.4483;-1.9655;69;52;0.0097;0.1800;0.0231;-0.0077;-0.0491
654;0.4926;0.4963;-2.4483;-2.1034;73;54;0.0211;0.1800;0.0172;-0.0077;-0.0491
655;0.4963;0.4963;-2.5517;-2.2069;67;48;-0.0060;0.1800;0.0153;-0.0074;-0.0491
656;0.5000;0.4963;-2.4828;-2.3448;69;44;-0.0104;0.1800;0.0065;-0.0074;-0.0491
657;0.4963;0.4963;-2.4483;-2.4483;73;46;0.0046;0.1800;-0.0001;-0.0074;-0.0491
658;0.4963;0.4963;-2.5517;-2.5862;73;44;-0.0016;0.1800;-0.0011;-0.0074;-0.0491
659;0.5000;0.4963;-2.5172;-2.6897;69;36;-0.0251;0.1796;-0.0094;-0.0074;-0.0491
660;0.4963;0.4963;-2.5172;-2.8276;75;38;-0.0090;0.1796;-0.0153;-0.0077;-0.0491
661;0.4963;0.4963;-2.6552;-2.9655;77;42;0.0082;0.1796;-0.0138;-0.0077;-0.0491
662;0.4926;0.4963;-2.8966;-3.0690;79;46;0.0192;0.1800;-0.0082;-0.0079;-0.0491
663;0.4889;0.4963;-3.0345;-3.2069;83;48;0.0317;0.1804;-0.0074;-0.0079;-0.0491
664;0.4926;0.4963;-3.2414;-3.3103;79;48;0.0233;0.1807;-0.0033;-0.0079;-0.0491
665;0.4926;0.4963;-3.3793;-3.4483;79;46;0.0156;0.1807;-0.0021;-0.0079;-0.0491
666;0.4963;0.4963;-3.6897;-3.5517;71;42;-0.0086;0.1807;0.0057;-0.0079;-0.0491
667;0.5037;0.4963;-3.7586;-3.6897;67;36;-0.0317;0.1804;0.0043;-0.0079;-0.0491
668;0.5000;0.4963;-3.8621;-3.7931;71;40;-0.0170;0.1800;0.0031;-0.0077;-0.0491
669;0.4926;0.4963;-4.0345;-3.9310;77;48;0.0185;0.1804;0.0043;-0.0077;-0.0491
670;0.4889;0.4963;-4.1034;-4.0345;81;50;0.0309;0.1807;0.0021;-0.0077;-0.0491
671;0.4889;0.4963;-4.1379;-4.1724;85;52;0.0423;0.1811;-0.0013;-0.0077;-0.0491
672;0.4852;0.4963;-4.1724;-4.3103;89;52;0.0522;0.1818;-0.0062;-0.0077;-0.0491
673;0.4926;0.4963;-4.2069;-4.4138;83;46;0.0225;0.1822;-0.0104;-0.0079;-0.0491
674;0.4926;0.4963;-4.2414;-4.5517;83;42;0.0148;0.1822;-0.0150;-0.0079;-0.0491
675;0.4889;0.4963;-4.2759;-4.6552;87;46;0.0313;0.1826;-0.0179;-0.0082;-0.0491
676;0.4926;0.4963;-4.5172;-4.7931;83;44;0.0192;0.1829;-0.0128;-0.0082;-0.0491
677;0.4889;0.4963;-4.6207;-4.8966;87;46;0.0309;0.1833;-0.0138;-0.0084;-0.0491
678;0.4889;0.4963;-4.7241;-5.0345;91;48;0.0423;0.1837;-0.0153;-0.0087;-0.0491
679;0.4889;0.4963;-4.8276;-5.1379;89;46;0.0324;0.1840;-0.0150;-0.0087;-0.0491
680;0.4926;0.4963;-5.0690;-5.2759;87;46;0.0262;0.1844;-0.0094;-0.0087;-0.0491
681;0.4926;0.4963;-5.1379;-5.3793;87;42;0.0189;0.1848;-0.0118;-0.0089;-0.0491
682;0.5000;0.4963;-5.1379;-5.5172;81;34;-0.0104;0.1848;-0.0177;-0.0089;-0.0491
683;0.5000;0.4963;-5.3103;-5.6207;79;34;-0.0148;0.1844;-0.0150;-0.0092;-0.0491
684;0.4963;0.4963;-5.3793;-5.6552;75;46;0.0009;0.1844;-0.0131;-0.0092;-0.0125
685;0.4926;0.4963;-5.4483;-5.6552;75;52;0.0163;0.1848;-0.0104;-0.0094;-0.0002
686;0.4926;0.4963;-5.5517;-5.6552;73;52;0.0101;0.1848;-0.0055;-0.0094;-0.0002
687;0.4926;0.4963;-5.6552;-5.6552;73;54;0.0214;0.1851;-0.0013;-0.0094;-0.0002
688;0.4926;0.4963;-5.7586;-5.6552;71;54;0.0141;0.1851;0.0048;-0.0094;-0.0002
689;0.4889;0.4963;-5.7586;-5.6552;75;58;0.0298;0.1855;0.0043;-0.0094;-0.0002
690;0.4889;0.4963;-5.6207;-5.6552;77;58;0.0386;0.1859;-0.0018;-0.0094;-0.0002
691;0.4889;0.4963;-5.4138;-5.6552;79;54;0.0287;0.1862;-0.0131;-0.0094;-0.0002
692;0.4926;0.4963;-5.2414;-5.6552;79;50;0.0203;0.1866;-0.0204;-0.0096;-0.0002
693;0.4926;0.4963;-5.2414;-5.6552;77;50;0.0130;0.1870;-0.0201;-0.0099;-0.0002
694;0.4926;0.4963;-5.1379;-5.6552;77;48;0.0112;0.1870;-0.0262;-0.0101;-0.0002
695;0.4963;0.4963;-5.0345;-5.6552;77;44;-0.0002;0.1870;-0.0302;-0.0104;-0.0002
696;0.4963;0.4963;-5.1379;-5.6552;75;44;-0.0057;0.1870;-0.0258;-0.0106;-0.0002
697;0.4926;0.4963;-5.2414;-5.6552;77;48;0.0093;0.1870;-0.0211;-0.0106;-0.0002
698;0.4926;0.4963;-5.3103;-5.6552;79;52;0.0225;0.1873;-0.0177;-0.0109;-0.0002
699;0.4889;0.4963;-5.3793;-5.6552;81;56;0.0361;0.1877;-0.0145;-0.0109;-0.0002
700;0.5000;0.4963;-5.3448;-5.6552;71;46;-0.0112;0.1877;-0.0148;-0.0111;-0.0002
701;0.4963;0.4963;-5.3793;-5.6552;73;48;0.0024;0.1877;-0.0133;-0.0111;-0.0002
702;0.4963;0.4963;-5.4483;-5.6552;71;48;-0.0027;0.1877;-0.0104;-0.0114;-0.0002
703;0.4963;0.4963;-5.3793;-5.6552;71;46;-0.0086;0.1873;-0.0148;-0.0114;-0.0002
704;0.4963;0.4963;-5.3793;-5.6552;75;50;0.0071;0.1877;-0.0145;-0.0116;-0.0002
705;0.4963;0.4963;-5.2759;-5.6552;75;46;0.0005;0.1877;-0.0182;-0.0118;-0.0002
706;0.4963;0.4963;-5.1724;-5.6552;75;44;-0.0046;0.1873;-0.0245;-0.0118;-0.0002
707;0.4963;0.4963;-5.2069;-5.6552;73;44;-0.0097;0.1873;-0.0231;-0.0121;-0.0002
708;0.4926;0.4963;-5.1724;-5.6552;81;50;0.0251;0.1877;-0.0233;-0.0123;-0.0002
709;0.4852;0.4963;-5.2069;-5.6552;89;58;0.0562;0.1884;-0.0221;-0.0126;-0.0002
710;0.4852;0.4963;-5.3103;-5.6552;85;56;0.0456;0.1888;-0.0179;-0.0128;-0.0002
711;0.4852;0.4963;-5.4138;-5.6552;87;60;0.0551;0.1895;-0.0131;-0.0128;-0.0002
712;0.4926;0.4963;-5.4138;-5.6552;79;54;0.0247;0.1899;-0.0116;-0.0128;-0.0002
713;0.4963;0.4963;-5.4828;-5.6552;73;50;0.0016;0.1899;-0.0082;-0.0131;-0.0002
714;0.5000;0.4963;-5.4483;-5.6552;69;44;-0.0222;0.1895;-0.0104;-0.0131;-0.0002
715;0.5000;0.4963;-5.4828;-5.6552;71;46;-0.0104;0.1895;-0.0084;-0.0131;-0.0002
716;0.4963;0.4963;-5.3448;-5.6552;75;48;0.0049;0.1895;-0.0153;-0.0133;-0.0002
717;0.4963;0.4963;-5.2414;-5.6552;75;46;-0.0002;0.1895;-0.0206;-0.0136;-0.0002
718;0.4963;0.4963;-5.3103;-5.6552;73;46;-0.0057;0.1895;-0.0167;-0.0136;-0.0002
719;0.5000;0.4963;-5.2069;-5.6552;73;44;-0.0104;0.1895;-0.0221;-0.0138;-0.0002
720;0.5000;0.4963;-5.2069;-5.6552;73;42;-0.0152;0.1892;-0.0216;-0.0140;-0.0002
721;0.4963;0.4963;-5.2414;-5.6552;75;46;0.0002;0.1892;-0.0209;-0.0143;-0.0002
722;0.4926;0.4963;-5.2759;-5.6552;79;50;0.0156;0.1895;-0.0189;-0.0143;-0.0002
723;0.4889;0.4963;-5.3103;-5.6552;81;52;0.0269;0.1895;-0.0177;-0.0145;-0.0002
724;0.4963;0.4963;-5.3793;-5.6552;75;48;-0.0005;0.1895;-0.0140;-0.0145;-0.0002
725;0.5000;0.4963;-5.3448;-5.6552;69;40;-0.0251;0.1895;-0.0150;-0.0148;-0.0002
726;0.5000;0.4963;-5.4483;-5.6552;69;40;-0.0284;0.1892;-0.0099;-0.0148;-0.0002
727;0.5037;0.4963;-5.4828;-5.6552;64;38;-0.0463;0.1884;-0.0084;-0.0150;-0.0002
728;0.5037;0.4963;-5.6552;-5.6552;65;42;-0.0302;0.1881;-0.0011;-0.0150;-0.0002
729;0.5037;0.4963;-5.6897;-5.6552;65;42;-0.0331;0.1877;0.0001;-0.0150;-0.0002
730;0.5074;0.4963;-5.6207;-5.6552;62;36;-0.0551;0.1870;-0.0026;-0.0150;-0.0002
731;0.5074;0.4963;-5.6552;-5.6552;62;36;-0.0544;0.1866;-0.0009;-0.0150;-0.0002
732;0.5037;0.4963;-5.6207;-5.6552;65;40;-0.0346;0.1859;-0.0031;-0.0150;-0.0002
733;0.5000;0.4963;-5.4138;-5.6552;71;42;-0.0174;0.1859;-0.0121;-0.0150;-0.0002
734;0.4963;0.4963;-5.4138;-5.6552;75;46;-0.0013;0.1859;-0.0126;-0.0153;-0.0002
735;0.4963;0.4963;-5.3448;-5.6552;73;44;-0.0060;0.1859;-0.0155;-0.0153;-0.0002
736;0.5037;0.4963;-5.2414;-5.6552;71;36;-0.0291;0.1855;-0.0209;-0.0155;-0.0002
737;0.5000;0.4963;-5.2414;-5.6552;73;40;-0.0134;0.1851;-0.0206;-0.0157;-0.0002
738;0.5037;0.4963;-5.2069;-5.6552;69;34;-0.0372;0.1848;-0.0226;-0.0157;-0.0002
739;0.5037;0.4963;-5.2414;-5.6552;69;34;-0.0383;0.1844;-0.0204;-0.0160;-0.0002
740;0.5037;0.4963;-5.2759;-5.6552;69;34;-0.0394;0.1840;-0.0192;-0.0162;-0.0002
741;0.5000;0.4963;-5.2759;-5.6552;73;38;-0.0189;0.1837;-0.0197;-0.0165;-0.0002
742;0.4963;0.4963;-5.3448;-5.6552;75;42;-0.0024;0.1837;-0.0153;-0.0165;-0.0002
743;0.4926;0.4963;-5.3793;-5.6552;77;46;0.0090;0.1837;-0.0136;-0.0167;-0.0002
744;0.4926;0.4963;-5.4483;-5.6552;79;48;0.0225;0.1840;-0.0109;-0.0167;-0.0002
745;0.4963;0.4963;-5.5172;-5.6552;73;44;-0.0038;0.1840;-0.0065;-0.0167;-0.0002
746;0.4926;0.4963;-5.6207;-5.6552;75;48;0.0104;0.1840;-0.0023;-0.0167;-0.0002
747;0.4963;0.4963;-5.7586;-5.6552;73;48;0.0038;0.1840;0.0040;-0.0167;-0.0002
748;0.5000;0.4963;-5.7586;-5.6552;67;44;-0.0211;0.1840;0.0045;-0.0167;-0.0002
