Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;Battery(mV);PosX(m);PosY(m);Angle(rad);Dist
0;-0.0000;-0.0000;-0.0345;-0.0000;1;1;12051;0.0000;0.0000;-0.0109;-0.0244
1;-0.0000;0.0037;-0.0345;-0.0000;3;3;12051;0.0000;0.0000;-0.0109;-0.0244
2;-0.0000;0.0037;-0.0345;-0.0000;5;5;12051;0.0000;0.0000;-0.0109;-0.0244
3;-0.0000;0.0074;-0.0345;-0.0000;7;7;12051;0.0000;0.0000;-0.0109;-0.0244
4;-0.0000;0.0074;-0.0345;-0.0000;9;9;12051;0.0000;0.0000;-0.0109;-0.0244
5;-0.0000;0.0111;-0.0000;-0.0000;11;11;12051;0.0000;0.0000;-0.0109;-0.0244
6;-0.0000;0.0111;-0.0000;-0.0000;15;15;12051;0.0000;0.0000;-0.0109;-0.0244
7;-0.0000;0.0148;-0.0000;-0.0000;17;17;12051;0.0000;0.0000;-0.0109;-0.0244
8;-0.0000;0.0148;-0.0000;-0.0000;19;19;12051;0.0000;0.0000;-0.0109;-0.0244
9;-0.0000;0.0185;-0.0000;-0.0000;21;21;12051;0.0000;0.0000;-0.0109;-0.0244
10;-0.0000;0.0185;-0.0000;-0.0000;22;22;12051;0.0000;0.0000;-0.0109;-0.0244
11;-0.0000;0.0222;-0.0345;-0.0000;24;24;12051;0.0000;0.0000;-0.0109;-0.0244
12;-0.0000;0.0259;-0.0345;-0.0000;28;28;12051;0.0000;0.0000;-0.0109;-0.0244
13;-0.0000;0.0259;-0.0345;-0.0000;30;30;12051;0.0000;0.0000;-0.0109;-0.0244
14;-0.0000;0.0296;-0.0000;-0.0000;32;32;12051;0.0000;0.0000;-0.0109;-0.0244
15;-0.0000;0.0296;-0.0000;-0.0000;34;34;12051;0.0000;0.0000;-0.0109;-0.0244
16;-0.0000;0.0333;-0.0000;-0.0000;38;36;12051;0.0000;0.0000;-0.0109;-0.0244
17;-0.0000;0.0333;-0.0345;-0.0000;40;40;12051;0.0000;0.0000;-0.0109;-0.0244
18;-0.0000;0.0370;-0.0345;-0.0000;42;44;12051;0.0000;0.0000;-0.0109;-0.0244
19;-0.0000;0.0370;-0.0000;-0.0000;46;46;12000;0.0000;0.0000;-0.0109;-0.0244
20;-0.0000;0.0407;-0.0345;-0.0000;48;48;12051;0.0000;0.0000;-0.0109;-0.0244
21;0.0037;0.0407;-0.0345;-0.0000;46;48;12000;0.0382;0.0000;-0.0109;-0.0244
22;0.0074;0.0444;-0.0345;-0.0000;46;46;12000;0.0382;0.0000;-0.0109;-0.0244
23;0.0111;0.0444;-0.0690;-0.0000;40;42;12000;0.1145;-0.0076;-0.0109;-0.0244
24;0.0185;0.0481;-0.0000;-0.0000;36;36;12000;0.1527;-0.0076;-0.0109;-0.0244
25;0.0259;0.0519;0.0345;-0.0000;34;32;12000;0.1908;-0.0076;-0.0109;-0.0244
26;0.0296;0.0519;0.1034;-0.0000;32;30;12000;0.1908;-0.0076;-0.0109;-0.0244
27;0.0333;0.0556;0.1379;-0.0000;30;26;12051;0.1908;-0.0076;0.0111;-0.0244
28;0.0370;0.0556;0.1379;-0.0000;28;24;12051;0.1908;-0.0076;0.0111;-0.0244
29;0.0407;0.0593;0.1724;-0.0000;26;24;12051;0.1908;-0.0076;0.0111;-0.0244
30;0.0444;0.0593;0.2069;-0.0000;26;22;12051;0.2290;0.0000;0.0331;-0.0244
31;0.0481;0.0630;0.1724;-0.0000;24;21;12051;0.3053;0.0000;0.0331;-0.0244
32;0.0519;0.0630;0.1379;-0.0000;24;21;12051;0.3053;0.0000;0.0551;-0.0244
33;0.0556;0.0667;0.1034;-0.0000;24;21;12051;0.3511;0.0000;0.0551;-0.0244
34;0.0556;0.0667;0.1724;-0.0000;24;21;12051;0.3893;0.0000;0.0770;-0.0244
35;0.0593;0.0704;0.1379;-0.0000;24;21;12051;0.4275;0.0000;0.0770;-0.0244
36;0.0593;0.0704;0.1034;-0.0000;24;22;12051;0.4275;0.0000;0.0770;-0.0244
37;0.0630;0.0741;0.1034;-0.0000;24;22;12051;0.4656;0.0000;0.0990;-0.0244
38;0.0630;0.0778;0.1379;-0.0000;26;22;12051;0.4656;0.0000;0.0990;-0.0244
39;0.0630;0.0778;0.1724;-0.0000;28;22;12051;0.5420;0.0000;0.1210;-0.0244
40;0.0667;0.0815;0.1724;-0.0000;28;24;12051;0.5420;0.0000;0.1210;-0.0244
41;0.0667;0.0815;0.2069;-0.0000;30;24;12051;0.5420;0.0000;0.1430;-0.0244
42;0.0667;0.0852;0.2069;-0.0000;32;26;12051;0.6183;0.0000;0.1430;0.0556
43;0.0704;0.0852;0.2069;-0.0000;32;28;12051;0.6183;0.0000;0.1649;0.0556
44;0.0704;0.0889;0.2069;-0.0000;34;30;12051;0.6183;0.0000;0.1649;0.0556
45;0.0704;0.0889;0.1724;-0.0000;36;32;12051;0.6641;0.0000;0.1869;0.0556
46;0.0704;0.0926;0.1724;-0.0000;38;32;12051;0.6641;0.0000;0.1869;0.0556
47;0.0704;0.0926;0.1724;-0.0000;40;34;12051;0.6641;0.0000;0.2089;0.0556
48;0.0704;0.0963;0.1724;-0.0000;40;36;12051;0.6641;0.0000;0.2089;0.0556
49;0.0741;0.1000;0.1724;-0.0000;44;38;12051;0.7405;0.0000;0.2308;0.0556
50;0.0741;0.1000;0.1379;-0.0000;46;40;12051;0.7405;0.0000;0.2308;0.0556
51;0.0741;0.1037;0.1034;-0.0000;48;44;12000;0.7786;0.0000;0.2528;0.0556
52;0.0741;0.1037;-0.0345;-0.0000;48;48;12000;0.8550;0.0000;0.2528;0.0556
53;0.0741;0.1074;-0.1724;-0.0000;50;52;12000;0.8550;0.0000;0.2308;0.0556
54;0.0741;0.1074;-0.2759;-0.0000;50;54;11949;0.9313;0.0000;0.2308;0.0556
55;0.0778;0.1111;-0.2759;-0.0000;48;54;12000;1.0153;0.0000;0.2089;0.0556
56;0.0778;0.1111;-0.2414;-0.0000;52;56;12000;1.0916;0.0000;0.1869;0.0556
57;0.0778;0.1148;-0.1034;-0.0000;56;58;11949;1.1298;0.0000;0.1869;0.0556
58;0.0815;0.1148;0.1034;-0.0000;56;54;11949;1.2443;0.0000;0.1869;0.0556
59;0.0815;0.1185;0.1724;-0.0000;60;56;12000;1.3282;0.0000;0.2089;0.0556
60;0.0852;0.1185;0.2759;-0.0000;60;54;11949;1.4427;0.0000;0.2308;0.1355
61;0.0852;0.1222;0.2759;-0.0000;64;58;11897;1.5191;0.0000;0.2308;0.1355
62;0.0852;0.1259;0.2759;-0.0000;64;56;11949;1.6794;0.0000;0.2528;0.1355
63;0.0889;0.1259;0.2069;-0.0000;62;56;11949;1.7939;0.0000;0.2748;0.1355
64;0.0926;0.1296;0.1034;-0.0000;62;58;11897;1.9160;0.0000;0.2748;0.1355
65;0.1000;0.1296;0.0690;-0.0000;58;54;11897;2.0687;0.0000;0.2748;0.1355
66;0.1037;0.1333;0.0690;-0.0000;54;52;11949;2.2290;0.0076;0.2968;0.2155
67;0.1074;0.1333;0.0345;-0.0000;52;50;11949;2.3817;0.0076;0.2968;0.2155
68;0.1111;0.1370;-0.0000;-0.0000;52;52;11949;2.4962;0.0076;0.2968;0.2155
69;0.1148;0.1370;-0.1034;-0.0000;48;50;11949;2.6565;0.0076;0.2748;0.2155
70;0.1185;0.1407;-0.1724;-0.0000;46;50;12000;2.8092;0.0076;0.2748;0.2155
71;0.1185;0.1407;-0.2414;-0.0000;48;52;11949;2.9313;0.0076;0.2528;0.2155
72;0.1222;0.1444;-0.2759;-0.0000;46;52;11949;3.0840;0.0076;0.2528;0.2955
73;0.1222;0.1444;-0.2414;-0.0000;50;54;12000;3.2061;0.0076;0.2308;0.2955
74;0.1296;0.1481;-0.2759;-0.0000;44;50;11949;3.3969;0.0076;0.2089;0.2955
75;0.1296;0.1519;-0.2759;-0.0000;44;50;11949;3.5573;0.0076;0.2089;0.2955
76;0.1333;0.1519;-0.2069;-0.0000;44;50;12000;3.7099;0.0076;0.1869;0.2955
77;0.1407;0.1556;-0.1724;-0.0000;40;46;12000;3.9084;0.0076;0.1869;0.3754
78;0.1444;0.1556;-0.1379;-0.0000;38;40;12000;4.1069;0.0153;0.1649;0.3754
79;0.1444;0.1593;-0.0345;-0.0000;40;40;12000;4.2595;0.0153;0.1649;0.3754
80;0.1444;0.1593;0.0690;-0.0000;46;46;12000;4.3740;0.0153;0.1869;0.3754
81;0.1444;0.1630;0.1379;-0.0000;48;46;12000;4.5344;0.0153;0.1869;0.3754
82;0.1444;0.1630;0.2069;-0.0000;50;48;12000;4.6870;0.0153;0.2089;0.4554
83;0.1444;0.1667;0.2414;-0.0000;52;48;12000;4.8473;0.0153;0.2089;0.4554
84;0.1481;0.1667;0.3103;-0.0000;54;48;12000;5.0000;0.0153;0.2308;0.4554
85;0.1556;0.1704;0.3103;-0.0000;48;42;11949;5.2366;0.0153;0.2528;0.4554
86;0.1556;0.1704;0.2759;-0.0000;52;44;12000;5.3969;0.0153;0.2748;0.5353
87;0.1556;0.1741;0.3103;-0.0000;54;46;12000;5.5496;0.0153;0.2968;0.5353
88;0.1593;0.1778;0.2069;-0.0000;52;46;12000;5.7481;0.0153;0.2968;0.5353
89;0.1630;0.1778;0.1034;-0.0000;50;46;11949;5.9389;0.0229;0.2968;0.5353
90;0.1630;0.1815;-0.0690;-0.0000;50;52;12000;6.0992;0.0229;0.2968;0.5353
91;0.1667;0.1815;-0.2414;-0.0000;48;52;12000;6.2977;0.0229;0.2968;0.6153
92;0.1630;0.1852;-0.2414;-0.0000;52;56;11949;6.4504;0.0229;0.2748;0.6153
93;0.1667;0.1852;-0.2069;-0.0000;50;54;11949;6.6489;0.0229;0.2748;0.6153
94;0.1704;0.1889;-0.1724;-0.0000;50;54;12000;6.8397;0.0229;0.2528;0.6153
95;0.1741;0.1889;-0.0690;-0.0000;48;48;11949;7.0763;0.0229;0.2528;0.6953
96;0.1778;0.1926;-0.0345;-0.0000;48;48;12000;7.2748;0.0229;0.2528;0.6953
97;0.1815;0.1926;0.0345;-0.0000;46;44;12000;7.5038;0.0305;0.2528;0.6953
98;0.1852;0.1963;0.1379;-0.0000;48;44;12000;7.7023;0.0305;0.2748;0.6953
99;0.1815;0.2000;0.2069;-0.0000;54;50;12000;7.8550;0.0305;0.2748;0.7752
100;0.1852;0.2000;0.2069;-0.0000;52;46;11949;8.0916;0.0305;0.2968;0.7752
101;0.1889;0.2037;0.2759;-0.0000;54;48;12000;8.2901;0.0305;0.3187;0.7752
102;0.1889;0.2037;0.1379;-0.0000;54;50;12000;8.4809;0.0305;0.3187;0.7752
103;0.1963;0.2074;0.1034;-0.0000;48;44;11949;8.7557;0.0382;0.3187;0.8552
104;0.2000;0.2074;0.0345;-0.0000;46;44;12000;8.9924;0.0382;0.3187;0.8552
105;0.2037;0.2111;-0.0000;-0.0000;44;42;12000;9.2290;0.0382;0.3187;0.8552
106;0.2037;0.2111;-0.0345;-0.0000;46;46;12000;9.4198;0.0382;0.3187;0.9351
107;0.2000;0.2148;-0.0690;-0.0000;50;50;12000;9.6183;0.0382;0.3187;0.9351
108;0.2000;0.2148;-0.0690;-0.0000;52;52;12000;9.8168;0.0382;0.3187;0.9351
109;0.2074;0.2185;0.0345;-0.0000;48;46;12000;10.0916;0.0458;0.3187;0.9351
110;0.2111;0.2185;0.0345;-0.0000;48;46;12000;10.3206;0.0458;0.3187;1.0151
111;0.2111;0.2222;0.0690;-0.0000;48;46;12000;10.5954;0.0458;0.3407;1.0151
112;0.2148;0.2259;0.1034;-0.0000;48;46;12000;10.8321;0.0458;0.3407;1.0151
113;0.2148;0.2259;0.1034;-0.0000;50;46;12000;11.0687;0.0458;0.3407;1.0951
114;0.2148;0.2296;0.0690;-0.0000;54;50;12000;11.2977;0.0458;0.3407;1.0951
115;0.2148;0.2296;0.0690;-0.0000;54;52;12000;11.5344;0.0534;0.3627;1.0951
116;0.2185;0.2333;-0.0000;-0.0000;54;52;12000;11.7710;0.0534;0.3627;1.1750
117;0.2185;0.2333;-0.0000;-0.0000;54;54;12000;12.0076;0.0534;0.3627;1.1750
118;0.2259;0.2370;-0.0345;-0.0000;52;50;11949;12.2824;0.0534;0.3627;1.1750
119;0.2259;0.2370;-0.0000;-0.0000;54;52;12000;12.5115;0.0611;0.3627;1.1750
120;0.2333;0.2407;0.0690;-0.0000;48;44;11949;12.8244;0.0611;0.3627;1.2550
121;0.2333;0.2407;0.0690;-0.0000;50;46;11949;13.0992;0.0611;0.3627;1.2550
122;0.2296;0.2444;0.0690;-0.0000;56;52;12000;13.3359;0.0611;0.3627;1.2550
123;0.2333;0.2444;0.1379;-0.0000;56;50;12000;13.6107;0.0611;0.3847;1.3349
124;0.2333;0.2481;0.1034;-0.0000;58;52;11949;13.8397;0.0687;0.3847;1.3349
125;0.2407;0.2519;0.0690;-0.0000;52;48;11949;14.1527;0.0687;0.3847;1.4149
126;0.2444;0.2519;0.0690;-0.0000;50;46;12000;14.4275;0.0687;0.4066;1.4149
127;0.2519;0.2556;0.0345;-0.0000;46;42;12000;14.7405;0.0687;0.4066;1.4149
128;0.2481;0.2556;0.1034;-0.0000;50;46;12000;14.9771;0.0763;0.4066;1.4949
129;0.2519;0.2593;0.0345;-0.0000;50;46;12000;15.2519;0.0763;0.4066;1.4949
130;0.2556;0.2593;-0.0345;-0.0000;48;48;12000;15.5267;0.0763;0.4066;1.4949
131;0.2556;0.2630;0.0345;-0.0000;50;46;12000;15.8015;0.0763;0.4066;1.5748
132;0.2556;0.2630;0.0345;-0.0000;50;48;12000;16.0763;0.0840;0.4066;1.5748
133;0.2593;0.2667;-0.0000;-0.0000;50;48;12000;16.3435;0.0840;0.4066;1.5748
134;0.2593;0.2667;-0.0345;-0.0000;52;50;12000;16.6183;0.0840;0.4066;1.6548
135;0.2667;0.2704;-0.0690;-0.0000;48;46;12000;16.9313;0.0916;0.4066;1.6548
136;0.2704;0.2704;-0.0690;-0.0000;46;44;12000;17.2443;0.0916;0.4066;1.6548
137;0.2704;0.2741;-0.0345;-0.0000;48;46;12000;17.5191;0.0916;0.4066;1.7348
138;0.2704;0.2778;-0.0345;-0.0000;50;48;12000;17.7939;0.0916;0.4066;1.7348
139;0.2741;0.2778;0.0690;-0.0000;48;46;12000;18.1069;0.0992;0.4066;1.7348
140;0.2704;0.2815;0.1034;-0.0000;56;50;12000;18.3435;0.0992;0.4286;1.8147
141;0.2704;0.2815;0.1379;-0.0000;58;54;12000;18.6183;0.0992;0.4286;1.8147
142;0.2741;0.2852;0.1034;-0.0000;56;50;11949;18.9313;0.1069;0.4286;1.8147
143;0.2815;0.2852;0.0345;-0.0000;50;46;12000;19.2824;0.1069;0.4286;1.8947
144;0.2852;0.2889;-0.0000;-0.0000;48;46;12000;19.5954;0.1069;0.4286;1.8947
145;0.2815;0.2889;-0.0000;-0.0000;56;54;12000;19.8244;0.1069;0.4286;1.9746
146;0.2815;0.2926;-0.0690;-0.0000;54;54;11949;20.1374;0.1145;0.4286;1.9746
147;0.2852;0.2926;-0.0345;-0.0000;54;52;12000;20.4504;0.1145;0.4286;1.9746
148;0.2815;0.2963;-0.1034;-0.0000;60;60;12000;20.6870;0.1145;0.4286;2.0546
149;0.2852;0.3000;-0.1379;-0.0000;60;60;11949;21.0000;0.1221;0.4286;2.0546
150;0.2889;0.3000;-0.0690;-0.0000;56;54;12000;21.3511;0.1221;0.4286;2.1346
151;0.2926;0.3037;-0.1034;-0.0000;56;56;12000;21.7023;0.1221;0.4066;2.1346
152;0.2926;0.3037;-0.0345;-0.0000;56;54;11949;22.0153;0.1298;0.4066;2.1346
153;0.2963;0.3074;0.0345;-0.0000;58;54;11949;22.3282;0.1298;0.4066;2.2145
154;0.2963;0.3074;0.0345;-0.0000;58;56;12000;22.6412;0.1298;0.4286;2.2145
155;0.3000;0.3111;0.0690;-0.0000;60;56;11949;22.9542;0.1374;0.4286;2.2945
156;0.3000;0.3111;0.0345;-0.0000;60;58;11949;23.2672;0.1374;0.4286;2.2945
157;0.3000;0.3148;0.0345;-0.0000;62;58;11949;23.5802;0.1374;0.4286;2.2945
158;0.3074;0.3148;0.0345;-0.0000;58;56;11949;23.9313;0.1450;0.4286;2.3744
159;0.3074;0.3185;0.0345;-0.0000;60;58;11949;24.2443;0.1450;0.4286;2.3744
160;0.3148;0.3185;0.1034;-0.0000;56;52;11949;24.6412;0.1450;0.4506;2.4544
161;0.3185;0.3222;-0.0345;-0.0000;52;50;12000;24.9924;0.1527;0.4506;2.4544
162;0.3185;0.3259;-0.0000;-0.0000;56;52;12000;25.3053;0.1527;0.4506;2.4544
163;0.3185;0.3259;-0.0690;-0.0000;58;56;11949;25.6183;0.1527;0.4506;2.5344
164;0.3259;0.3296;-0.2069;-0.0000;52;54;11949;26.0076;0.1603;0.4286;2.5344
165;0.3259;0.3296;-0.1724;-0.0000;52;52;12000;26.3588;0.1603;0.4286;2.6143
166;0.3259;0.3333;-0.2414;-0.0000;54;56;11949;26.6718;0.1603;0.4066;2.6143
167;0.3333;0.3333;-0.2759;-0.0000;50;52;11949;27.0611;0.1679;0.3847;2.6943
168;0.3333;0.3370;-0.2414;-0.0000;50;52;12000;27.4198;0.1679;0.3847;2.6943
169;0.3333;0.3370;-0.0690;-0.0000;52;52;12000;27.7710;0.1679;0.3847;2.7742
170;0.3333;0.3407;0.0345;-0.0000;58;54;12000;28.0840;0.1756;0.3847;2.7742
171;0.3370;0.3407;0.0345;-0.0000;54;52;12000;28.4733;0.1756;0.3847;2.7742
172;0.3407;0.3444;0.1034;-0.0000;56;52;12000;28.8244;0.1756;0.3847;2.8542
173;0.3370;0.3444;0.1379;-0.0000;62;56;12000;29.1374;0.1832;0.4066;2.8542
174;0.3370;0.3481;0.2069;-0.0000;64;56;11949;29.4886;0.1832;0.4066;2.9342
175;0.3444;0.3519;0.0690;-0.0000;58;54;11949;29.8779;0.1832;0.4066;2.9342
176;0.3407;0.3519;-0.0345;-0.0000;62;62;11949;30.2290;0.1908;0.4066;3.0141
177;0.3407;0.3556;-0.0690;-0.0000;64;64;11949;30.6260;0.1908;0.4066;3.0141
178;0.3407;0.3556;-0.1724;-0.0000;64;65;11949;30.9771;0.1908;0.4066;3.0941
179;0.3481;0.3593;-0.1379;-0.0000;62;62;11949;31.3664;0.1985;0.4066;3.0941
180;0.3481;0.3593;-0.1034;-0.0000;64;64;11949;31.7176;0.1985;0.3847;3.0941
181;0.3481;0.3630;-0.2069;-0.0000;64;67;11897;32.0687;0.1985;0.3847;3.1741
182;0.3519;0.3630;-0.1724;-0.0000;64;64;11949;32.4656;0.2061;0.3627;3.1741
183;0.3556;0.3667;-0.0690;-0.0000;64;62;11897;32.8550;0.2061;0.3627;3.2540
184;0.3593;0.3667;-0.1724;-0.0000;60;62;11897;33.2443;0.2061;0.3627;3.2540
185;0.3630;0.3704;-0.1034;-0.0000;60;62;11897;33.6336;0.2137;0.3627;3.3340
186;0.3630;0.3704;-0.1034;-0.0000;60;60;11949;34.0305;0.2137;0.3407;3.3340
187;0.3667;0.3741;-0.2069;-0.0000;58;62;11949;34.4198;0.2137;0.3407;3.4139
188;0.3704;0.3778;-0.2069;-0.0000;58;62;11897;34.8092;0.2214;0.3187;3.4139
189;0.3741;0.3778;-0.2069;-0.0000;54;56;11949;35.2366;0.2214;0.3187;3.4939
190;0.3778;0.3815;-0.1379;-0.0000;56;56;11949;35.6336;0.2214;0.3187;3.4939
191;0.3741;0.3815;-0.1379;-0.0000;60;62;11949;36.0229;0.2290;0.2968;3.5739
192;0.3741;0.3852;-0.1724;-0.0000;60;64;11949;36.4122;0.2290;0.2968;3.5739
193;0.3778;0.3852;-0.1034;-0.0000;62;64;11949;36.8015;0.2290;0.2968;3.6538
194;0.3815;0.3889;-0.0690;-0.0000;60;60;11949;37.2366;0.2290;0.2968;3.6538
195;0.3815;0.3889;-0.0690;-0.0000;62;62;11897;37.6260;0.2366;0.2748;3.7338
196;0.3889;0.3926;-0.0000;-0.0000;60;58;11949;38.0534;0.2366;0.2748;3.7338
197;0.3889;0.3926;-0.0345;-0.0000;62;60;11949;38.4504;0.2366;0.2748;3.8137
198;0.3926;0.3963;-0.0690;-0.0000;60;58;11949;38.8779;0.2443;0.2748;3.8137
199;0.3963;0.4000;-0.0000;-0.0000;58;56;11949;39.3053;0.2443;0.2748;3.8937
200;0.3963;0.4000;-0.1034;-0.0000;60;60;11949;39.7023;0.2443;0.2748;3.8937
201;0.4037;0.4037;-0.1379;-0.0000;54;56;11949;40.1679;0.2443;0.2748;3.9737
202;0.3963;0.4037;-0.1034;-0.0000;62;62;11949;40.5191;0.2519;0.2528;3.9737
203;0.3963;0.4074;-0.1724;-0.0000;64;65;11949;40.9084;0.2519;0.2528;4.0536
204;0.3963;0.4074;-0.1724;-0.0000;67;67;11949;41.3817;0.2519;0.2528;4.1336
205;0.3963;0.4111;-0.1724;-0.0000;69;71;11897;41.7710;0.2519;0.2308;4.1336
206;0.4000;0.4111;-0.1724;-0.0000;69;71;11897;42.1985;0.2595;0.2308;4.2135
207;0.4074;0.4148;-0.1034;-0.0000;62;62;11949;42.7481;0.2595;0.2308;4.2135
208;0.4074;0.4148;-0.1034;-0.0000;65;65;11949;43.1832;0.2595;0.2089;4.2935
209;0.4111;0.4185;-0.1724;-0.0000;64;65;11897;43.6107;0.2595;0.2089;4.2935
210;0.4111;0.4185;-0.0345;-0.0000;65;65;11949;44.0382;0.2672;0.2089;4.3735
211;0.4148;0.4222;-0.1724;-0.0000;65;67;11897;44.4733;0.2672;0.2089;4.3735
212;0.4185;0.4259;-0.0690;-0.0000;62;64;11897;44.9389;0.2672;0.1869;4.4534
213;0.4185;0.4259;-0.1379;-0.0000;64;64;11897;45.4122;0.2672;0.1869;4.5334
214;0.4222;0.4296;-0.2069;-0.0000;64;65;11949;45.8397;0.2672;0.1869;4.5334
215;0.4222;0.4296;-0.1724;-0.0000;65;67;11949;46.2672;0.2748;0.1649;4.6133
216;0.4296;0.4333;-0.2759;-0.0000;58;62;11897;46.7786;0.2748;0.1649;4.6133
217;0.4333;0.4333;-0.2069;-0.0000;58;60;11949;47.2443;0.2748;0.1430;4.6933
218;0.4370;0.4370;-0.2069;-0.0000;56;58;11949;47.7176;0.2748;0.1430;4.6933
219;0.4407;0.4370;-0.2069;-0.0000;54;58;11949;48.1832;0.2748;0.1210;4.7733
220;0.4370;0.4407;-0.0690;-0.0000;60;60;11949;48.6183;0.2748;0.1210;4.8532
221;0.4407;0.4407;-0.1034;-0.0000;58;58;11949;49.0840;0.2824;0.1210;4.8532
222;0.4370;0.4444;-0.1034;-0.0000;65;65;11949;49.4809;0.2824;0.1210;4.9332
223;0.4407;0.4444;-0.0690;-0.0000;65;64;11949;49.9466;0.2824;0.0990;4.9332
224;0.4407;0.4481;-0.1034;-0.0000;64;64;11897;50.4198;0.2824;0.0990;5.0132
225;0.4444;0.4519;-0.1379;-0.0000;64;64;11949;50.8855;0.2824;0.0990;5.0132
226;0.4481;0.4519;-0.0690;-0.0000;64;64;11949;51.3588;0.2824;0.0990;5.0931
227;0.4519;0.4556;-0.0690;-0.0000;60;60;11949;51.8626;0.2824;0.0990;5.1731
228;0.4593;0.4556;-0.1379;-0.0000;56;58;11949;52.3740;0.2824;0.0770;5.1731
229;0.4593;0.4593;0.0345;-0.0000;58;56;12000;52.8397;0.2901;0.0990;5.2530
230;0.4593;0.4593;-0.0345;-0.0000;60;60;11949;53.3130;0.2901;0.0770;5.2530
231;0.4593;0.4630;-0.0000;-0.0000;60;60;11949;53.7786;0.2901;0.0770;5.3330
232;0.4593;0.4630;-0.0000;-0.0000;65;65;11949;54.2519;0.2901;0.0990;5.4130
233;0.4593;0.4667;-0.0000;-0.0000;67;65;11949;54.7176;0.2901;0.0990;5.4130
234;0.4593;0.4667;0.0690;-0.0000;69;67;11897;55.2290;0.2901;0.0990;5.4929
235;0.4630;0.4704;-0.0345;-0.0000;65;65;11949;55.7328;0.2901;0.0990;5.5729
236;0.4704;0.4704;-0.0000;-0.0000;60;60;11949;56.2824;0.2901;0.0990;5.5729
237;0.4778;0.4741;-0.0690;-0.0000;58;58;11949;56.7939;0.2901;0.0990;5.6528
238;0.4778;0.4778;-0.0690;-0.0000;56;58;11949;57.2977;0.2977;0.0770;5.6528
239;0.4778;0.4778;-0.1034;-0.0000;60;60;12000;57.7710;0.2977;0.0770;5.7328
240;0.4815;0.4815;-0.0345;-0.0000;60;60;11949;58.2824;0.2977;0.0770;5.8128
241;0.4741;0.4815;-0.1034;-0.0000;65;67;11949;58.7099;0.2977;0.0770;5.8128
242;0.4778;0.4852;-0.1034;-0.0000;64;65;11949;59.2214;0.2977;0.0770;5.8927
243;0.4815;0.4852;-0.0690;-0.0000;64;65;11949;59.7252;0.2977;0.0770;5.9727
244;0.4815;0.4889;-0.0345;-0.0000;65;65;11949;60.2366;0.2977;0.0770;5.9727
245;0.4889;0.4889;0.0345;-0.0000;62;60;11949;60.7786;0.2977;0.0770;6.0526
246;0.4963;0.4926;-0.0345;-0.0000;56;58;11949;61.3282;0.2977;0.0770;6.1326
247;0.4963;0.4926;0.0690;-0.0000;58;58;11949;61.8397;0.2977;0.0770;6.1326
248;0.5000;0.4963;0.1034;-0.0000;60;58;11949;62.3435;0.3053;0.0770;6.2126
249;0.5000;0.5000;-0.0690;-0.0000;60;62;11949;62.8550;0.3053;0.0770;6.2126
250;0.5000;0.5000;0.1034;-0.0000;60;58;11949;63.3664;0.3053;0.0990;6.2925
251;0.4963;0.5000;0.1034;-0.0000;64;62;11949;63.8321;0.3053;0.0990;6.3725
252;0.4963;0.5000;-0.0000;-0.0000;62;62;11949;64.3817;0.3053;0.0990;6.3725
253;0.5000;0.5000;0.1724;-0.0000;62;60;12000;64.9313;0.3053;0.0990;6.4525
254;0.5000;0.5000;0.0345;-0.0000;60;60;11949;65.4351;0.3053;0.0990;6.5324
255;0.5000;0.5000;-0.0345;-0.0000;58;60;11949;65.9466;0.3053;0.0990;6.5324
256;0.4963;0.5000;0.0345;-0.0000;62;62;11949;66.4580;0.3130;0.1210;6.6124
257;0.4963;0.5000;-0.0000;-0.0000;60;62;12000;66.9618;0.3130;0.1210;6.6923
258;0.5037;0.5000;0.1379;-0.0000;58;56;11949;67.5115;0.3130;0.1210;6.6923
259;0.5000;0.5000;0.2069;-0.0000;62;58;11949;67.9771;0.3130;0.1430;6.7723
260;0.5037;0.5000;0.1034;-0.0000;56;54;12000;68.5267;0.3130;0.1430;6.8523
261;0.5037;0.5000;0.1724;-0.0000;56;54;11949;69.0382;0.3130;0.1430;6.8523
262;0.5000;0.5000;0.1034;-0.0000;60;58;11949;69.5038;0.3206;0.1649;6.9322
263;0.5000;0.5000;0.0690;-0.0000;58;58;12000;70.0153;0.3206;0.1649;6.9322
264;0.5037;0.5000;0.1724;-0.0000;56;52;12000;70.5649;0.3206;0.1649;7.0122
265;0.5074;0.5000;0.0690;-0.0000;54;52;12000;71.0687;0.3206;0.1869;7.0921
266;0.5111;0.5000;0.0690;-0.0000;50;48;12000;71.6183;0.3206;0.1869;7.0921
267;0.5111;0.5000;0.1379;-0.0000;50;48;12000;72.1298;0.3282;0.1869;7.1721
268;0.5000;0.5000;0.0345;-0.0000;56;58;12000;72.5573;0.3282;0.1869;7.2521
269;0.4963;0.5000;0.1724;-0.0000;62;60;12000;73.0229;0.3282;0.2089;7.2521
270;0.4963;0.5000;0.2414;-0.0000;65;62;12000;73.5344;0.3282;0.2308;7.3320
271;0.4926;0.5000;0.1724;-0.0000;67;64;12000;74.0000;0.3359;0.2308;7.3320
272;0.4963;0.5000;0.2414;-0.0000;64;60;11949;74.5496;0.3359;0.2528;7.4120
