Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;ImuDiff;Battery(mV);PosX(m);PosY(m);Angle(rad);Dist
253;0.5000;0.5000;-0.0000;-0.0000;62;58;0;12000;65.1603;-0.0992;0.2968;6.4525
254;0.5000;0.5000;-0.0345;-0.0000;60;58;0;12000;65.6718;-0.0992;0.2968;6.5324
255;0.5000;0.5000;-0.0345;-0.0000;60;58;0;12000;66.1832;-0.0916;0.2968;6.6124
256;0.5000;0.5000;-0.0345;-0.0000;58;56;0;12000;66.6870;-0.0916;0.2968;6.6124
257;0.5037;0.5000;0.0345;-0.0000;58;56;0;12051;67.2366;-0.0916;0.2968;6.6923
258;0.5000;0.5000;0.0345;-0.0000;62;60;0;12051;67.7099;-0.0840;0.3187;6.6923
259;0.5000;0.5000;-0.0000;-0.0000;60;58;0;12000;68.2519;-0.0840;0.3187;6.7723
260;0.5000;0.5000;-0.0345;-0.0000;60;58;0;12000;68.7634;-0.0763;0.2968;6.8523
261;0.5000;0.5000;-0.0345;-0.0000;60;56;0;12051;69.2672;-0.0763;0.2968;6.8523
262;0.5000;0.5000;-0.0000;-0.0000;60;56;0;12000;69.8168;-0.0763;0.2968;6.9322
263;0.4963;0.5000;0.0345;-0.0000;64;58;0;12000;70.2901;-0.0687;0.3187;7.0122
264;0.4963;0.5000;0.0345;-0.0000;65;62;0;12051;70.7557;-0.0687;0.3187;7.0122
265;0.4963;0.5000;-0.0000;-0.0000;64;62;0;12000;71.2672;-0.0687;0.3187;7.0921
266;0.4963;0.5000;0.0345;-0.0000;64;60;0;12000;71.7710;-0.0611;0.3187;7.1721
267;0.5000;0.5000;-0.0000;-0.0000;60;56;0;12000;72.3206;-0.0611;0.3187;7.1721
268;0.5000;0.5000;0.0345;-0.0000;60;54;0;12051;72.8321;-0.0534;0.3187;7.2521
269;0.5000;0.5000;0.0345;-0.0000;62;58;0;12051;73.3359;-0.0534;0.3187;7.3320
270;0.4963;0.5000;-0.0000;-0.0000;64;62;0;12000;73.8092;-0.0534;0.3187;7.3320
271;0.4926;0.5000;-0.0000;-0.0000;67;64;0;12000;74.2748;-0.0458;0.3187;7.4120
272;0.5000;0.5000;-0.1034;-0.0000;62;60;0;12000;74.8244;-0.0458;0.3187;7.4120
273;0.5000;0.5000;-0.1379;-0.0000;60;60;0;12000;75.3359;-0.0458;0.3187;7.4919
274;0.4926;0.5000;-0.0690;-0.0000;67;65;0;12000;75.8015;-0.0382;0.3187;7.5719
275;0.4889;0.5000;-0.0690;-0.0000;69;67;0;12000;76.2748;-0.0382;0.2968;7.5719
276;0.4889;0.5000;-0.1034;-0.0000;69;67;0;11949;76.7786;-0.0305;0.2968;7.6519
277;0.4889;0.5000;-0.0690;-0.0000;71;69;0;11949;77.2519;-0.0305;0.2968;7.6519
278;0.5000;0.5000;-0.1034;-0.0000;62;60;0;12000;77.8397;-0.0305;0.2968;7.7318
279;0.5000;0.5000;-0.2069;-0.0000;60;60;0;12000;78.3435;-0.0229;0.2748;7.8118
280;0.5074;0.5000;-0.2759;-0.0000;50;52;0;12000;78.9313;-0.0229;0.2748;7.8917
281;0.5037;0.5000;-0.4483;-0.0000;52;58;0;12000;79.4046;-0.0229;0.2528;7.8917
282;0.5037;0.5000;-0.3793;-0.0000;52;58;0;12051;79.9084;-0.0153;0.2308;7.9717
283;0.5037;0.5000;-0.2414;-0.0000;54;56;0;12051;80.4198;-0.0153;0.2089;7.9717
284;0.5037;0.5000;-0.1724;-0.0000;54;54;0;12051;80.9313;-0.0153;0.2089;8.0517
285;0.4963;0.5000;-0.1034;-0.0000;62;62;0;12051;81.3588;-0.0153;0.1869;8.1316
286;0.4963;0.5000;-0.1034;-0.0000;60;62;0;12051;81.8626;-0.0076;0.1869;8.1316
287;0.5037;0.5000;-0.0000;-0.0000;56;56;0;12000;82.4122;-0.0076;0.1869;8.2116
288;0.5037;0.5000;0.1724;-0.0000;58;54;0;12000;82.9237;-0.0076;0.2089;8.2916
289;0.5000;0.5000;0.1379;-0.0000;60;56;0;12051;83.3893;-0.0076;0.2089;8.2916
290;0.5000;0.5000;0.2069;-0.0000;62;56;0;12000;83.9008;0.0000;0.2308;8.3715
291;0.5000;0.5000;0.2414;-0.0000;60;54;0;12000;84.4122;0.0000;0.2308;8.3715
292;0.5000;0.5000;0.2069;-0.0000;60;54;0;12051;84.9160;0.0000;0.2528;8.4515
293;0.5000;0.5000;0.2759;-0.0000;64;58;0;12051;85.3893;0.0000;0.2748;8.5314
294;0.5037;0.5000;0.1724;-0.0000;58;54;0;12000;85.9313;0.0076;0.2748;8.5314
295;0.5037;0.5000;0.1379;-0.0000;58;54;0;12000;86.4427;0.0076;0.2968;8.6114
296;0.5037;0.5000;0.1724;-0.0000;58;54;0;12051;86.9542;0.0076;0.2968;8.6914
297;0.5037;0.5000;0.0690;-0.0000;56;54;0;12051;87.4580;0.0153;0.2968;8.6914
298;0.5000;0.5000;0.0690;-0.0000;58;56;0;12051;87.9313;0.0153;0.3187;8.7713
299;0.4963;0.5000;0.0345;-0.0000;62;60;0;12051;88.4351;0.0229;0.3187;8.7713
300;0.4889;0.5000;-0.0000;-0.0000;67;67;0;12051;88.8702;0.0229;0.3187;8.8513
301;0.4926;0.5000;0.0345;-0.0000;67;65;0;12000;89.3740;0.0229;0.3187;8.9312
302;0.4963;0.5000;-0.1034;-0.0000;60;62;0;11949;89.9237;0.0305;0.3187;8.9312
303;0.5037;0.5000;-0.2069;-0.0000;54;58;0;12000;90.4733;0.0305;0.2968;9.0112
304;0.5037;0.5000;-0.1379;-0.0000;54;56;0;12051;91.0229;0.0305;0.2968;9.0912
305;0.5000;0.5000;-0.1724;-0.0000;58;60;0;12051;91.4885;0.0382;0.2748;9.0912
306;0.5000;0.5000;-0.2414;-0.0000;56;60;0;12051;92.0000;0.0382;0.2748;9.1711
307;0.5000;0.5000;-0.1379;-0.0000;56;58;0;12051;92.5038;0.0382;0.2528;9.1711
308;0.5037;0.5000;-0.1379;-0.0000;52;54;0;12000;93.0534;0.0458;0.2528;9.2511
309;0.5000;0.5000;-0.1034;-0.0000;56;58;0;12000;93.5267;0.0458;0.2528;9.3310
310;0.5037;0.5000;0.0345;-0.0000;56;56;0;12051;94.0305;0.0458;0.2528;9.3310
311;0.5000;0.5000;-0.0000;-0.0000;60;60;0;12051;94.5038;0.0534;0.2528;9.4110
312;0.4963;0.5000;0.0345;-0.0000;64;62;0;12000;94.9695;0.0534;0.2528;9.4910
313;0.4963;0.5000;0.0345;-0.0000;62;62;0;12000;95.4809;0.0534;0.2528;9.4910
314;0.5000;0.5000;0.0345;-0.0000;58;58;0;12051;96.0229;0.0611;0.2528;9.5709
315;0.5000;0.5000;0.0690;-0.0000;58;56;0;12000;96.5344;0.0611;0.2748;9.6509
316;0.5037;0.5000;0.0345;-0.0000;56;56;0;12000;97.0458;0.0611;0.2748;9.6509
317;0.5037;0.5000;0.0345;-0.0000;56;54;0;12051;97.5496;0.0687;0.2748;9.7309
318;0.4963;0.5000;0.1034;-0.0000;64;62;0;12051;98.0611;0.0687;0.2748;9.7309
319;0.4889;0.5000;0.0690;-0.0000;69;69;0;12000;98.4885;0.0687;0.2968;9.8108
320;0.4852;0.5000;0.1379;-0.0000;71;69;0;12000;98.9618;0.0687;0.2968;9.8908
321;0.4889;0.5000;0.1379;-0.0000;69;67;0;12000;99.5038;0.0763;0.3187;9.8908
322;0.4889;0.5000;0.1379;-0.0000;69;67;0;11949;100.0153;0.0763;0.3187;9.9707
323;0.5000;0.5000;0.1724;-0.0000;60;58;0;11949;100.6031;0.0840;0.3187;10.0507
324;0.5037;0.5000;0.1724;-0.0000;56;52;0;12000;101.1527;0.0840;0.3407;10.0507
325;0.5037;0.5000;0.1379;-0.0000;54;52;0;12051;101.6565;0.0916;0.3407;10.1307
326;0.5074;0.5000;0.1034;-0.0000;50;48;0;12051;102.2061;0.0916;0.3627;10.2106
327;0.5000;0.5000;0.0345;-0.0000;58;58;0;12051;102.6336;0.0916;0.3627;10.2106
328;0.4963;0.5000;0.0345;-0.0000;60;62;0;12051;103.1069;0.0992;0.3627;10.2906
329;0.4963;0.5000;0.1379;-0.0000;62;60;0;12000;103.6183;0.0992;0.3627;10.2906
330;0.5000;0.5000;0.0345;-0.0000;58;60;0;12000;104.1221;0.1069;0.3627;10.3705
331;0.5037;0.5000;0.1379;-0.0000;54;54;0;12000;104.6718;0.1069;0.3847;10.4505
332;0.5074;0.5000;0.1379;-0.0000;50;48;0;12051;105.2214;0.1145;0.3847;10.4505
333;0.5074;0.5000;0.0345;-0.0000;50;50;0;12051;105.7252;0.1145;0.3847;10.5305
334;0.5000;0.5000;0.1034;-0.0000;58;58;0;12051;106.1603;0.1145;0.4066;10.6104
335;0.5037;0.5000;0.1379;-0.0000;54;52;0;12051;106.7023;0.1221;0.4066;10.6104
336;0.4963;0.5000;0.1379;-0.0000;62;60;0;12051;107.1374;0.1221;0.4066;10.6904
337;0.4963;0.5000;0.2069;-0.0000;62;58;0;12000;107.6412;0.1298;0.4286;10.6904
338;0.4963;0.5000;0.1724;-0.0000;64;62;0;12051;108.1145;0.1298;0.4286;10.7703
339;0.4963;0.5000;0.1724;-0.0000;64;60;0;12051;108.6183;0.1374;0.4506;10.8503
340;0.5000;0.5000;0.2069;-0.0000;58;56;0;12000;109.1679;0.1374;0.4506;10.8503
341;0.5000;0.5000;0.1379;-0.0000;60;56;0;12000;0.5038;0.0000;-0.0109;-0.0244
342;0.5000;0.5037;0.1379;-0.0000;60;60;0;12051;1.0153;0.0000;-0.0109;0.0556
343;0.5037;0.5037;0.1379;-0.0000;64;60;0;12051;1.5191;0.0000;0.0111;0.1355
344;0.5037;0.5074;0.1034;-0.0000;64;62;0;12000;2.0305;0.0000;0.0111;0.1355
345;0.5000;0.5074;0.1379;-0.0000;69;67;0;12000;2.4962;0.0000;0.0111;0.2155
346;0.4963;0.5111;0.0345;-0.0000;75;73;0;12000;2.9695;0.0000;0.0331;0.2955
347;0.5037;0.5111;-0.0690;-0.0000;67;67;0;11949;3.5573;0.0000;0.0111;0.2955
348;0.5037;0.5148;0.0690;-0.0000;69;69;0;11949;4.0611;0.0000;0.0331;0.3754
349;0.5000;0.5148;-0.0000;-0.0000;75;75;0;12000;4.5344;0.0000;0.0331;0.3754
350;0.5074;0.5185;0.1034;-0.0000;75;71;0;11949;5.0840;0.0000;0.0331;0.4554
351;0.5111;0.5185;0.0690;-0.0000;73;71;0;11897;5.6260;0.0000;0.0331;0.5353
352;0.5111;0.5222;0.0345;-0.0000;75;73;0;12000;6.1374;0.0000;0.0331;0.5353
353;0.5148;0.5259;0.1034;-0.0000;73;71;0;11949;6.6870;0.0000;0.0551;0.6153
354;0.5148;0.5259;-0.0345;-0.0000;71;71;0;11949;7.2290;0.0000;0.0551;0.6953
355;0.5185;0.5296;-0.1034;-0.0000;71;71;0;11897;7.8168;0.0000;0.0331;0.7752
356;0.5222;0.5296;-0.0000;-0.0000;71;69;0;11949;8.3664;0.0000;0.0551;0.7752
357;0.5222;0.5333;-0.0345;-0.0000;71;71;0;11949;8.9160;0.0000;0.0331;0.8552
358;0.5296;0.5333;-0.0690;-0.0000;65;67;0;11897;9.5038;0.0000;0.0331;0.9351
359;0.5333;0.5370;0.1379;-0.0000;69;65;0;11949;10.0458;0.0000;0.0551;0.9351
360;0.5333;0.5370;-0.0000;-0.0000;67;67;0;12000;10.5954;0.0000;0.0551;1.0151
361;0.5333;0.5407;0.0345;-0.0000;69;67;0;11949;11.1450;0.0076;0.0551;1.0951
362;0.5370;0.5407;0.0345;-0.0000;71;69;0;11949;11.6947;0.0076;0.0551;1.0951
363;0.5444;0.5444;-0.0000;-0.0000;64;62;0;12000;12.3206;0.0076;0.0551;1.1750
364;0.5481;0.5444;0.0345;-0.0000;62;60;0;12000;12.9084;0.0076;0.0551;1.2550
365;0.5481;0.5481;0.0690;-0.0000;65;64;0;12000;13.4504;0.0076;0.0770;1.3349
366;0.5481;0.5519;0.0345;-0.0000;65;64;0;12000;14.0000;0.0076;0.0770;1.3349
367;0.5481;0.5519;0.2069;-0.0000;69;65;0;12000;14.5878;0.0076;0.0770;1.4149
368;0.5444;0.5556;0.1724;-0.0000;77;71;0;11949;15.0916;0.0076;0.0990;1.4949
369;0.5481;0.5556;0.2069;-0.0000;75;69;0;11949;15.6794;0.0076;0.0990;1.4949
370;0.5556;0.5593;0.0345;-0.0000;67;65;0;12000;16.3053;0.0153;0.0990;1.5748
371;0.5630;0.5593;-0.0000;-0.0000;64;62;0;12000;16.9313;0.0153;0.0990;1.6548
372;0.5593;0.5630;-0.0000;-0.0000;65;65;0;12000;17.5191;0.0153;0.1210;1.7348
373;0.5556;0.5630;-0.0690;-0.0000;73;73;0;12000;18.0305;0.0153;0.0990;1.7348
374;0.5556;0.5667;-0.1379;-0.0000;75;77;0;11949;18.5802;0.0153;0.0990;1.8147
375;0.5593;0.5667;-0.0345;-0.0000;75;75;0;11949;19.1603;0.0153;0.0990;1.8947
376;0.5593;0.5704;-0.0690;-0.0000;75;75;0;11897;19.7481;0.0229;0.0990;1.9746
377;0.5593;0.5704;0.0345;-0.0000;79;77;0;11949;20.3359;0.0229;0.0990;1.9746
378;0.5630;0.5741;0.0345;-0.0000;79;77;0;11949;20.9237;0.0229;0.0990;2.0546
379;0.5667;0.5778;-0.0345;-0.0000;75;75;0;11897;21.5496;0.0229;0.0990;2.1346
380;0.5704;0.5778;-0.0345;-0.0000;75;75;0;11949;22.1374;0.0229;0.0990;2.1346
381;0.5778;0.5815;0.1034;-0.0000;69;65;0;11949;22.8015;0.0229;0.0990;2.2145
382;0.5778;0.5815;0.0690;-0.0000;71;67;0;11949;23.3893;0.0229;0.1210;2.2945
383;0.5852;0.5852;0.1724;-0.0000;69;64;0;11949;24.0153;0.0305;0.1210;2.3744
384;0.5852;0.5852;0.1724;-0.0000;71;67;0;12000;24.6031;0.0305;0.1430;2.4544
385;0.5815;0.5889;0.2414;-0.0000;79;71;0;11949;25.1908;0.0305;0.1430;2.4544
386;0.5778;0.5889;-0.0000;-0.0000;81;79;0;11949;25.7710;0.0305;0.1430;2.5344
387;0.5778;0.5926;-0.1724;-0.0000;81;81;0;11949;26.3969;0.0305;0.1430;2.6143
388;0.5815;0.5926;-0.1379;-0.0000;79;79;0;11949;27.0229;0.0382;0.1430;2.6943
389;0.5889;0.5963;-0.0345;-0.0000;75;73;0;11897;27.6870;0.0382;0.1430;2.6943
390;0.5926;0.5963;-0.1724;-0.0000;73;73;0;11897;28.3130;0.0382;0.1210;2.7742
391;0.5963;0.6000;-0.0690;-0.0000;71;71;0;11949;28.9389;0.0382;0.1210;2.8542
392;0.6000;0.6037;-0.1034;-0.0000;71;69;0;11949;29.5649;0.0382;0.1210;2.9342
393;0.5963;0.6037;-0.0345;-0.0000;75;73;0;11949;30.1527;0.0458;0.1210;3.0141
394;0.6000;0.6074;0.1724;-0.0000;77;71;0;11949;30.7786;0.0458;0.1210;3.0141
395;0.5963;0.6074;0.0345;-0.0000;83;79;0;11949;31.3282;0.0458;0.1210;3.0941
396;0.6074;0.6111;-0.0345;-0.0000;75;71;0;11897;32.0305;0.0458;0.1210;3.1741
397;0.6111;0.6111;0.0345;-0.0000;71;67;0;11897;32.6947;0.0458;0.1210;3.2540
398;0.6148;0.6148;-0.1379;-0.0000;67;67;0;12000;33.3588;0.0534;0.1210;3.3340
399;0.6185;0.6148;-0.0690;-0.0000;69;65;0;12000;33.9847;0.0534;0.1210;3.3340
400;0.6222;0.6185;-0.0690;-0.0000;65;64;0;11949;34.6565;0.0534;0.1210;3.4139
401;0.6185;0.6185;-0.1034;-0.0000;71;69;0;11949;35.2366;0.0534;0.1210;3.4939
402;0.6222;0.6222;0.0345;-0.0000;69;65;0;12000;35.9084;0.0534;0.1210;3.5739
403;0.6222;0.6259;-0.0345;-0.0000;71;69;0;11949;36.5344;0.0611;0.1210;3.5739
404;0.6222;0.6259;-0.1034;-0.0000;73;71;0;11949;37.1985;0.0611;0.1210;3.6538
405;0.6259;0.6296;0.0345;-0.0000;73;67;0;11949;37.8626;0.0611;0.1210;3.7338
406;0.6259;0.6296;-0.0690;-0.0000;73;71;0;11949;38.5267;0.0611;0.1210;3.8137
407;0.6296;0.6333;-0.0690;-0.0000;73;69;0;11949;39.1908;0.0611;0.0990;3.8937
408;0.6296;0.6333;-0.0000;-0.0000;75;71;0;11949;39.8168;0.0611;0.1210;3.9737
409;0.6333;0.6370;-0.1379;-0.0000;73;71;0;12000;40.4809;0.0687;0.0990;3.9737
410;0.6333;0.6370;-0.0000;-0.0000;77;73;0;11949;41.1069;0.0687;0.0990;4.0536
411;0.6259;0.6407;-0.0690;-0.0000;85;81;0;11949;41.7328;0.0687;0.0990;4.1336
412;0.6296;0.6407;-0.2414;-0.0000;81;81;0;11949;42.3969;0.0687;0.0990;4.2135
413;0.6370;0.6444;-0.0690;-0.0000;77;75;0;11949;43.0992;0.0687;0.0770;4.2935
414;0.6407;0.6444;-0.1379;-0.0000;77;75;0;11897;43.7710;0.0687;0.0770;4.3735
415;0.6444;0.6481;-0.1379;-0.0000;77;75;0;11897;44.4351;0.0763;0.0770;4.3735
416;0.6407;0.6519;-0.1034;-0.0000;81;79;0;11949;45.0611;0.0763;0.0770;4.4534
417;0.6444;0.6519;-0.1379;-0.0000;79;77;0;11949;45.7634;0.0763;0.0551;4.5334
418;0.6481;0.6556;-0.1034;-0.0000;79;77;0;11897;46.4275;0.0763;0.0551;4.6133
419;0.6556;0.6556;-0.1379;-0.0000;73;73;0;11949;47.1298;0.0763;0.0551;4.6933
420;0.6519;0.6593;-0.2069;-0.0000;77;79;0;11949;47.7939;0.0763;0.0331;4.7733
421;0.6556;0.6593;-0.2414;-0.0000;75;75;0;11897;48.5038;0.0763;0.0331;4.7733
422;0.6593;0.6630;-0.3448;-0.0000;71;75;0;11897;49.2443;0.0763;0.0111;4.8532
423;0.6630;0.6630;-0.3448;-0.0000;73;77;0;11949;49.9466;0.0763;-0.0109;4.9332
424;0.6630;0.6667;-0.2759;-0.0000;77;77;0;11949;50.6107;0.0763;-0.0328;5.0132
425;0.6667;0.6667;-0.3103;-0.0000;73;77;0;11949;51.3206;0.0763;-0.0328;5.0931
426;0.6667;0.6704;-0.3103;-0.0000;75;79;0;11949;51.9847;0.0763;-0.0548;5.1731
427;0.6741;0.6704;-0.1724;-0.0000;71;71;0;11949;52.7252;0.0763;-0.0768;5.2530
428;0.6704;0.6741;-0.2414;-0.0000;73;75;0;11949;53.3893;0.0763;-0.0768;5.3330
429;0.6704;0.6778;-0.1379;-0.0000;77;79;0;11897;54.0534;0.0763;-0.0988;5.3330
430;0.6704;0.6778;-0.0690;-0.0000;81;81;0;11949;54.7176;0.0763;-0.0988;5.4130
431;0.6778;0.6815;-0.0690;-0.0000;77;77;0;11949;55.4656;0.0763;-0.0988;5.4929
432;0.6815;0.6815;-0.0000;-0.0000;77;75;0;11897;56.1679;0.0687;-0.0988;5.5729
433;0.6852;0.6852;-0.1034;-0.0000;71;71;0;11949;56.9084;0.0687;-0.0988;5.6528
434;0.6852;0.6852;-0.1724;-0.0000;75;77;0;11949;57.5725;0.0687;-0.0988;5.7328
435;0.6778;0.6889;-0.1034;-0.0000;83;85;0;11949;58.2824;0.0687;-0.1207;5.8128
436;0.6778;0.6889;-0.2414;-0.0000;87;91;0;11897;58.9466;0.0687;-0.1207;5.8927
437;0.6852;0.6926;-0.1724;-0.0000;79;81;0;11949;59.7252;0.0687;-0.1427;5.9727
438;0.6926;0.6926;-0.1724;-0.0000;75;77;0;11949;60.4733;0.0611;-0.1427;5.9727
439;0.6926;0.6963;-0.2414;-0.0000;75;79;0;11949;61.1756;0.0611;-0.1647;6.0526
440;0.7000;0.6963;-0.1379;-0.0000;69;71;0;11949;61.9542;0.0611;-0.1647;6.1326
441;0.7037;0.7000;-0.3793;-0.0000;67;73;0;11949;62.6641;0.0611;-0.1867;6.2126
442;0.7037;0.7000;-0.3448;-0.0000;67;73;0;11949;63.3664;0.0534;-0.2086;6.2925
443;0.7074;0.7000;-0.2759;-0.0000;64;69;0;11949;64.1069;0.0534;-0.2306;6.3725
444;0.7074;0.7000;-0.3448;-0.0000;64;69;0;12000;64.8092;0.0534;-0.2306;6.4525
445;0.7037;0.7000;-0.2414;-0.0000;65;69;0;12000;65.5191;0.0458;-0.2526;6.5324
446;0.7074;0.7000;-0.3103;-0.0000;62;67;0;12000;66.2595;0.0458;-0.2746;6.6124
447;0.7074;0.7000;-0.1379;-0.0000;62;65;0;12000;66.9618;0.0382;-0.2746;6.6923
448;0.6963;0.7000;-0.0345;-0.0000;75;75;0;12000;67.5878;0.0382;-0.2746;6.6923
449;0.6963;0.7000;-0.0690;-0.0000;73;75;0;11949;68.2901;0.0382;-0.2746;6.7723
450;0.6963;0.7000;0.0690;-0.0000;75;75;0;11949;69.0382;0.0305;-0.2746;6.8523
451;0.7000;0.7000;0.1724;-0.0000;71;69;0;12000;69.7786;0.0305;-0.2746;6.9322
452;0.7000;0.7000;0.1724;-0.0000;71;69;0;12000;70.4809;0.0229;-0.2526;7.0122
453;0.7111;0.7000;0.2069;-0.0000;64;62;0;11949;71.2672;0.0229;-0.2306;7.0921
454;0.7111;0.7000;0.1379;-0.0000;60;60;0;12000;72.0076;0.0229;-0.2306;7.1721
455;0.7074;0.7000;0.1379;-0.0000;64;64;0;12051;72.6718;0.0153;-0.2306;7.2521
456;0.7111;0.7000;0.2414;-0.0000;62;58;0;12000;73.4198;0.0153;-0.2086;7.3320
457;0.7111;0.7000;0.2069;-0.0000;62;60;0;12000;74.1221;0.0153;-0.1867;7.4120
458;0.7111;0.7000;0.2069;-0.0000;64;60;0;12000;74.8244;0.0076;-0.1867;7.4120
459;0.7037;0.7000;0.2414;-0.0000;67;64;0;12000;75.4885;0.0076;-0.1647;7.4919
460;0.7000;0.7000;0.1379;-0.0000;71;69;0;12000;76.1527;0.0076;-0.1647;7.5719
461;0.7000;0.7000;0.2069;-0.0000;71;67;0;11949;76.8626;0.0076;-0.1427;7.6519
462;0.7000;0.7000;0.1379;-0.0000;71;67;0;12000;77.5649;0.0000;-0.1427;7.7318
463;0.7000;0.7000;0.1034;-0.0000;69;69;0;12000;78.2672;0.0000;-0.1207;7.8118
464;0.7000;0.7000;0.1034;-0.0000;69;69;0;12000;78.9695;0.0000;-0.1207;7.8917
465;0.7000;0.7000;0.0690;-0.0000;69;69;0;12000;79.6794;0.0000;-0.1207;7.8917
466;0.6963;0.7000;0.1724;-0.0000;73;71;0;12000;80.3435;0.0000;-0.0988;7.9717
467;0.6926;0.7000;0.2414;-0.0000;77;73;0;12000;81.0458;-0.0076;-0.0988;8.0517
468;0.6889;0.7000;0.0690;-0.0000;81;79;0;11949;81.7099;-0.0076;-0.0768;8.1316
469;0.6963;0.7000;0.0345;-0.0000;73;75;0;12000;82.4504;-0.0076;-0.0768;8.2116
470;0.6963;0.7000;-0.0345;-0.0000;73;75;0;11949;83.1603;-0.0076;-0.0768;8.2916
471;0.6963;0.7000;-0.1724;-0.0000;71;75;0;11949;83.8626;-0.0076;-0.0988;8.3715
472;0.6963;0.7000;-0.1379;-0.0000;71;75;0;11949;84.6031;-0.0076;-0.0988;8.4515
473;0.7000;0.7000;-0.2069;-0.0000;67;71;0;12000;85.3511;-0.0076;-0.1207;8.5314
474;0.6963;0.7000;-0.1379;-0.0000;71;75;0;11949;86.0153;-0.0076;-0.1207;8.5314
475;0.6963;0.7000;0.1034;-0.0000;77;75;0;11949;86.6794;-0.0153;-0.1207;8.6114
476;0.6963;0.7000;0.0345;-0.0000;75;75;0;12000;87.3817;-0.0153;-0.1207;8.6914
477;0.7000;0.7000;-0.0345;-0.0000;69;71;0;11949;88.1221;-0.0153;-0.1207;8.7713
478;0.7037;0.7000;-0.0345;-0.0000;65;67;0;11949;88.8702;-0.0153;-0.1207;8.8513
479;0.7037;0.7000;-0.0000;-0.0000;65;67;0;12000;89.5725;-0.0153;-0.1207;8.9312
480;0.7000;0.7000;0.0690;-0.0000;71;69;0;12000;90.2366;-0.0153;-0.0988;9.0112
481;0.7000;0.7000;0.2069;-0.0000;71;69;0;11949;90.9847;-0.0229;-0.0988;9.0912
482;0.6963;0.7000;0.1724;-0.0000;77;73;0;11949;91.6489;-0.0229;-0.0768;9.0912
483;0.6963;0.7000;0.1034;-0.0000;73;73;0;12000;92.3511;-0.0229;-0.0768;9.1711
484;0.6963;0.7000;0.1034;-0.0000;73;71;0;11949;93.0534;-0.0229;-0.0768;9.2511
485;0.7037;0.7000;0.1379;-0.0000;69;67;0;11949;93.7939;-0.0229;-0.0548;9.3310
486;0.7037;0.7000;0.0690;-0.0000;69;67;0;11949;94.5038;-0.0229;-0.0548;9.4110
487;0.7037;0.7000;0.1034;-0.0000;65;64;0;12000;95.2443;-0.0229;-0.0548;9.4910
488;0.7000;0.7000;0.1724;-0.0000;71;67;0;12000;95.9466;-0.0229;-0.0328;9.5709
489;0.6926;0.7000;0.3103;-0.0000;79;73;0;11949;96.5725;-0.0229;-0.0109;9.6509
490;0.6963;0.7000;0.1034;-0.0000;77;73;0;12000;97.2824;-0.0229;-0.0109;9.6509
491;0.6926;0.7000;0.0345;-0.0000;79;77;0;11949;97.9466;-0.0229;-0.0109;9.7309
492;0.6963;0.7000;0.1379;-0.0000;75;73;0;11949;98.6870;-0.0229;-0.0109;9.8108
493;0.6963;0.7000;0.1034;-0.0000;75;73;0;11949;99.3893;-0.0229;0.0111;9.8908
494;0.7074;0.6963;0.0690;-0.0000;64;62;0;12000;100.1756;-0.0229;0.0111;9.9707
495;0.7074;0.6926;-0.0000;-0.0000;62;60;0;12000;100.8779;-0.0229;0.0111;10.0507
496;0.7037;0.6926;0.1379;-0.0000;60;58;0;12000;101.5802;-0.0229;0.0111;10.1307
497;0.7000;0.6889;0.2069;-0.0000;64;58;0;12000;102.2443;-0.0229;0.0331;10.2106
498;0.6963;0.6889;0.1034;-0.0000;64;60;0;12051;102.9084;-0.0229;0.0331;10.2906
499;0.6963;0.6852;0.0345;-0.0000;62;58;0;12000;103.6183;-0.0229;0.0331;10.2906
500;0.7000;0.6852;-0.0345;-0.0000;58;56;0;12000;104.3206;-0.0229;0.0331;10.3705
501;0.6963;0.6815;-0.0690;-0.0000;58;58;0;12051;104.9847;-0.0229;0.0331;10.4505
502;0.6889;0.6815;-0.0690;-0.0000;64;62;0;12051;105.6107;-0.0229;0.0331;10.5305
503;0.6852;0.6778;0.1034;-0.0000;65;62;0;12000;106.3511;-0.0229;0.0551;10.6104
504;0.6815;0.6778;0.1034;-0.0000;65;62;0;12051;107.0153;-0.0153;0.0551;10.6904
505;0.6852;0.6741;-0.1034;-0.0000;60;58;0;12000;107.7252;-0.0153;0.0551;10.7703
506;0.6852;0.6704;-0.1034;-0.0000;56;56;0;12000;108.4275;-0.0153;0.0331;10.7703
507;0.6889;0.6704;0.0690;-0.0000;54;50;0;12051;109.1298;-0.0153;0.0551;10.8503
508;0.6778;0.6667;0.1379;-0.0000;62;56;0;12051;109.7176;-0.0153;0.0551;10.9303
509;0.6778;0.6667;0.1379;-0.0000;62;56;0;12051;110.3817;-0.0153;0.0551;11.0102
510;0.6667;0.6630;0.0690;-0.0000;67;64;0;12051;110.9695;-0.0153;0.0770;11.0902
511;0.6593;0.6667;0.0345;-0.0000;77;73;0;12051;111.5573;-0.0153;0.0770;11.0902
512;0.6556;0.6630;0.1379;-0.0000;81;73;0;12000;112.2214;-0.0153;0.0770;11.1701
513;0.6593;0.6630;0.1034;-0.0000;73;67;0;11949;112.9237;-0.0153;0.0770;11.2501
514;0.6593;0.6593;0.0345;-0.0000;71;65;0;11949;113.5878;-0.0076;0.0990;11.3301
