Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;Battery(mV);PosX(m);PosY(m);Angle(rad);Dist
539;0.6111;0.6111;0.1379;-0.0000;64;60;12154;128.4122;-0.1374;0.1430;12.7694
540;0.6074;0.6074;0.1379;-0.0000;65;60;12154;129.0000;-0.1374;0.1649;12.8493
541;0.6111;0.6074;0.0345;-0.0000;60;58;12205;129.6260;-0.1374;0.1649;12.9293
542;0.6074;0.6037;0.1034;-0.0000;62;58;12205;130.2519;-0.1374;0.1649;13.0093
543;0.6074;0.6037;0.0345;-0.0000;62;58;12154;130.8779;-0.1298;0.1649;13.0093
544;0.6037;0.6000;0.1034;-0.0000;62;58;12154;131.4657;-0.1298;0.1649;13.0892
545;0.5963;0.6000;0.1034;-0.0000;65;62;12205;132.0153;-0.1298;0.1869;13.1692
546;0.5963;0.5963;-0.0000;-0.0000;64;62;12154;132.6031;-0.1298;0.1869;13.2491
547;0.6000;0.5926;0.0345;-0.0000;60;56;12154;133.2290;-0.1221;0.1869;13.2491
548;0.5963;0.5926;0.0345;-0.0000;60;56;12205;133.8168;-0.1221;0.1869;13.3291
549;0.5963;0.5889;-0.0345;-0.0000;58;56;12205;134.3969;-0.1221;0.1869;13.4091
550;0.5963;0.5889;-0.1034;-0.0000;56;54;12205;134.9847;-0.1145;0.1869;13.4890
551;0.5889;0.5852;-0.0690;-0.0000;60;58;12205;135.5343;-0.1145;0.1869;13.4890
552;0.5889;0.5852;-0.0345;-0.0000;58;56;12205;136.1221;-0.1145;0.1869;13.5690
553;0.5852;0.5815;0.0690;-0.0000;62;56;12205;136.7099;-0.1145;0.1869;13.6489
554;0.5815;0.5815;0.1034;-0.0000;64;58;12154;137.2519;-0.1069;0.1869;13.6489
555;0.5852;0.5778;0.1034;-0.0000;58;52;12205;137.8779;-0.1069;0.2089;13.7289
556;0.5815;0.5778;0.1379;-0.0000;60;52;12205;138.4275;-0.1069;0.2089;13.8089
557;0.5778;0.5741;0.1379;-0.0000;62;54;12205;138.9771;-0.1069;0.2089;13.8888
558;0.5741;0.5778;0.1379;-0.0000;65;60;12154;139.5267;-0.0992;0.2308;13.8888
559;0.5704;0.5741;0.0345;-0.0000;65;62;12205;140.0687;-0.0992;0.2308;13.9688
560;0.5630;0.5704;-0.0690;-0.0000;69;67;12154;140.5802;-0.0992;0.2308;14.0487
561;0.5630;0.5704;-0.0690;-0.0000;69;65;12103;141.1679;-0.0916;0.2308;14.0487
562;0.5630;0.5667;-0.1034;-0.0000;69;65;12154;141.7176;-0.0916;0.2089;14.1287
563;0.5630;0.5667;-0.1379;-0.0000;64;62;12154;142.2977;-0.0916;0.2089;14.2087
564;0.5704;0.5630;-0.0690;-0.0000;58;54;12154;142.9237;-0.0916;0.2089;14.2886
565;0.5704;0.5630;-0.0690;-0.0000;54;50;12154;143.5114;-0.0840;0.2089;14.2886
566;0.5630;0.5593;-0.0345;-0.0000;58;54;12205;144.0611;-0.0840;0.2089;14.3686
567;0.5556;0.5593;-0.0345;-0.0000;65;62;12205;144.5343;-0.0840;0.2089;14.4485
568;0.5556;0.5556;-0.2069;-0.0000;62;62;12154;145.0763;-0.0763;0.1869;14.4485
569;0.5556;0.5556;-0.2414;-0.0000;62;62;12205;145.6260;-0.0763;0.1869;14.5285
570;0.5481;0.5519;-0.1724;-0.0000;64;64;12154;146.1374;-0.0763;0.1649;14.6085
571;0.5556;0.5519;-0.2069;-0.0000;56;56;12154;146.7634;-0.0763;0.1649;14.6085
572;0.5593;0.5481;-0.2414;-0.0000;50;50;12154;147.3512;-0.0763;0.1430;14.6884
573;0.5593;0.5444;-0.2759;-0.0000;48;50;12205;147.8931;-0.0687;0.1430;14.7684
574;0.5519;0.5444;-0.1724;-0.0000;52;52;12205;148.4046;-0.0687;0.1210;14.7684
575;0.5444;0.5407;-0.1034;-0.0000;60;56;12205;148.8702;-0.0687;0.1210;14.8484
576;0.5370;0.5407;-0.1034;-0.0000;64;62;12205;149.3435;-0.0687;0.1210;14.9283
577;0.5296;0.5370;-0.1034;-0.0000;69;67;12205;149.8092;-0.0687;0.0990;14.9283
578;0.5296;0.5370;-0.0690;-0.0000;65;64;12154;150.3969;-0.0687;0.0990;15.0083
579;0.5333;0.5333;-0.1379;-0.0000;62;62;12154;150.9466;-0.0611;0.0990;15.0882
580;0.5333;0.5333;-0.1724;-0.0000;58;58;12205;151.4962;-0.0611;0.0990;15.0882
581;0.5370;0.5296;-0.1034;-0.0000;56;54;12154;152.1221;-0.0611;0.0770;15.1682
582;0.5296;0.5296;-0.1034;-0.0000;60;58;12205;152.5878;-0.0611;0.0770;15.2482
583;0.5296;0.5259;-0.0345;-0.0000;56;54;12205;153.1374;-0.0611;0.0770;15.2482
584;0.5222;0.5259;-0.0690;-0.0000;60;58;12205;153.6031;-0.0611;0.0770;15.3281
585;0.5222;0.5222;-0.0000;-0.0000;62;58;12154;154.1145;-0.0611;0.0770;15.4081
586;0.5259;0.5185;0.0690;-0.0000;58;52;12154;154.6641;-0.0611;0.0770;15.4081
587;0.5222;0.5185;-0.0000;-0.0000;56;52;12205;155.1679;-0.0611;0.0770;15.4880
588;0.5185;0.5148;-0.0690;-0.0000;58;56;12205;155.6794;-0.0534;0.0770;15.5680
589;0.5111;0.5148;-0.2069;-0.0000;60;60;12154;156.1450;-0.0534;0.0770;15.5680
590;0.5111;0.5111;-0.3448;-0.0000;58;60;12154;156.6565;-0.0534;0.0551;15.6480
591;0.5111;0.5111;-0.3793;-0.0000;56;60;12205;157.1679;-0.0534;0.0331;15.6480
592;0.5074;0.5074;-0.4138;-0.0000;56;62;12205;157.6718;-0.0534;0.0111;15.7279
593;0.5111;0.5074;-0.4483;-0.0000;50;58;12154;158.2214;-0.0534;-0.0109;15.8079
594;0.5111;0.5037;-0.2759;-0.0000;50;54;12205;158.7328;-0.0534;-0.0328;15.8079
595;0.5074;0.5037;-0.0345;-0.0000;54;54;12205;159.1985;-0.0534;-0.0328;15.8878
596;0.5074;0.5000;-0.0345;-0.0000;52;52;12205;159.7099;-0.0534;-0.0328;15.9678
597;0.5074;0.5000;0.1379;-0.0000;52;48;12205;160.2137;-0.0534;-0.0328;15.9678
598;0.5000;0.4963;0.2069;-0.0000;56;48;12205;160.6870;-0.0534;-0.0109;16.0478
599;0.5000;0.4963;0.1724;-0.0000;58;52;12205;161.1527;-0.0534;-0.0109;16.0478
600;0.4926;0.4963;0.3103;-0.0000;65;58;12205;161.5878;-0.0534;0.0111;16.1277
601;0.4852;0.4963;0.1034;-0.0000;69;65;12205;162.0153;-0.0534;0.0331;16.1277
602;0.4926;0.4963;-0.0000;-0.0000;64;60;12154;162.5649;-0.0534;0.0331;16.2077
603;0.4889;0.4963;-0.0345;-0.0000;65;64;12154;163.0305;-0.0534;0.0331;16.2877
604;0.4926;0.4963;-0.1034;-0.0000;64;64;12154;163.5420;-0.0534;0.0111;16.2877
605;0.4926;0.4963;-0.1034;-0.0000;62;62;12154;164.0534;-0.0534;0.0111;16.3676
606;0.4926;0.4963;-0.1379;-0.0000;60;60;12154;164.5573;-0.0534;0.0111;16.4476
607;0.4963;0.4963;-0.2414;-0.0000;58;60;12154;165.0687;-0.0534;-0.0109;16.4476
608;0.4963;0.4963;-0.2759;-0.0000;56;60;12205;165.5725;-0.0534;-0.0109;16.5275
609;0.4963;0.4963;-0.3793;-0.0000;54;60;12205;166.0840;-0.0534;-0.0328;16.6075
610;0.4963;0.4963;-0.4138;-0.0000;56;64;12205;166.5573;-0.0534;-0.0548;16.6075
611;0.4926;0.4963;-0.2759;-0.0000;60;64;12154;167.0229;-0.0534;-0.0768;16.6875
612;0.4926;0.4963;-0.3448;-0.0000;60;64;12154;167.5725;-0.0534;-0.0988;16.6875
613;0.4889;0.4963;-0.1724;-0.0000;64;64;12154;168.0382;-0.0534;-0.0988;16.7674
614;0.4926;0.4963;-0.1724;-0.0000;62;64;12103;168.5496;-0.0534;-0.1207;16.8474
615;0.4889;0.4963;-0.1034;-0.0000;64;64;12154;169.0153;-0.0611;-0.1207;16.8474
616;0.4926;0.4963;0.0690;-0.0000;64;62;12154;169.5267;-0.0611;-0.1207;16.9273
617;0.4889;0.4963;0.0345;-0.0000;67;64;12154;169.9924;-0.0611;-0.1207;16.9273
618;0.4889;0.4963;0.1379;-0.0000;69;65;12103;170.5038;-0.0611;-0.0988;17.0073
619;0.4852;0.4963;0.1724;-0.0000;71;65;12154;171.0153;-0.0611;-0.0988;17.0873
620;0.4889;0.4963;0.0690;-0.0000;69;65;12103;171.5191;-0.0611;-0.0988;17.0873
621;0.4926;0.4963;0.1379;-0.0000;65;60;12103;172.0687;-0.0611;-0.0768;17.1672
622;0.5000;0.4963;0.1379;-0.0000;60;54;12154;172.6183;-0.0611;-0.0768;17.2472
623;0.5037;0.4963;-0.1034;-0.0000;52;52;12154;173.1679;-0.0611;-0.0768;17.2472
624;0.5000;0.4963;-0.1379;-0.0000;56;56;12154;173.6336;-0.0611;-0.0768;17.3271
625;0.4926;0.4963;-0.1034;-0.0000;62;62;12154;174.0611;-0.0611;-0.0988;17.3271
626;0.4889;0.4963;-0.1724;-0.0000;64;65;12154;174.5343;-0.0687;-0.0988;17.4071
627;0.4963;0.4963;-0.2069;-0.0000;60;62;12154;175.0840;-0.0687;-0.1207;17.4871
628;0.5000;0.4963;-0.2759;-0.0000;52;56;12154;175.6260;-0.0687;-0.1207;17.4871
629;0.5037;0.4963;-0.2414;-0.0000;48;52;12154;176.1756;-0.0687;-0.1427;17.5670
630;0.5000;0.4963;-0.2069;-0.0000;52;54;12205;176.6488;-0.0687;-0.1427;17.6470
631;0.5000;0.4963;-0.3103;-0.0000;54;60;12205;177.1145;-0.0687;-0.1647;17.6470
632;0.4963;0.4963;-0.2414;-0.0000;58;62;12154;177.5878;-0.0687;-0.1867;17.7269
633;0.4926;0.4963;-0.2069;-0.0000;60;64;12205;178.0534;-0.0763;-0.1867;17.7269
634;0.4889;0.4963;-0.1379;-0.0000;64;65;12154;178.5649;-0.0763;-0.1867;17.8069
635;0.4926;0.4963;-0.0000;-0.0000;64;64;12154;179.0687;-0.0763;-0.1867;17.8869
636;0.4963;0.4963;0.1379;-0.0000;60;56;12154;179.6183;-0.0763;-0.1867;17.8869
637;0.4963;0.4963;0.1379;-0.0000;58;54;12154;180.1298;-0.0763;-0.1867;17.9668
638;0.5000;0.5000;0.2759;-0.0000;62;54;12154;0.5038;0.0000;-0.0109;-0.0244
639;0.4963;0.5000;0.2414;-0.0000;64;58;12154;0.9771;0.0000;0.0111;0.0556
640;0.4926;0.5000;0.2759;-0.0000;67;62;12154;1.4427;0.0000;0.0111;0.1355
641;0.4926;0.5000;0.3103;-0.0000;67;60;12154;1.9542;0.0000;0.0331;0.1355
642;0.4963;0.5000;0.1379;-0.0000;64;60;12154;2.4580;0.0000;0.0551;0.2155
643;0.5000;0.5000;0.1379;-0.0000;58;56;12154;3.0076;0.0000;0.0551;0.2955
644;0.4963;0.5000;0.1034;-0.0000;62;58;12154;3.5191;0.0000;0.0551;0.2955
645;0.5000;0.5000;-0.0690;-0.0000;58;60;12154;4.0229;0.0000;0.0551;0.3754
646;0.5000;0.5000;-0.1034;-0.0000;58;60;12154;4.5344;0.0000;0.0551;0.3754
647;0.4963;0.5000;-0.1379;-0.0000;60;62;12205;5.0000;0.0000;0.0551;0.4554
648;0.4926;0.5000;-0.1379;-0.0000;64;64;12154;5.4733;0.0000;0.0331;0.5353
649;0.4963;0.5000;-0.0345;-0.0000;60;60;12154;6.0229;0.0000;0.0331;0.5353
650;0.5037;0.5000;-0.1034;-0.0000;54;54;12154;6.5649;0.0000;0.0331;0.6153
651;0.5037;0.5000;-0.1034;-0.0000;52;54;12205;7.0763;0.0000;0.0331;0.6953
652;0.5037;0.5000;-0.0690;-0.0000;52;54;12154;7.6260;0.0000;0.0331;0.6953
653;0.5000;0.5000;-0.0690;-0.0000;56;58;12154;8.0916;0.0000;0.0331;0.7752
654;0.4926;0.5000;-0.0345;-0.0000;64;64;12205;8.5267;0.0000;0.0331;0.7752
655;0.4889;0.5000;-0.0000;-0.0000;67;67;12154;8.9924;0.0000;0.0331;0.8552
656;0.4963;0.5000;0.1724;-0.0000;64;60;12154;9.5420;0.0076;0.0331;0.9351
657;0.4963;0.5000;0.2759;-0.0000;64;58;12154;10.0458;0.0076;0.0551;0.9351
658;0.5037;0.5000;0.2069;-0.0000;58;52;12154;10.5954;0.0076;0.0770;1.0151
659;0.5037;0.5000;0.2069;-0.0000;58;52;12154;11.1069;0.0076;0.0770;1.0951
660;0.5037;0.5000;0.2069;-0.0000;56;52;12154;11.6107;0.0076;0.0990;1.0951
661;0.5037;0.5000;0.1379;-0.0000;56;52;12205;12.1221;0.0076;0.0990;1.1750
662;0.5000;0.5000;0.1379;-0.0000;60;56;12205;12.5954;0.0076;0.1210;1.2550
663;0.4963;0.5000;0.2069;-0.0000;64;58;12154;13.0611;0.0076;0.1210;1.2550
664;0.5000;0.5000;0.1379;-0.0000;58;54;12154;13.6107;0.0076;0.1430;1.3349
665;0.5000;0.5000;0.1379;-0.0000;60;56;12205;14.0763;0.0153;0.1430;1.3349
666;0.4963;0.5000;0.1379;-0.0000;64;60;12154;14.5496;0.0153;0.1649;1.4149
667;0.4963;0.5000;0.0690;-0.0000;62;60;12154;15.0534;0.0153;0.1649;1.4949
668;0.4963;0.5000;0.0690;-0.0000;62;60;12154;15.5649;0.0153;0.1649;1.4949
669;0.5000;0.5000;-0.0345;-0.0000;56;56;12154;16.1145;0.0153;0.1649;-0.0244
670;0.5074;0.5000;-0.0345;-0.1379;52;50;12154;16.6565;0.0229;0.1649;-0.0244
671;0.5074;0.5000;-0.1034;-0.2414;52;48;12154;17.1679;0.0229;0.1649;0.0556
672;0.5074;0.5000;-0.2069;-0.3448;52;48;12205;17.6794;0.0229;0.1430;0.1355
673;0.5037;0.5000;-0.1379;-0.4483;58;50;12205;18.1450;0.0229;0.1430;0.1355
674;0.5000;0.5000;-0.1379;-0.5517;62;54;12205;18.6183;0.0229;0.1210;0.2155
675;0.4926;0.5000;-0.1379;-0.6552;69;58;12205;19.0458;0.0229;0.1210;0.2155
676;0.4926;0.5000;-0.1379;-0.7586;69;56;12154;19.5573;0.0305;0.1210;0.2955
677;0.5000;0.5000;-0.2069;-0.8621;65;50;12103;20.0992;0.0305;0.0990;0.3754
678;0.4963;0.5000;-0.2414;-0.9655;69;52;12154;20.5725;0.0305;0.0990;0.3754
679;0.5000;0.5000;-0.2414;-1.0690;65;46;12154;21.1221;0.0305;0.0770;0.4554
680;0.5037;0.5000;-0.3448;-1.1724;65;44;12154;21.6260;0.0305;0.0551;0.5353
681;0.5037;0.5000;-0.5517;-1.2759;64;44;12154;22.1374;0.0305;0.0331;0.5353
682;0.5000;0.5000;-0.5517;-1.3793;69;46;12205;22.6031;0.0305;0.0111;0.6153
683;0.5000;0.5000;-0.8276;-1.4828;67;48;12205;23.1527;0.0305;-0.0328;0.6953
684;0.4963;0.5000;-0.9655;-1.5862;69;50;12154;23.6260;0.0305;-0.0988;0.6953
685;0.4926;0.5000;-1.0690;-1.6897;73;54;12154;24.0916;0.0305;-0.1647;0.7752
686;0.4963;0.5000;-1.3448;-1.7931;69;54;12154;24.6031;0.0305;-0.2306;0.7752
687;0.4963;0.5000;-1.4138;-1.8966;69;52;12154;25.1069;0.0305;-0.3185;0.8552
688;0.5000;0.5000;-1.5517;-2.0000;65;48;12103;25.6565;0.0229;-0.4064;0.9351
689;0.5000;0.5000;-1.6552;-2.1034;64;46;12154;26.2061;0.0229;-0.4943;0.9351
690;0.5037;0.5000;-1.7931;-2.2069;64;46;12154;26.7099;0.0153;-0.6042;1.0151
691;0.5000;0.5000;-1.8276;-2.3103;67;48;12154;27.1832;0.0076;-0.6921;1.0951
692;0.4963;0.5000;-1.7931;-2.4138;73;50;12154;27.6489;0.0000;-0.8019;1.0951
693;0.4963;0.5000;-1.7931;-2.5172;71;48;12205;28.1985;-0.0076;-0.9118;1.1750
694;0.4926;0.5000;-1.9310;-2.6207;75;50;12154;28.6718;-0.0153;-1.0217;1.2550
695;0.4963;0.5000;-1.8621;-2.7241;77;46;12154;29.2137;-0.0229;-1.1096;1.2550
696;0.4963;0.5000;-2.0000;-2.8276;75;46;12154;29.7252;-0.0305;-1.2414;1.3349
697;0.4963;0.5000;-2.1724;-2.9655;73;44;12154;30.2290;-0.0458;-1.3513;1.3349
698;0.5000;0.5000;-2.3103;-3.0690;73;44;12154;30.7405;-0.0534;-1.4831;1.4149
699;0.5037;0.5000;-2.5862;-3.1724;67;40;12154;31.2901;-0.0687;-1.6369;1.4949
700;0.5000;0.5000;-2.6552;-3.2759;71;44;12154;31.7557;-0.0840;-1.7908;1.4949
701;0.4963;0.5000;-2.8276;-3.3793;73;48;12154;32.2290;-0.0992;-1.9446;1.5748
702;0.4926;0.5000;-3.0345;-3.4828;77;52;12154;32.6947;-0.1145;-2.1204;1.6548
703;0.4926;0.5000;-3.1034;-3.5862;79;52;12154;33.1679;-0.1374;-2.2962;1.6548
704;0.4926;0.5000;-3.1379;-3.6897;77;50;12154;33.6718;-0.1527;-2.4720;1.7348
705;0.4963;0.5000;-3.2069;-3.7931;73;44;12103;34.2214;-0.1832;-2.6477;1.7348
706;0.5000;0.5000;-3.2069;-3.8966;73;42;12103;34.7252;-0.2061;-2.8455;1.8147
707;0.5000;0.5000;-3.3103;-4.0000;73;40;12154;35.2366;-0.2290;-3.0213;1.8947
708;0.5000;0.5000;-3.3448;-4.1034;75;38;12154;35.7405;-0.2595;-3.2191;1.8947
709;0.5000;0.5000;-3.5172;-4.2069;73;38;12154;36.2519;-0.2901;-3.4168;1.9746
710;0.4963;0.5000;-3.6207;-4.3103;77;40;12154;36.7176;-0.3206;-3.6366;2.0546
711;0.4889;0.5000;-3.6897;-4.4138;85;48;12154;37.1908;-0.3511;-3.8343;2.0546
712;0.4926;0.5000;-3.8621;-4.5172;83;46;12154;37.6947;-0.3817;-4.0541;2.1346
713;0.4926;0.5000;-4.1379;-4.6207;79;48;12103;38.2061;-0.4198;-4.2958;2.1346
714;0.4963;0.5000;-4.2069;-4.7241;79;44;12154;38.7099;-0.4580;-4.5375;2.2145
715;0.4926;0.5000;-4.3103;-4.8276;83;48;12154;39.1756;-0.4962;-4.7792;2.2945
716;0.4926;0.5000;-4.4138;-4.9310;81;46;12103;39.7252;-0.5420;-5.0429;2.2945
717;0.4926;0.5000;-4.4828;-5.0345;85;48;12103;40.1908;-0.5878;-5.2846;2.3744
718;0.4963;0.5000;-4.6552;-5.1379;79;42;12154;40.7328;-0.6336;-5.5483;2.4544
719;0.4963;0.5000;-4.6207;-5.2414;79;40;12154;41.2443;-0.6870;-5.8120;2.4544
720;0.4963;0.5000;-4.7931;-5.3448;81;44;12154;41.7099;-0.7328;-6.0977;2.5344
721;0.4963;0.5000;-4.9310;-5.4483;81;40;12154;42.2137;-0.7939;-6.3833;2.5344
722;0.4889;0.5000;-5.0000;-5.5517;89;48;12154;42.6412;-0.8397;-6.6470;2.6143
723;0.4852;0.5000;-5.1724;-5.6552;91;50;12103;43.1069;-0.8931;-6.9547;2.6943
724;0.4926;0.5000;-5.3103;-5.7931;85;46;12103;43.6489;-0.9618;-7.2623;2.6943
725;0.4926;0.5000;-5.3793;-5.8966;83;44;12103;44.1527;-1.0305;-7.5699;2.7742
726;0.4963;0.5000;-5.5517;-6.0000;81;42;12103;44.6565;-1.0992;-7.8776;2.8542
727;0.4926;0.5000;-5.5172;-6.1034;87;44;12103;45.1221;-1.1603;-8.1852;2.8542
728;0.4926;0.5000;-5.6552;-6.2069;85;42;12154;45.6260;-1.2366;-8.5148;2.9342
729;0.4963;0.5000;-5.8276;-6.3103;83;42;12154;46.1298;-1.3130;-8.8444;2.9342
730;0.4926;0.5000;-5.7586;-6.4138;89;44;12103;46.5954;-1.3893;-9.1740;3.0141
731;0.4889;0.5000;-6.0000;-6.5172;91;46;12154;47.0534;-1.4656;-9.5256;3.0941
732;0.4926;0.5000;-6.1379;-6.6207;89;44;12154;47.5954;-1.5573;-9.8772;3.0941
733;0.4926;0.5000;-6.2069;-6.7241;89;42;12103;48.0992;-1.6412;-10.2288;3.1741
734;0.5000;0.5000;-6.3793;-6.8276;81;36;12103;48.6336;-1.7405;-10.6023;3.2540
735;0.5000;0.5000;-6.4483;-6.9310;81;36;12154;49.1374;-1.8397;-10.9539;3.2540
736;0.5037;0.5000;-6.4483;-7.0345;77;30;12154;49.6718;-1.9389;-11.3275;3.3340
737;0.4963;0.5000;-6.5517;-7.1379;87;36;12154;50.1298;-2.0382;-11.7010;3.4139
738;0.4926;0.5000;-6.6552;-7.2414;91;40;12154;50.5954;-2.1298;-12.0966;3.4139
739;0.4963;0.5000;-6.8276;-7.3448;87;38;12154;51.0916;-2.2443;-12.4701;3.4939
740;0.5000;0.5000;-6.8966;-7.4483;83;32;12154;51.6260;-2.3588;-12.8657;3.4939
741;0.5000;0.5000;-6.9310;-7.5517;83;30;12103;52.1221;-2.4733;-13.2612;3.5739
742;0.4963;0.5000;-7.1034;-7.6552;87;34;12154;52.5725;-2.5878;-13.6787;3.6538
743;0.5000;0.5000;-7.2414;-7.7586;87;34;12154;53.0687;-2.7099;-14.0742;3.6538
744;0.5037;0.5000;-7.2759;-7.8621;81;28;12103;53.6031;-2.8397;-14.4917;3.7338
745;0.5000;0.5000;-7.4138;-7.9655;85;32;12154;54.0534;-2.9618;-14.9312;3.8137
746;0.5037;0.5000;-7.5517;-8.0690;79;26;12154;54.5802;-3.1069;-15.3487;3.8137
747;0.5000;0.5000;-7.6897;-8.1724;83;30;12154;55.0382;-3.2290;-15.7882;3.8937
748;0.5037;0.5000;-7.9310;-8.2759;77;28;12154;55.5649;-3.3817;-16.2497;3.9737
749;0.5037;0.5000;-8.0000;-8.3793;79;26;12154;56.0458;-3.5267;-16.7111;3.9737
750;0.5037;0.5000;-8.1379;-8.4828;77;26;12154;56.5344;-3.6718;-17.1726;4.0536
751;0.5000;0.5000;-8.2414;-8.6207;81;30;12154;56.9847;-3.8168;-17.6340;4.0536
752;0.5000;0.5000;-8.2759;-8.7241;83;28;12154;57.5038;-3.9847;-18.1175;4.1336
753;0.5000;0.5000;-8.3448;-8.8276;87;30;12154;57.9466;-4.1298;-18.6009;4.2135
754;0.5000;0.5000;-8.3448;-8.9310;87;28;12154;58.4351;-4.2901;-19.0623;4.2135
755;0.5000;0.5000;-8.3793;-9.0345;89;26;12103;58.9084;-4.4580;-19.5458;4.2935
756;0.4963;0.5000;-8.4483;-9.1379;91;30;12154;59.3511;-4.6183;-20.0292;4.2935
757;0.4926;0.5000;-8.4828;-9.2414;95;32;12154;59.7939;-4.7863;-20.5126;4.3735
758;0.4926;0.5000;-8.6207;-9.3448;99;36;12103;60.2672;-4.9618;-21.0180;4.4534
759;0.4926;0.5000;-8.6897;-9.4483;97;32;12154;60.7405;-5.1450;-21.5014;4.4534
760;0.4889;0.5000;-8.7931;-9.5517;101;34;12154;61.1756;-5.3206;-22.0069;4.5334
761;0.4963;0.5000;-8.8966;-9.6552;95;28;12103;61.6870;-5.5267;-22.5123;4.6133
762;0.4963;0.5000;-9.1034;-9.7586;93;28;12103;62.1527;-5.7252;-23.0396;4.6133
763;0.4963;0.5000;-9.2069;-9.8621;93;26;12154;62.6183;-5.9237;-23.5670;4.6933
764;0.5000;0.5000;-9.3448;-9.9655;93;26;12154;63.1221;-6.1450;-24.0944;4.7733
765;0.4963;0.5000;-9.5862;-10.0690;95;30;12103;63.5496;-6.3435;-24.6437;4.7733
766;0.4963;0.5000;-9.7586;-10.1724;93;30;12154;64.0153;-6.5573;-25.1931;4.8532
767;0.4926;0.5000;-9.8621;-10.2759;95;32;12154;64.4351;-6.7557;-25.7644;4.8532
768;0.4963;0.5000;-9.9310;-10.3793;95;30;12103;64.8931;-6.9771;-26.3357;4.9332
769;0.4963;0.5000;-10.0690;-10.4828;93;30;12103;65.3435;-7.2061;-26.9071;5.0132
770;0.4889;0.5000;-10.2069;-10.4828;99;38;12154;65.7328;-7.4046;-27.5004;5.0132
771;0.4889;0.5000;-10.1724;-10.4828;99;36;12103;66.1832;-7.6412;-28.0937;5.0931
772;0.4889;0.5000;-10.2414;-10.4828;101;40;12103;66.5954;-7.8626;-28.6650;5.0931
773;0.4926;0.5000;-10.3103;-10.4828;97;38;12103;67.0382;-8.1145;-29.2583;5.1731
774;0.4889;0.5000;-10.3448;-10.4828;99;40;12103;67.4427;-8.3435;-29.8516;5.2530
775;0.4889;0.5000;-10.4483;-10.4828;97;40;12103;67.8855;-8.5954;-30.4449;5.2530
776;0.4889;0.5000;-10.5172;-10.4828;99;44;12103;68.2901;-8.8397;-31.0601;5.3330
777;0.4852;0.5000;-10.5517;-10.4828;101;46;12103;68.7252;-9.0992;-31.6534;5.4130
778;0.4889;0.5000;-10.5862;-10.4828;99;44;12103;69.1527;-9.3740;-32.2467;5.4130
779;0.4889;0.5000;-10.5517;-10.4828;97;42;12103;69.5802;-9.6412;-32.8620;5.4929
780;0.4926;0.5000;-10.5517;-10.4828;95;40;12103;70.0458;-9.9466;-33.4553;5.4929
781;0.4889;0.5000;-10.5172;-10.4828;97;42;12103;70.4351;-10.2061;-34.0706;5.5729
782;0.4963;0.5000;-10.4828;-10.4828;93;36;12103;70.8855;-10.5114;-34.6639;5.6528
783;0.5000;0.5000;-10.4483;-10.4828;89;30;12103;71.3359;-10.8244;-35.2572;5.6528
784;0.5000;0.5000;-10.4483;-10.4828;87;30;12103;71.7481;-11.1221;-35.8505;5.7328
785;0.5000;0.5000;-10.4483;-10.4828;87;28;12154;72.1603;-11.4198;-36.4658;5.8128
786;0.5037;0.5000;-10.4828;-10.4828;87;28;12154;72.5954;-11.7481;-37.0591;5.8128
787;0.5037;0.5000;-10.5172;-10.4828;85;28;12154;73.0000;-12.0611;-37.6523;5.8927
788;0.5074;0.5000;-10.6552;-10.4828;79;24;12154;73.4657;-12.4198;-38.2676;5.9727
789;0.5074;0.5000;-10.7586;-10.4828;77;26;12154;73.8626;-12.7405;-38.8829;5.9727
790;0.5148;0.5000;-10.7931;-10.4828;71;19;12154;74.3130;-13.1069;-39.4982;6.0526
791;0.5222;0.5000;-10.8621;-10.4828;64;13;12154;74.7634;-13.4809;-40.1354;6.1326
792;0.5259;0.5000;-10.7931;-10.4828;60;9;12205;75.2137;-13.8626;-40.7287;6.2126
793;0.5222;0.5000;-10.7241;-10.4828;62;9;12205;75.5954;-14.1985;-41.3440;6.2126
794;0.5259;0.5000;-10.6897;-10.4828;60;7;12205;76.0076;-14.5649;-41.9593;6.2925
795;0.5222;0.5000;-10.5172;-10.4828;64;7;12205;76.3817;-14.9008;-42.5745;6.3725
796;0.5222;0.5000;-10.1724;-10.4828;67;3;12205;76.7557;-15.2519;-43.1459;6.3725
797;0.5185;0.5000;-10.0345;-10.4828;71;3;12205;77.1221;-15.5954;-43.7172;6.4525
798;0.5185;0.5000;-9.7586;-10.4828;75;1;12205;77.4885;-15.9542;-44.2885;6.4525
799;0.5148;0.5000;-9.6897;-10.4828;81;5;12205;77.8550;-16.3053;-44.8379;6.5324
800;0.5074;0.5000;-9.6207;-10.4828;87;9;12154;78.1832;-16.6412;-45.3872;6.6124
801;0.5037;0.5000;-9.6207;-10.4828;91;13;12154;78.5420;-17.0076;-45.9366;6.6124
802;0.5037;0.5000;-9.6897;-10.4828;89;13;12154;78.8931;-17.3740;-46.4859;6.6923
803;0.5000;0.5000;-9.6897;-10.4828;93;17;12154;79.2137;-17.7176;-47.0353;6.7723
804;0.4963;0.5000;-9.7586;-10.4828;97;21;12103;79.5344;-18.0611;-47.6066;6.7723
