Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;VelP;VelI;AngP;AngI;RotationFF
505;0.6852;0.6778;-0.1034;-0.0000;62;60;-0.0485;0.2020;0.0040;-0.0045;-0.0024
506;0.6889;0.6741;-0.1379;-0.0000;58;56;-0.0672;0.2012;0.0050;-0.0043;-0.0024
507;0.6852;0.6704;-0.0690;-0.0000;58;56;-0.0650;0.2005;0.0028;-0.0043;-0.0024
508;0.6815;0.6704;-0.0690;-0.0000;58;56;-0.0635;0.1998;0.0028;-0.0043;-0.0024
509;0.6778;0.6667;-0.1724;-0.0000;60;62;-0.0445;0.1990;0.0072;-0.0043;-0.0024
510;0.6741;0.6667;-0.1724;-0.0000;60;62;-0.0419;0.1987;0.0074;-0.0043;-0.0024
511;0.6704;0.6630;0.0345;-0.0000;65;62;-0.0269;0.1983;-0.0021;-0.0043;-0.0024
512;0.6667;0.6667;-0.0690;-0.0000;69;67;0.0002;0.1983;0.0016;-0.0043;-0.0024
513;0.6667;0.6630;-0.0690;-0.0000;67;65;-0.0086;0.1983;0.0018;-0.0043;-0.0024
514;0.6667;0.6630;0.0690;-0.0000;67;64;-0.0170;0.1979;-0.0048;-0.0043;-0.0024
515;0.6667;0.6593;0.1724;-0.0000;67;62;-0.0255;0.1976;-0.0087;-0.0043;-0.0024
516;0.6630;0.6593;0.1379;-0.0000;69;64;-0.0152;0.1976;-0.0074;-0.0043;-0.0024
517;0.6593;0.6556;0.1034;-0.0000;69;65;-0.0064;0.1972;-0.0062;-0.0045;-0.0024
518;0.6593;0.6556;-0.0345;-0.0000;65;64;-0.0192;0.1972;0.0004;-0.0045;-0.0024
519;0.6519;0.6519;-0.0690;-0.0000;71;69;0.0093;0.1972;0.0021;-0.0045;-0.0024
520;0.6481;0.6519;-0.1034;-0.0000;71;71;0.0104;0.1976;0.0045;-0.0043;-0.0024
521;0.6444;0.6481;-0.1379;-0.0000;71;71;0.0123;0.1976;0.0052;-0.0043;-0.0024
522;0.6481;0.6444;-0.1724;-0.0000;67;67;-0.0064;0.1976;0.0067;-0.0043;-0.0024
523;0.6519;0.6444;-0.2069;-0.0000;58;60;-0.0438;0.1969;0.0087;-0.0043;-0.0024
524;0.6519;0.6407;-0.2414;-0.0000;56;58;-0.0577;0.1961;0.0109;-0.0040;-0.0024
525;0.6519;0.6407;-0.2414;-0.0000;56;60;-0.0518;0.1958;0.0104;-0.0040;-0.0024
526;0.6444;0.6370;-0.2759;-0.0000;60;64;-0.0306;0.1954;0.0121;-0.0038;-0.0024
527;0.6407;0.6370;-0.3448;-0.0000;58;64;-0.0306;0.1950;0.0153;-0.0038;-0.0024
528;0.6370;0.6333;-0.2069;-0.0000;64;65;-0.0119;0.1947;0.0096;-0.0038;-0.0024
529;0.6259;0.6333;-0.0690;-0.0000;71;73;0.0251;0.1950;0.0028;-0.0035;-0.0024
530;0.6222;0.6296;-0.0345;-0.0000;73;73;0.0342;0.1954;0.0004;-0.0035;-0.0024
531;0.6296;0.6296;0.1379;-0.0000;65;62;-0.0152;0.1954;-0.0067;-0.0038;-0.0024
532;0.6296;0.6259;0.2069;-0.0000;65;60;-0.0214;0.1950;-0.0104;-0.0038;-0.0024
533;0.6259;0.6259;0.3448;-0.0000;69;62;-0.0071;0.1950;-0.0175;-0.0040;-0.0024
534;0.6222;0.6222;0.2759;-0.0000;69;64;0.0013;0.1950;-0.0136;-0.0040;-0.0024
535;0.6185;0.6185;0.2069;-0.0000;71;65;0.0090;0.1950;-0.0101;-0.0040;-0.0024
536;0.6185;0.6185;0.2069;-0.0000;69;64;-0.0035;0.1950;-0.0101;-0.0043;-0.0024
537;0.6222;0.6148;0.1379;-0.0000;62;58;-0.0361;0.1947;-0.0072;-0.0043;-0.0024
538;0.6259;0.6148;0.1724;-0.0000;56;52;-0.0617;0.1939;-0.0089;-0.0043;-0.0024
539;0.6259;0.6111;0.0345;-0.0000;54;52;-0.0701;0.1932;-0.0026;-0.0043;-0.0024
540;0.6222;0.6111;-0.0000;-0.0000;54;52;-0.0643;0.1925;-0.0016;-0.0045;-0.0024
541;0.6185;0.6074;-0.1034;-0.0000;54;54;-0.0551;0.1917;0.0033;-0.0043;-0.0024
542;0.6111;0.6074;-0.1034;-0.0000;60;60;-0.0284;0.1914;0.0033;-0.0043;-0.0024
543;0.6000;0.6037;-0.0690;-0.0000;67;69;0.0141;0.1914;0.0031;-0.0043;-0.0024
544;0.5963;0.6037;-0.1034;-0.0000;71;71;0.0317;0.1917;0.0043;-0.0043;-0.0024
545;0.5963;0.6000;0.0345;-0.0000;71;69;0.0269;0.1921;-0.0026;-0.0043;-0.0024
546;0.6000;0.6000;0.0345;-0.0000;62;62;-0.0174;0.1921;-0.0028;-0.0043;-0.0024
547;0.6037;0.5963;0.0690;-0.0000;60;58;-0.0335;0.1917;-0.0035;-0.0043;-0.0024
548;0.6074;0.5926;0.1034;-0.0000;54;52;-0.0588;0.1910;-0.0062;-0.0045;-0.0024
549;0.6074;0.5926;0.2069;-0.0000;52;46;-0.0782;0.1899;-0.0116;-0.0045;-0.0024
550;0.6111;0.5889;0.2759;-0.0000;48;40;-0.0965;0.1888;-0.0136;-0.0045;-0.0024
551;0.6037;0.5889;0.2069;-0.0000;52;46;-0.0745;0.1877;-0.0116;-0.0048;-0.0024
552;0.6000;0.5852;0.2069;-0.0000;50;46;-0.0745;0.1870;-0.0104;-0.0048;-0.0024
553;0.5889;0.5852;0.2759;-0.0000;62;58;-0.0178;0.1866;-0.0136;-0.0050;-0.0024
554;0.5852;0.5815;0.3103;-0.0000;65;58;-0.0079;0.1866;-0.0153;-0.0050;-0.0024
555;0.5778;0.5815;0.2759;-0.0000;69;64;0.0203;0.1870;-0.0136;-0.0052;-0.0024
556;0.5815;0.5778;0.2759;-0.0000;64;58;-0.0134;0.1866;-0.0138;-0.0052;-0.0024
557;0.5852;0.5778;0.2414;-0.0000;58;52;-0.0438;0.1862;-0.0126;-0.0055;-0.0024
558;0.5815;0.5741;0.1379;-0.0000;58;54;-0.0342;0.1859;-0.0079;-0.0055;-0.0024
559;0.5815;0.5704;-0.0000;-0.0000;54;52;-0.0471;0.1851;-0.0016;-0.0055;-0.0024
560;0.5815;0.5704;-0.0690;-0.0000;50;50;-0.0591;0.1844;0.0026;-0.0055;-0.0024
561;0.5778;0.5667;-0.0345;-0.0000;52;52;-0.0478;0.1840;0.0013;-0.0055;-0.0024
562;0.5741;0.5667;-0.0000;-0.0000;54;52;-0.0445;0.1833;-0.0006;-0.0055;-0.0024
563;0.5667;0.5630;-0.0345;-0.0000;58;58;-0.0207;0.1833;0.0011;-0.0055;-0.0024
564;0.5593;0.5630;-0.1034;-0.0000;65;65;0.0192;0.1833;0.0043;-0.0055;-0.0024
565;0.5593;0.5593;-0.0690;-0.0000;60;62;-0.0038;0.1833;0.0021;-0.0055;-0.0024
566;0.5556;0.5593;-0.0690;-0.0000;65;65;0.0163;0.1837;0.0021;-0.0052;-0.0024
567;0.5556;0.5556;-0.0345;-0.0000;64;64;0.0108;0.1837;0.0009;-0.0052;-0.0024
568;0.5556;0.5556;-0.0345;-0.0000;62;62;0.0013;0.1837;0.0006;-0.0052;-0.0024
569;0.5556;0.5519;0.0690;-0.0000;58;56;-0.0240;0.1833;-0.0040;-0.0055;-0.0024
570;0.5556;0.5519;0.1034;-0.0000;58;54;-0.0291;0.1833;-0.0060;-0.0055;-0.0024
571;0.5556;0.5481;0.0690;-0.0000;56;54;-0.0335;0.1826;-0.0048;-0.0055;-0.0024
572;0.5481;0.5444;0.0690;-0.0000;58;56;-0.0189;0.1826;-0.0038;-0.0055;-0.0024
573;0.5519;0.5444;0.0690;-0.0000;52;50;-0.0471;0.1818;-0.0040;-0.0055;-0.0024
574;0.5519;0.5407;0.1379;-0.0000;52;48;-0.0533;0.1815;-0.0070;-0.0055;-0.0024
575;0.5519;0.5407;0.0690;-0.0000;50;48;-0.0551;0.1807;-0.0035;-0.0057;-0.0024
576;0.5481;0.5370;0.0690;-0.0000;52;50;-0.0471;0.1800;-0.0035;-0.0057;-0.0024
577;0.5444;0.5370;0.1034;-0.0000;54;52;-0.0368;0.1796;-0.0062;-0.0057;-0.0024
578;0.5333;0.5333;0.3103;-0.0000;65;58;0.0104;0.1796;-0.0162;-0.0057;-0.0024
579;0.5370;0.5333;0.2759;-0.0000;58;52;-0.0258;0.1793;-0.0148;-0.0060;-0.0024
580;0.5296;0.5296;0.2069;-0.0000;62;58;0.0020;0.1796;-0.0106;-0.0060;-0.0024
581;0.5333;0.5296;0.2069;-0.0000;58;54;-0.0196;0.1793;-0.0111;-0.0062;-0.0024
582;0.5370;0.5259;0.2069;-0.0000;50;46;-0.0555;0.1785;-0.0106;-0.0062;-0.0024
583;0.5296;0.5259;0.1034;-0.0000;54;52;-0.0309;0.1782;-0.0067;-0.0062;-0.0024
584;0.5222;0.5222;0.1034;-0.0000;58;56;-0.0097;0.1782;-0.0055;-0.0065;-0.0024
585;0.5259;0.5185;0.0345;-0.0000;54;52;-0.0269;0.1778;-0.0033;-0.0065;-0.0024
586;0.5185;0.5185;0.0345;-0.0000;58;56;-0.0075;0.1778;-0.0026;-0.0065;-0.0024
587;0.5074;0.5148;0.0690;-0.0000;69;65;0.0445;0.1782;-0.0048;-0.0065;-0.0024
588;0.5000;0.5148;0.0690;-0.0000;75;73;0.0742;0.1793;-0.0045;-0.0065;-0.0024
589;0.5000;0.5111;0.0690;-0.0000;73;69;0.0602;0.1800;-0.0048;-0.0065;-0.0024
590;0.5037;0.5111;0.0345;-0.0000;65;64;0.0273;0.1800;-0.0031;-0.0065;-0.0024
591;0.5111;0.5074;0.0690;-0.0000;56;54;-0.0225;0.1800;-0.0045;-0.0067;-0.0024
592;0.5148;0.5074;0.1034;-0.0000;50;48;-0.0493;0.1793;-0.0055;-0.0067;-0.0024
593;0.5148;0.5037;0.0345;-0.0000;48;46;-0.0544;0.1785;-0.0028;-0.0067;-0.0024
594;0.5148;0.5037;0.1379;-0.0000;48;44;-0.0606;0.1778;-0.0070;-0.0067;-0.0024
595;0.5111;0.5000;0.1724;-0.0000;50;46;-0.0474;0.1774;-0.0092;-0.0067;-0.0024
596;0.5111;0.5000;0.1724;-0.0000;50;44;-0.0559;0.1767;-0.0089;-0.0070;-0.0024
597;0.4963;0.4963;0.1034;-0.0000;58;54;-0.0060;0.1767;-0.0055;-0.0070;-0.0024
598;0.4926;0.4963;0.0690;-0.0000;62;58;0.0090;0.1767;-0.0035;-0.0070;-0.0024
599;0.5000;0.4963;0.1034;-0.0000;58;54;-0.0130;0.1767;-0.0050;-0.0070;-0.0024
600;0.5000;0.4963;0.0690;-0.0000;56;52;-0.0174;0.1763;-0.0043;-0.0070;-0.0024
601;0.5037;0.4963;0.0345;-0.0000;50;46;-0.0438;0.1760;-0.0028;-0.0070;-0.0024
602;0.5037;0.4963;0.0345;-0.0000;50;46;-0.0445;0.1752;-0.0026;-0.0072;-0.0024
603;0.4926;0.4963;0.0345;-0.0000;62;58;0.0134;0.1756;-0.0021;-0.0072;-0.0024
604;0.4815;0.4963;0.0345;-0.0000;71;69;0.0668;0.1763;-0.0018;-0.0072;-0.0024
605;0.4815;0.4963;0.0690;-0.0000;75;69;0.0723;0.1771;-0.0048;-0.0072;-0.0024
606;0.4815;0.4963;0.1034;-0.0000;77;71;0.0793;0.1782;-0.0057;-0.0072;-0.0024
607;0.4926;0.4963;0.1379;-0.0000;67;62;0.0266;0.1785;-0.0072;-0.0072;-0.0024
608;0.4963;0.4963;0.1724;-0.0000;62;54;-0.0005;0.1785;-0.0094;-0.0074;-0.0024
609;0.5000;0.4963;0.2759;-0.0000;58;48;-0.0255;0.1782;-0.0136;-0.0074;-0.0024
610;0.4963;0.4963;0.1034;-0.0000;60;54;-0.0086;0.1782;-0.0057;-0.0074;-0.0024
611;0.4963;0.4963;-0.0345;-0.0000;62;58;0.0064;0.1782;0.0006;-0.0074;-0.0024
612;0.4963;0.4963;-0.2069;-0.0000;58;58;0.0005;0.1782;0.0087;-0.0074;-0.0024
613;0.4889;0.4963;-0.1724;-0.0000;65;65;0.0379;0.1785;0.0067;-0.0074;-0.0024
614;0.4852;0.4963;-0.2069;-0.0000;67;67;0.0467;0.1793;0.0087;-0.0072;-0.0024
615;0.4926;0.4963;-0.1724;-0.0000;62;62;0.0145;0.1793;0.0074;-0.0072;-0.0024
616;0.4963;0.4963;-0.1379;-0.0000;60;60;0.0075;0.1793;0.0062;-0.0072;-0.0024
617;0.4963;0.4963;-0.1379;-0.0000;60;58;0.0016;0.1793;0.0052;-0.0072;-0.0024
618;0.4963;0.4963;-0.0690;-0.0000;60;56;-0.0035;0.1793;0.0021;-0.0072;-0.0024
619;0.4889;0.4963;-0.0000;-0.0000;67;62;0.0309;0.1796;-0.0016;-0.0072;-0.0024
620;0.4926;0.4963;0.0690;-0.0000;65;60;0.0222;0.1800;-0.0038;-0.0072;-0.0024
621;0.4852;0.4963;-0.0000;-0.0000;71;67;0.0537;0.1807;-0.0013;-0.0072;-0.0024
622;0.4815;0.4963;0.0345;-0.0000;75;69;0.0646;0.1815;-0.0018;-0.0072;-0.0024
623;0.4852;0.4963;-0.0345;-0.0000;71;67;0.0507;0.1822;0.0013;-0.0072;-0.0024
624;0.4889;0.4963;-0.1034;-0.0000;69;65;0.0401;0.1826;0.0038;-0.0072;-0.0024
625;0.4963;0.4963;-0.1379;-0.0000;58;56;-0.0082;0.1826;0.0050;-0.0072;-0.0024
626;0.5000;0.4963;-0.1034;-0.0000;58;56;-0.0126;0.1822;0.0048;-0.0070;-0.0024
627;0.4963;0.4963;-0.1034;-0.0000;62;58;0.0042;0.1822;0.0043;-0.0070;-0.0024
628;0.4963;0.4963;-0.0345;-0.0000;62;56;-0.0009;0.1822;0.0009;-0.0070;-0.0024
629;0.4889;0.4963;0.0690;-0.0000;67;62;0.0313;0.1826;-0.0045;-0.0070;-0.0024
630;0.4852;0.4963;-0.0690;-0.0000;73;69;0.0617;0.1833;0.0028;-0.0070;-0.0024
631;0.4852;0.4963;-0.1724;-0.0000;69;69;0.0504;0.1840;0.0077;-0.0070;-0.0024
632;0.4926;0.4963;-0.1724;-0.0000;65;64;0.0225;0.1844;0.0077;-0.0070;-0.0024
633;0.5000;0.4963;-0.2069;-0.0000;54;54;-0.0262;0.1840;0.0092;-0.0067;-0.0024
634;0.5037;0.4963;-0.3103;-0.0000;52;54;-0.0291;0.1837;0.0145;-0.0067;-0.0024
635;0.5000;0.4963;-0.3793;-0.0000;56;58;-0.0119;0.1837;0.0179;-0.0065;-0.0024
636;0.4963;0.4963;-0.2759;-0.0000;60;62;0.0057;0.1837;0.0121;-0.0065;-0.0024
637;0.4963;0.4963;-0.2069;-0.0000;58;60;-0.0016;0.1837;0.0094;-0.0062;-0.0024
638;0.4926;0.5000;-0.1724;-0.0000;64;64;0.0222;0.1840;0.0067;-0.0062;-0.0024
639;0.4963;0.5000;-0.0690;-0.0000;64;62;0.0163;0.1840;0.0023;-0.0062;-0.0024
640;0.4963;0.5000;-0.0690;-0.0000;64;60;0.0101;0.1840;0.0023;-0.0062;-0.0024
641;0.4963;0.5000;-0.0000;-0.0000;64;60;0.0086;0.1844;-0.0009;-0.0062;-0.0024
642;0.4926;0.5000;-0.0000;-0.0000;65;62;0.0236;0.1844;-0.0011;-0.0062;-0.0024
643;0.4926;0.5000;-0.0690;-0.0000;67;64;0.0324;0.1851;0.0021;-0.0062;-0.0024
644;0.4889;0.5000;-0.1379;-0.0000;69;67;0.0441;0.1855;0.0050;-0.0062;-0.0024
645;0.4926;0.5000;-0.1034;-0.0000;67;65;0.0357;0.1859;0.0035;-0.0062;-0.0024
646;0.4963;0.5000;-0.0000;-0.0000;64;60;0.0075;0.1859;-0.0009;-0.0062;-0.0024
647;0.4926;0.5000;-0.0690;-0.0000;65;64;0.0222;0.1862;0.0031;-0.0062;-0.0024
648;0.5037;0.5000;-0.1379;-0.0000;56;56;-0.0229;0.1859;0.0057;-0.0060;-0.0024
649;0.4963;0.5000;-0.1034;-0.0000;64;62;0.0137;0.1862;0.0045;-0.0060;-0.0024
650;0.5037;0.5000;-0.0345;-0.0000;56;54;-0.0251;0.1859;0.0009;-0.0060;-0.0024
651;0.4963;0.5000;-0.1379;-0.0000;62;62;0.0079;0.1859;0.0062;-0.0060;-0.0024
652;0.4963;0.5000;-0.1724;-0.0000;60;60;0.0027;0.1859;0.0079;-0.0060;-0.0024
653;0.5037;0.5000;-0.2759;-0.0000;54;56;-0.0211;0.1859;0.0116;-0.0057;-0.0024
654;0.5037;0.5000;-0.2069;-0.0000;54;56;-0.0236;0.1855;0.0099;-0.0057;-0.0024
655;0.5000;0.5000;-0.1724;-0.0000;58;60;-0.0049;0.1855;0.0079;-0.0057;-0.0024
656;0.4963;0.5000;-0.1724;-0.0000;62;62;0.0115;0.1855;0.0070;-0.0055;-0.0024
657;0.4926;0.5000;-0.2069;-0.0000;64;65;0.0240;0.1859;0.0082;-0.0055;-0.0024
658;0.4963;0.5000;-0.1724;-0.0000;64;64;0.0170;0.1862;0.0074;-0.0055;-0.0024
659;0.5000;0.5000;-0.1379;-0.0000;58;58;-0.0082;0.1859;0.0050;-0.0055;-0.0024
660;0.5000;0.5000;-0.0345;-0.0000;60;56;-0.0104;0.1859;0.0011;-0.0052;-0.0024
661;0.4963;0.5000;-0.0000;-0.0000;62;60;0.0064;0.1859;-0.0006;-0.0055;-0.0024
662;0.4926;0.5000;-0.0000;-0.0000;65;62;0.0192;0.1862;-0.0009;-0.0055;-0.0024
663;0.4926;0.5000;-0.0000;-0.0000;67;65;0.0328;0.1866;-0.0009;-0.0055;-0.0024
664;0.4963;0.5000;0.0345;-0.0000;64;60;0.0090;0.1866;-0.0028;-0.0055;-0.0024
665;0.4963;0.5000;0.0345;-0.0000;62;58;0.0009;0.1866;-0.0018;-0.0055;-0.0024
666;0.4926;0.5000;-0.0345;-0.0000;67;65;0.0353;0.1870;0.0009;-0.0055;-0.0024
667;0.4963;0.5000;-0.0000;-0.0000;64;60;0.0079;0.1873;-0.0006;-0.0055;-0.0024
668;0.5000;0.5000;-0.0000;-0.0000;58;56;-0.0167;0.1870;-0.0013;-0.0055;-0.0024
669;0.4926;0.5000;-0.0345;-0.0000;65;64;0.0229;0.1873;0.0004;-0.0055;-0.0024
670;0.4963;0.5000;-0.1379;-0.1379;71;56;0.0167;0.1873;0.0004;-0.0055;-0.0317
671;0.4926;0.5000;-0.1724;-0.2414;73;58;0.0269;0.1877;-0.0021;-0.0055;-0.0317
672;0.4889;0.5000;-0.1724;-0.3448;77;58;0.0390;0.1884;-0.0082;-0.0055;-0.0317
673;0.4963;0.5000;-0.1724;-0.4483;73;52;0.0112;0.1884;-0.0123;-0.0057;-0.0317
674;0.5000;0.5000;-0.2069;-0.5517;69;46;-0.0126;0.1884;-0.0153;-0.0057;-0.0317
675;0.5000;0.5000;-0.3448;-0.6552;69;46;-0.0152;0.1881;-0.0153;-0.0060;-0.0317
676;0.5111;0.5000;-0.5172;-0.7586;60;36;-0.0588;0.1873;-0.0118;-0.0060;-0.0317
677;0.5000;0.5000;-0.6552;-0.8621;67;46;-0.0181;0.1873;-0.0104;-0.0060;-0.0317
678;0.4963;0.5000;-0.7241;-0.9655;71;50;0.0031;0.1873;-0.0111;-0.0062;-0.0317
679;0.4926;0.5000;-1.0000;-1.0690;77;58;0.0335;0.1877;-0.0038;-0.0062;-0.0317
680;0.4963;0.5000;-1.1724;-1.1724;69;52;0.0064;0.1877;0.0001;-0.0062;-0.0317
681;0.4963;0.5000;-1.3103;-1.2759;69;52;0.0016;0.1877;0.0016;-0.0062;-0.0317
682;0.5000;0.5000;-1.3793;-1.3793;69;50;-0.0031;0.1877;0.0006;-0.0062;-0.0317
683;0.5037;0.5000;-1.5172;-1.4828;64;46;-0.0266;0.1873;0.0021;-0.0062;-0.0317
684;0.5074;0.5000;-1.7241;-1.5862;58;42;-0.0474;0.1870;0.0067;-0.0062;-0.0317
685;0.5037;0.5000;-1.7931;-1.6897;64;46;-0.0277;0.1866;0.0045;-0.0060;-0.0317
686;0.5037;0.5000;-1.8276;-1.7931;64;44;-0.0291;0.1862;0.0018;-0.0060;-0.0317
687;0.5000;0.5000;-1.9310;-1.8966;67;48;-0.0112;0.1859;0.0006;-0.0060;-0.0317
688;0.5000;0.5000;-1.9310;-2.0000;67;48;-0.0108;0.1859;-0.0031;-0.0060;-0.0317
689;0.4963;0.5000;-1.9655;-2.1034;71;50;0.0060;0.1859;-0.0067;-0.0062;-0.0317
690;0.5000;0.5000;-2.0345;-2.2069;71;48;-0.0027;0.1859;-0.0084;-0.0062;-0.0317
691;0.5000;0.5000;-2.1379;-2.3103;71;46;-0.0068;0.1859;-0.0096;-0.0062;-0.0317
692;0.5000;0.5000;-2.3103;-2.4138;69;46;-0.0101;0.1859;-0.0057;-0.0062;-0.0317
693;0.5000;0.5000;-2.3448;-2.5172;69;44;-0.0137;0.1855;-0.0089;-0.0065;-0.0317
694;0.5000;0.5000;-2.5172;-2.6207;69;44;-0.0167;0.1855;-0.0062;-0.0065;-0.0317
695;0.4926;0.5000;-2.6897;-2.7241;75;52;0.0200;0.1855;-0.0031;-0.0065;-0.0317
696;0.4963;0.5000;-2.8621;-2.8276;73;52;0.0137;0.1859;-0.0001;-0.0065;-0.0317
697;0.4963;0.5000;-2.8621;-2.9655;73;50;0.0082;0.1859;-0.0040;-0.0065;-0.0317
698;0.4963;0.5000;-3.0000;-3.0690;71;48;0.0027;0.1859;-0.0021;-0.0065;-0.0317
699;0.5000;0.5000;-3.0345;-3.1724;73;46;-0.0020;0.1859;-0.0067;-0.0067;-0.0317
700;0.5037;0.5000;-3.1724;-3.2759;67;40;-0.0255;0.1855;-0.0045;-0.0067;-0.0317
701;0.5037;0.5000;-3.2759;-3.3793;67;40;-0.0277;0.1851;-0.0045;-0.0067;-0.0317
702;0.5037;0.5000;-3.3793;-3.4828;67;40;-0.0258;0.1848;-0.0040;-0.0067;-0.0317
703;0.5000;0.5000;-3.4828;-3.5862;71;44;-0.0079;0.1848;-0.0043;-0.0067;-0.0317
704;0.4926;0.5000;-3.4138;-3.6897;79;50;0.0251;0.1851;-0.0123;-0.0070;-0.0317
705;0.4889;0.5000;-3.5517;-3.7931;81;52;0.0379;0.1855;-0.0118;-0.0070;-0.0317
706;0.4963;0.5000;-3.6552;-3.8966;77;48;0.0104;0.1859;-0.0106;-0.0070;-0.0317
707;0.4926;0.5000;-3.8276;-4.0000;79;50;0.0244;0.1859;-0.0089;-0.0072;-0.0317
708;0.4963;0.5000;-3.8621;-4.1034;79;48;0.0178;0.1862;-0.0118;-0.0072;-0.0317
709;0.4926;0.5000;-4.0345;-4.2069;81;52;0.0313;0.1866;-0.0082;-0.0072;-0.0317
710;0.4963;0.5000;-4.1379;-4.3103;75;46;0.0042;0.1866;-0.0079;-0.0074;-0.0317
711;0.4963;0.5000;-4.2069;-4.4138;75;46;0.0002;0.1866;-0.0096;-0.0074;-0.0317
712;0.4963;0.5000;-4.2759;-4.5172;79;48;0.0145;0.1870;-0.0114;-0.0074;-0.0317
713;0.4926;0.5000;-4.2759;-4.6207;83;50;0.0295;0.1873;-0.0172;-0.0077;-0.0317
714;0.4926;0.5000;-4.4138;-4.7241;81;48;0.0207;0.1873;-0.0160;-0.0079;-0.0317
715;0.4963;0.5000;-4.5172;-4.8276;79;46;0.0141;0.1877;-0.0157;-0.0079;-0.0317
716;0.4926;0.5000;-4.5862;-4.9310;83;50;0.0302;0.1881;-0.0177;-0.0082;-0.0317
717;0.4926;0.5000;-4.6207;-5.0345;83;48;0.0236;0.1884;-0.0201;-0.0082;-0.0317
718;0.4926;0.5000;-4.6207;-5.1379;87;48;0.0339;0.1888;-0.0255;-0.0084;-0.0317
719;0.4926;0.5000;-4.7241;-5.2414;87;46;0.0262;0.1892;-0.0262;-0.0087;-0.0317
720;0.4926;0.5000;-4.8276;-5.3448;83;44;0.0192;0.1892;-0.0255;-0.0089;-0.0317
721;0.4926;0.5000;-5.0000;-5.4483;87;48;0.0324;0.1895;-0.0216;-0.0092;-0.0317
722;0.4963;0.5000;-5.1724;-5.5517;81;44;0.0053;0.1895;-0.0199;-0.0094;-0.0317
723;0.4963;0.5000;-5.1724;-5.6552;81;40;0.0002;0.1895;-0.0236;-0.0096;-0.0317
724;0.4963;0.5000;-5.3103;-5.7931;83;44;0.0156;0.1899;-0.0226;-0.0096;-0.0317
725;0.4963;0.5000;-5.4483;-5.8966;83;44;0.0126;0.1899;-0.0214;-0.0099;-0.0317
726;0.4963;0.5000;-5.5517;-6.0000;81;42;0.0049;0.1903;-0.0216;-0.0101;-0.0317
727;0.5000;0.5000;-5.6207;-6.1034;81;40;-0.0005;0.1903;-0.0233;-0.0104;-0.0317
728;0.5000;0.5000;-5.6897;-6.2069;79;38;-0.0049;0.1899;-0.0245;-0.0106;-0.0317
729;0.5000;0.5000;-5.8276;-6.3103;79;38;-0.0086;0.1899;-0.0236;-0.0106;-0.0317
730;0.5037;0.5000;-5.8966;-6.4138;75;32;-0.0291;0.1895;-0.0240;-0.0109;-0.0317
731;0.5037;0.5000;-5.8966;-6.5172;77;32;-0.0302;0.1892;-0.0289;-0.0111;-0.0317
732;0.5000;0.5000;-6.0345;-6.6207;79;34;-0.0145;0.1892;-0.0272;-0.0114;-0.0317
733;0.5000;0.5000;-6.2069;-6.7241;79;34;-0.0174;0.1888;-0.0245;-0.0116;-0.0317
734;0.5074;0.5000;-6.2759;-6.8276;75;28;-0.0397;0.1884;-0.0272;-0.0118;-0.0317
735;0.5074;0.5000;-6.3793;-6.9310;75;28;-0.0397;0.1881;-0.0258;-0.0121;-0.0317
736;0.5074;0.5000;-6.5172;-7.0345;75;28;-0.0401;0.1873;-0.0250;-0.0123;-0.0317
737;0.5074;0.5000;-6.6552;-7.1379;73;28;-0.0405;0.1870;-0.0226;-0.0126;-0.0317
738;0.5074;0.5000;-6.7931;-7.2414;73;28;-0.0412;0.1866;-0.0221;-0.0128;-0.0317
739;0.5074;0.5000;-6.8276;-7.3448;75;28;-0.0386;0.1859;-0.0250;-0.0128;-0.0317
740;0.5074;0.5000;-6.8621;-7.4483;75;26;-0.0412;0.1855;-0.0280;-0.0131;-0.0317
741;0.5111;0.5000;-6.9655;-7.5517;71;22;-0.0610;0.1848;-0.0280;-0.0133;-0.0317
742;0.5148;0.5000;-7.0000;-7.6552;69;17;-0.0793;0.1837;-0.0314;-0.0138;-0.0317
743;0.5148;0.5000;-7.0345;-7.7586;69;17;-0.0760;0.1829;-0.0345;-0.0140;-0.0317
744;0.5111;0.5000;-7.0345;-7.8621;71;17;-0.0701;0.1822;-0.0394;-0.0143;-0.0317
745;0.5111;0.5000;-7.0690;-7.9655;73;15;-0.0668;0.1811;-0.0431;-0.0148;-0.0317
746;0.5074;0.5000;-7.1379;-8.0690;79;19;-0.0478;0.1807;-0.0455;-0.0150;-0.0317
747;0.5111;0.5000;-7.1724;-8.1724;75;15;-0.0661;0.1800;-0.0492;-0.0155;-0.0317
748;0.5074;0.5000;-7.1724;-8.2759;81;17;-0.0449;0.1793;-0.0531;-0.0160;-0.0317
749;0.5037;0.5000;-7.2414;-8.3793;87;21;-0.0251;0.1789;-0.0553;-0.0165;-0.0317
750;0.5000;0.5000;-7.2759;-8.4828;91;22;-0.0071;0.1789;-0.0580;-0.0170;-0.0317
751;0.5000;0.5000;-7.3448;-8.6207;91;21;-0.0108;0.1789;-0.0612;-0.0175;-0.0317
752;0.5000;0.5000;-7.4828;-8.7241;91;21;-0.0141;0.1785;-0.0595;-0.0179;-0.0317
753;0.5000;0.5000;-7.5172;-8.8276;91;21;-0.0130;0.1785;-0.0619;-0.0187;-0.0317
