Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;Battery(mV);PosX(m);PosY(m);Angle(rad);Dist
266;0.4963;0.5000;0.2414;-0.0000;65;62;12000;71.4657;0.0229;0.1649;7.0921
267;0.4926;0.5000;0.2069;-0.0000;67;65;12000;71.9313;0.0229;0.1649;7.1721
268;0.4963;0.5000;0.0345;-0.0000;62;62;11949;72.4809;0.0305;0.1649;7.1721
269;0.5000;0.5000;0.0345;-0.0000;60;60;11949;72.9847;0.0305;0.1649;7.2521
270;0.5000;0.5000;-0.0345;-0.0000;58;60;12000;73.4962;0.0305;0.1649;7.3320
271;0.5000;0.5000;-0.0690;-0.0000;58;60;12000;74.0076;0.0305;0.1649;7.3320
272;0.4963;0.5000;-0.0000;-0.0000;62;62;12000;74.4733;0.0305;0.1649;7.4120
273;0.4926;0.5000;-0.0000;-0.0000;64;65;12000;74.9466;0.0382;0.1649;7.4919
274;0.4926;0.5000;0.1379;-0.0000;67;65;12000;75.4504;0.0382;0.1869;7.4919
275;0.4889;0.5000;0.2069;-0.0000;71;67;11949;75.9237;0.0382;0.1869;7.5719
276;0.4852;0.5000;0.2069;-0.0000;73;71;11949;76.4275;0.0382;0.2089;7.5719
277;0.4926;0.5000;0.2414;-0.0000;67;64;11949;76.9771;0.0458;0.2308;7.6519
278;0.4926;0.5000;0.2414;-0.0000;67;64;11949;77.5267;0.0458;0.2308;7.7318
279;0.4963;0.5000;0.1034;-0.0000;64;64;11949;78.0305;0.0458;0.2528;7.7318
280;0.4926;0.5000;0.0690;-0.0000;67;65;11949;78.5038;0.0534;0.2528;7.8118
281;0.4963;0.5000;-0.0345;-0.0000;62;64;11949;79.0534;0.0534;0.2528;7.8917
282;0.4963;0.5000;-0.1034;-0.0000;60;64;11949;79.5573;0.0534;0.2528;7.8917
283;0.5000;0.5000;-0.0000;-0.0000;60;60;11949;80.0687;0.0534;0.2528;7.9717
284;0.4963;0.5000;0.0345;-0.0000;62;62;12000;80.5725;0.0611;0.2528;8.0517
285;0.4963;0.5000;0.1379;-0.0000;64;60;11949;81.0840;0.0611;0.2528;8.0517
286;0.5037;0.5000;-0.0000;-0.0000;58;58;11949;81.6336;0.0611;0.2528;8.1316
287;0.5037;0.5000;-0.0000;-0.0000;56;56;11949;82.1832;0.0687;0.2528;8.2116
288;0.5000;0.5000;0.1379;-0.0000;62;58;12000;82.6870;0.0687;0.2748;8.2116
289;0.5000;0.5000;0.0690;-0.0000;60;58;12000;83.1985;0.0687;0.2748;8.2916
290;0.5000;0.5000;0.0345;-0.0000;60;60;12000;83.7023;0.0763;0.2748;8.2916
291;0.5037;0.5000;0.0345;-0.0000;54;54;12000;84.2519;0.0763;0.2748;8.3715
292;0.5074;0.5000;-0.0000;-0.0000;54;54;12000;84.7634;0.0763;0.2748;8.4515
293;0.5074;0.5000;0.0690;-0.0000;54;52;12000;85.2672;0.0840;0.2748;8.4515
294;0.5074;0.5000;0.0690;-0.0000;54;52;12000;85.7786;0.0840;0.2748;8.5314
295;0.5000;0.5000;0.0345;-0.0000;58;56;12000;86.2443;0.0840;0.2968;8.6114
296;0.5000;0.5000;0.1379;-0.0000;62;60;12000;86.7557;0.0916;0.2968;8.6114
297;0.5000;0.5000;0.1379;-0.0000;62;58;12000;87.2672;0.0916;0.2968;8.6914
298;0.5000;0.5000;0.1379;-0.0000;60;56;12000;87.7710;0.0916;0.3187;8.7713
299;0.4963;0.5000;0.1379;-0.0000;64;60;12000;88.2443;0.0992;0.3187;8.7713
300;0.5000;0.5000;0.1034;-0.0000;58;56;12000;88.8321;0.0992;0.3407;8.8513
301;0.4963;0.5000;0.0690;-0.0000;62;60;12000;89.2977;0.1069;0.3407;8.8513
302;0.5000;0.5000;0.0690;-0.0000;60;58;12000;89.8473;0.1069;0.3407;8.9312
303;0.4963;0.5000;0.0690;-0.0000;64;62;12000;90.3130;0.1069;0.3407;9.0112
304;0.4926;0.5000;0.2069;-0.0000;67;64;11949;90.7863;0.1145;0.3627;9.0112
305;0.4963;0.5000;0.2069;-0.0000;65;62;12000;91.2901;0.1145;0.3627;9.0912
306;0.4963;0.5000;0.1379;-0.0000;65;62;12000;91.8015;0.1221;0.3847;9.1711
307;0.5000;0.5000;0.1034;-0.0000;60;56;11949;92.3511;0.1221;0.3847;9.1711
308;0.5037;0.5000;0.1724;-0.0000;56;52;11949;92.9008;0.1298;0.4066;9.2511
309;0.5000;0.5000;0.2414;-0.0000;60;54;12000;93.3664;0.1298;0.4066;9.3310
310;0.4963;0.5000;0.1724;-0.0000;64;60;12000;93.8397;0.1374;0.4286;9.3310
311;0.4963;0.5000;-0.0690;-0.0000;64;64;12000;94.3053;0.1374;0.4286;9.4110
312;0.4926;0.5000;-0.1724;-0.0000;65;67;12000;94.7786;0.1450;0.4066;9.4110
313;0.4963;0.5000;-0.0690;-0.0000;62;62;11949;95.3206;0.1450;0.4066;9.4910
314;0.4963;0.5000;-0.0690;-0.0000;64;64;11949;95.7939;0.1527;0.4066;9.5709
315;0.4963;0.5000;-0.1034;-0.0000;64;64;11949;96.2977;0.1527;0.4066;9.5709
316;0.4926;0.5000;-0.1034;-0.0000;65;65;12000;96.8092;0.1527;0.4066;9.6509
317;0.4963;0.5000;-0.1034;-0.0000;64;64;11949;97.3588;0.1603;0.3847;9.7309
318;0.4963;0.5000;0.0690;-0.0000;65;62;11949;97.8626;0.1603;0.4066;9.7309
319;0.4926;0.5000;0.1379;-0.0000;67;64;12000;98.3359;0.1679;0.4066;9.8108
320;0.5000;0.5000;0.0690;-0.0000;62;60;12000;98.8855;0.1679;0.4066;9.8108
321;0.5000;0.5000;0.1724;-0.0000;62;58;11949;99.4275;0.1756;0.4286;9.8908
322;0.4963;0.5000;0.0690;-0.0000;65;62;11949;99.9008;0.1756;0.4286;9.9707
323;0.4963;0.5000;0.0690;-0.0000;64;62;12000;100.4046;0.1832;0.4286;9.9707
324;0.5000;0.5000;0.0345;-0.0000;58;56;11949;100.9924;0.1908;0.4286;10.0507
325;0.5000;0.5000;0.0345;-0.0000;62;60;11949;101.4657;0.1908;0.4286;10.1307
326;0.5000;0.5000;-0.0000;-0.0000;60;60;11949;101.9695;0.1985;0.4286;10.1307
327;0.5000;0.5000;0.0690;-0.0000;60;58;12000;102.4809;0.1985;0.4506;10.2106
328;0.4963;0.5000;0.0345;-0.0000;64;62;12000;102.9924;0.2061;0.4506;10.2906
329;0.5000;0.5000;0.0690;-0.0000;60;56;11949;103.5344;0.2061;0.4506;10.2906
330;0.5000;0.5000;0.0345;-0.0000;62;60;12000;104.0076;0.2137;0.4506;10.3705
331;0.5000;0.5000;-0.0000;-0.0000;60;60;12000;104.5115;0.2137;0.4506;10.4505
332;0.4963;0.5000;0.0690;-0.0000;64;62;12000;104.9847;0.2214;0.4506;10.4505
333;0.4926;0.5000;-0.0000;-0.0000;65;65;12000;105.4504;0.2214;0.4506;10.5305
334;0.4963;0.5000;0.0345;-0.0000;65;64;12000;105.9618;0.2290;0.4726;10.5305
335;0.4963;0.5000;0.1034;-0.0000;65;62;11949;106.4733;0.2290;0.4726;10.6104
336;0.5000;0.5000;0.0690;-0.0000;60;56;11949;107.0153;0.2366;0.4726;10.6904
337;0.5037;0.5000;0.1379;-0.0000;56;52;12000;107.5649;0.2443;0.4945;10.6904
338;0.5074;0.5000;0.1379;-0.0000;52;48;12000;108.1145;0.2443;0.4945;10.7703
339;0.5074;0.5000;0.0690;-0.0000;52;48;12000;108.6183;0.2519;0.4945;10.8503
340;0.5037;0.5000;0.1034;-0.0000;56;52;12000;109.0916;0.2519;0.4945;10.8503
341;0.5000;0.5000;0.0690;-0.0000;62;56;12051;0.4656;0.0000;-0.0109;-0.0244
342;0.4963;0.5037;0.0690;-0.0000;67;64;12000;0.9313;0.0000;-0.0109;0.0556
343;0.5000;0.5037;-0.0690;-0.0000;67;65;11949;1.4427;0.0000;-0.0109;0.1355
344;0.5037;0.5074;-0.0690;-0.0000;64;62;12000;1.9924;0.0000;-0.0109;0.1355
345;0.5074;0.5074;-0.1034;-0.0000;62;62;12000;2.5420;0.0000;-0.0109;0.2155
346;0.5111;0.5111;-0.0690;-0.0000;60;58;12000;3.0840;-0.0076;-0.0109;0.2955
347;0.5111;0.5111;-0.1034;-0.0000;64;62;12000;3.5954;-0.0076;-0.0328;0.2955
348;0.5148;0.5148;-0.0000;-0.0000;62;60;12000;4.1832;-0.0076;-0.0328;0.3754
349;0.5074;0.5148;-0.0000;-0.0000;73;69;12000;4.6107;-0.0076;-0.0109;0.4554
350;0.5148;0.5185;-0.1034;-0.0000;67;65;11949;5.2366;-0.0076;-0.0328;0.4554
351;0.5037;0.5185;-0.0345;-0.0000;77;75;11949;5.7099;-0.0076;-0.0328;0.5353
352;0.5111;0.5222;-0.0690;-0.0000;75;73;11949;6.2519;-0.0076;-0.0328;0.6153
353;0.5074;0.5259;-0.1034;-0.0000;77;77;11897;6.7634;-0.0076;-0.0328;0.6153
354;0.5222;0.5259;-0.1034;-0.0000;69;67;11897;7.3893;-0.0076;-0.0328;0.6953
355;0.5185;0.5296;-0.1724;-0.0000;71;71;11949;7.9008;-0.0076;-0.0548;0.7752
356;0.5296;0.5296;-0.2414;-0.0000;64;65;11897;8.5267;-0.0076;-0.0548;0.7752
357;0.5296;0.5333;-0.2414;-0.0000;64;65;11949;9.0687;-0.0076;-0.0768;0.8552
358;0.5333;0.5333;-0.2759;-0.0000;64;65;11949;9.6183;-0.0076;-0.0988;0.9351
359;0.5333;0.5370;-0.1724;-0.0000;64;65;11949;10.1679;-0.0076;-0.0988;1.0151
360;0.5370;0.5370;-0.0690;-0.0000;67;65;11949;10.7557;-0.0076;-0.0988;1.0151
361;0.5370;0.5407;-0.1034;-0.0000;67;67;11949;11.2977;-0.0076;-0.0988;1.0951
362;0.5370;0.5407;-0.0000;-0.0000;69;67;11949;11.8855;-0.0076;-0.0988;1.1750
363;0.5407;0.5444;0.0345;-0.0000;67;64;11949;12.4733;-0.0153;-0.0988;1.1750
364;0.5481;0.5444;0.0345;-0.0000;65;62;11949;13.0611;-0.0153;-0.0988;1.2550
365;0.5519;0.5481;0.0690;-0.0000;60;56;12000;13.6870;-0.0153;-0.0988;1.3349
366;0.5519;0.5519;0.0345;-0.0000;62;60;12000;14.2366;-0.0153;-0.0988;1.4149
367;0.5519;0.5519;-0.0690;-0.0000;64;62;12000;14.7786;-0.0153;-0.0988;1.4149
368;0.5519;0.5556;-0.0690;-0.0000;67;65;11949;15.3282;-0.0153;-0.0988;1.4949
369;0.5519;0.5556;-0.1379;-0.0000;67;69;12000;15.8779;-0.0153;-0.0988;1.5748
370;0.5519;0.5593;-0.1034;-0.0000;71;71;11949;16.4275;-0.0153;-0.1207;1.5748
371;0.5519;0.5593;-0.1034;-0.0000;71;71;11897;17.0534;-0.0153;-0.1207;1.6548
372;0.5519;0.5630;-0.1034;-0.0000;73;73;11949;17.5954;-0.0229;-0.1207;1.7348
373;0.5593;0.5630;-0.0345;-0.0000;69;67;11949;18.2214;-0.0229;-0.1207;1.8147
374;0.5704;0.5667;-0.1379;-0.0000;60;62;11949;18.8931;-0.0229;-0.1207;1.8147
375;0.5704;0.5667;-0.1379;-0.0000;62;62;11949;19.4733;-0.0229;-0.1427;1.8947
376;0.5741;0.5704;-0.0690;-0.0000;62;62;12000;20.0611;-0.0229;-0.1427;1.9746
377;0.5704;0.5704;-0.1379;-0.0000;65;67;12000;20.6107;-0.0229;-0.1427;2.0546
378;0.5667;0.5741;-0.0000;-0.0000;71;69;11949;21.1603;-0.0305;-0.1427;2.0546
379;0.5704;0.5778;-0.0000;-0.0000;73;71;11949;21.7481;-0.0305;-0.1427;2.1346
380;0.5741;0.5778;-0.0690;-0.0000;67;67;11949;22.3740;-0.0305;-0.1427;2.2145
381;0.5815;0.5815;0.0345;-0.0000;67;64;11949;23.0000;-0.0305;-0.1427;2.2945
382;0.5815;0.5815;-0.0690;-0.0000;67;67;11897;23.5802;-0.0305;-0.1427;2.2945
383;0.5852;0.5852;-0.1034;-0.0000;64;65;11949;24.2061;-0.0382;-0.1427;2.3744
384;0.5852;0.5852;0.0345;-0.0000;67;67;11949;24.8321;-0.0382;-0.1427;2.4544
385;0.5852;0.5889;-0.1034;-0.0000;69;69;11949;25.4198;-0.0382;-0.1427;2.5344
386;0.5852;0.5889;-0.0345;-0.0000;71;71;11949;26.0076;-0.0382;-0.1427;2.5344
387;0.5889;0.5926;-0.0000;-0.0000;69;69;11949;26.6336;-0.0382;-0.1427;2.6143
388;0.5889;0.5926;-0.1034;-0.0000;71;73;11897;27.2214;-0.0458;-0.1647;2.6943
389;0.5926;0.5963;-0.0000;-0.0000;71;69;11897;27.8473;-0.0458;-0.1427;2.7742
390;0.6000;0.5963;-0.0345;-0.0000;65;65;11949;28.5115;-0.0458;-0.1647;2.7742
391;0.6000;0.6000;-0.1034;-0.0000;64;65;11949;29.1374;-0.0458;-0.1647;2.8542
392;0.6000;0.6037;-0.0000;-0.0000;69;69;11949;29.7252;-0.0458;-0.1647;2.9342
393;0.6000;0.6037;-0.1724;-0.0000;67;71;11949;30.3511;-0.0534;-0.1647;3.0141
394;0.6037;0.6074;-0.1034;-0.0000;67;69;11949;30.9771;-0.0534;-0.1647;3.0941
395;0.6074;0.6074;-0.0690;-0.0000;67;69;11949;31.6031;-0.0534;-0.1867;3.0941
396;0.6074;0.6111;-0.1379;-0.0000;67;69;11949;32.2672;-0.0534;-0.1867;3.1741
397;0.6074;0.6111;-0.1379;-0.0000;71;75;11949;32.8550;-0.0611;-0.1867;3.2540
398;0.6074;0.6148;-0.1034;-0.0000;73;75;11949;33.4809;-0.0611;-0.1867;3.3340
399;0.6037;0.6148;-0.1724;-0.0000;77;81;11897;34.0687;-0.0611;-0.2086;3.3340
400;0.6074;0.6185;-0.1034;-0.0000;77;79;11897;34.6947;-0.0611;-0.2086;3.4139
401;0.6074;0.6185;-0.1034;-0.0000;77;81;11949;35.3206;-0.0687;-0.2086;3.4939
402;0.6111;0.6222;-0.1379;-0.0000;79;81;11897;35.9466;-0.0687;-0.2086;3.5739
403;0.6185;0.6259;-0.1034;-0.0000;73;75;11897;36.6489;-0.0687;-0.2306;3.6538
404;0.6222;0.6259;-0.0690;-0.0000;69;71;11949;37.3130;-0.0763;-0.2306;3.6538
405;0.6259;0.6296;-0.0000;-0.0000;73;73;11949;37.9771;-0.0763;-0.2306;3.7338
406;0.6148;0.6296;-0.0345;-0.0000;81;83;11897;38.5267;-0.0763;-0.2306;3.8137
407;0.6185;0.6333;-0.0000;-0.0000;81;81;11897;39.1908;-0.0763;-0.2306;3.8937
408;0.6185;0.6333;-0.0345;-0.0000;87;87;11897;39.7786;-0.0840;-0.2306;3.9737
409;0.6222;0.6370;-0.2414;-0.0000;81;87;11846;40.4427;-0.0840;-0.2306;3.9737
410;0.6259;0.6370;-0.0690;-0.0000;81;83;11846;41.1069;-0.0840;-0.2526;4.0536
411;0.6296;0.6407;-0.2069;-0.0000;79;83;11897;41.7710;-0.0916;-0.2526;4.1336
412;0.6370;0.6407;-0.1724;-0.0000;75;79;11897;42.4733;-0.0916;-0.2526;4.2135
413;0.6370;0.6444;-0.0000;-0.0000;79;79;11897;43.0992;-0.0992;-0.2526;4.2935
414;0.6407;0.6444;-0.0690;-0.0000;73;75;11897;43.8092;-0.0992;-0.2526;4.3735
415;0.6444;0.6481;-0.0345;-0.0000;73;75;11949;44.4733;-0.0992;-0.2526;4.3735
416;0.6407;0.6519;-0.0000;-0.0000;79;79;11897;45.1374;-0.1069;-0.2526;4.4534
417;0.6444;0.6519;-0.0000;-0.0000;79;79;11846;45.8015;-0.1069;-0.2526;4.5334
418;0.6481;0.6556;0.1034;-0.0000;77;75;11897;46.5038;-0.1069;-0.2526;4.6133
419;0.6519;0.6556;0.0690;-0.0000;77;75;11897;47.1679;-0.1145;-0.2526;4.6933
420;0.6556;0.6593;-0.1034;-0.0000;71;73;11897;47.8779;-0.1145;-0.2526;4.7733
421;0.6556;0.6593;-0.0000;-0.0000;75;75;11897;48.5802;-0.1221;-0.2526;4.8532
422;0.6593;0.6630;-0.0690;-0.0000;75;77;11949;49.2443;-0.1221;-0.2526;4.8532
423;0.6593;0.6630;-0.0345;-0.0000;77;77;11897;49.9466;-0.1221;-0.2526;4.9332
424;0.6593;0.6667;0.0690;-0.0000;79;79;11897;50.6107;-0.1298;-0.2526;5.0132
425;0.6630;0.6667;0.0690;-0.0000;77;75;11897;51.3206;-0.1298;-0.2526;5.0931
426;0.6667;0.6704;0.0345;-0.0000;75;75;11897;52.0229;-0.1374;-0.2526;5.1731
427;0.6704;0.6704;0.1034;-0.0000;75;73;11897;52.7252;-0.1374;-0.2306;5.2530
428;0.6667;0.6741;0.1379;-0.0000;83;79;11897;53.3893;-0.1374;-0.2306;5.3330
429;0.6667;0.6778;0.2414;-0.0000;87;79;11949;54.0534;-0.1450;-0.2086;5.3330
430;0.6741;0.6778;-0.0345;-0.0000;77;77;11897;54.8015;-0.1450;-0.2086;5.4130
431;0.6741;0.6815;-0.1379;-0.0000;77;79;11846;55.5038;-0.1450;-0.2306;5.4929
432;0.6778;0.6815;0.1034;-0.0000;79;75;11897;56.2061;-0.1527;-0.2086;5.5729
433;0.6815;0.6852;-0.0690;-0.0000;75;75;11949;56.9084;-0.1527;-0.2306;5.6528
434;0.6852;0.6852;-0.1034;-0.0000;75;77;11897;57.6183;-0.1527;-0.2306;5.7328
435;0.6852;0.6889;-0.1034;-0.0000;75;77;11897;58.3206;-0.1603;-0.2306;5.8128
436;0.6815;0.6889;-0.0345;-0.0000;81;81;11949;58.9847;-0.1603;-0.2306;5.8927
437;0.6852;0.6926;0.0690;-0.0000;83;79;11897;59.6870;-0.1603;-0.2306;5.8927
438;0.6852;0.6926;0.0345;-0.0000;83;81;11897;60.4275;-0.1679;-0.2306;5.9727
439;0.6889;0.6963;-0.0345;-0.0000;83;81;11897;61.1374;-0.1679;-0.2306;6.0526
440;0.6889;0.6963;0.0690;-0.0000;85;81;11897;61.8779;-0.1679;-0.2306;6.1326
441;0.6926;0.7000;0.0345;-0.0000;83;81;11897;62.5802;-0.1756;-0.2306;6.2126
442;0.6926;0.7000;-0.1034;-0.0000;81;81;11897;63.2901;-0.1756;-0.2306;6.2925
443;0.6926;0.7000;-0.1034;-0.0000;79;79;11949;63.9924;-0.1756;-0.2306;6.3725
444;0.6926;0.7000;-0.1034;-0.0000;79;79;11897;64.6947;-0.1832;-0.2306;6.4525
445;0.7037;0.7000;-0.1379;-0.0000;71;71;11846;65.4733;-0.1832;-0.2306;6.5324
446;0.7037;0.7000;-0.0000;-0.0000;71;69;11897;66.1832;-0.1908;-0.2306;6.6124
447;0.7037;0.7000;0.0690;-0.0000;71;69;11949;66.8855;-0.1908;-0.2306;6.6124
448;0.7000;0.7000;0.0690;-0.0000;75;73;11897;67.5496;-0.1908;-0.2306;6.6923
449;0.6963;0.7000;0.0690;-0.0000;79;75;11897;68.2519;-0.1985;-0.2306;6.7723
450;0.6963;0.7000;0.0345;-0.0000;77;75;11949;68.9618;-0.1985;-0.2306;6.8523
451;0.6963;0.7000;0.0690;-0.0000;77;75;11949;69.6641;-0.1985;-0.2086;6.9322
452;0.6963;0.7000;0.0690;-0.0000;77;75;11897;70.3664;-0.2061;-0.2086;7.0122
453;0.7000;0.7000;0.0345;-0.0000;71;69;11897;71.1069;-0.2061;-0.2086;7.0921
454;0.7037;0.7000;-0.0000;-0.0000;67;67;11949;71.8931;-0.2061;-0.2086;7.1721
455;0.7037;0.7000;-0.0000;-0.0000;67;67;11949;72.6336;-0.2137;-0.2086;7.2521
456;0.7074;0.7000;-0.0690;-0.0000;64;64;11949;73.3817;-0.2137;-0.2086;7.3320
457;0.7074;0.7000;-0.0000;-0.0000;65;64;11949;74.0840;-0.2137;-0.2086;7.3320
458;0.7074;0.7000;0.0690;-0.0000;65;64;12000;74.7863;-0.2214;-0.2086;7.4120
459;0.7111;0.7000;0.1034;-0.0000;64;60;12000;75.5267;-0.2214;-0.2086;7.4919
460;0.7074;0.7000;0.1379;-0.0000;65;60;11949;76.2748;-0.2214;-0.1867;7.5719
461;0.7111;0.7000;0.0345;-0.0000;64;62;12000;76.9771;-0.2290;-0.1867;7.6519
462;0.7037;0.7000;0.1379;-0.0000;69;64;12000;77.6412;-0.2290;-0.1867;7.7318
463;0.7000;0.7000;0.2069;-0.0000;73;67;11949;78.3435;-0.2290;-0.1647;7.8118
464;0.7000;0.7000;0.1379;-0.0000;73;67;12000;79.0534;-0.2290;-0.1647;7.8917
465;0.6963;0.7000;0.0690;-0.0000;77;73;11949;79.7176;-0.2366;-0.1427;7.9717
466;0.7000;0.7000;0.1379;-0.0000;73;67;11949;80.4580;-0.2366;-0.1427;7.9717
467;0.7000;0.7000;0.1034;-0.0000;73;67;11897;81.1603;-0.2366;-0.1427;8.0517
468;0.7000;0.7000;0.0690;-0.0000;73;69;11949;81.8702;-0.2366;-0.1207;8.1316
469;0.7111;0.7000;-0.0000;-0.0000;64;60;11949;82.6489;-0.2366;-0.1207;8.2116
470;0.7074;0.7000;-0.0690;-0.0000;64;62;11949;83.3511;-0.2443;-0.1207;8.2916
471;0.7037;0.7000;-0.0345;-0.0000;67;65;12000;84.0153;-0.2443;-0.1427;8.3715
472;0.7000;0.7000;-0.1034;-0.0000;71;69;12000;84.6794;-0.2443;-0.1427;8.4515
473;0.7037;0.7000;-0.0345;-0.0000;69;65;11949;85.4275;-0.2443;-0.1427;8.5314
474;0.7037;0.7000;-0.0000;-0.0000;69;65;11949;86.1298;-0.2443;-0.1427;8.6114
475;0.7074;0.7000;0.0345;-0.0000;65;62;12000;86.8702;-0.2519;-0.1427;8.6114
476;0.7074;0.7000;-0.0000;-0.0000;65;62;11949;87.5802;-0.2519;-0.1427;8.6914
477;0.7074;0.7000;-0.1034;-0.0000;64;64;11949;88.2824;-0.2519;-0.1427;8.7713
478;0.7074;0.7000;-0.1724;-0.0000;64;64;12000;88.9847;-0.2519;-0.1427;8.8513
479;0.7111;0.7000;-0.1724;-0.0000;60;62;12000;89.7328;-0.2519;-0.1427;8.9312
480;0.7037;0.7000;-0.1034;-0.0000;65;65;12000;90.3969;-0.2595;-0.1647;9.0112
481;0.7037;0.7000;-0.0690;-0.0000;65;65;11949;91.0992;-0.2595;-0.1647;9.0912
482;0.7037;0.7000;-0.0000;-0.0000;67;65;12000;91.8015;-0.2595;-0.1647;9.1711
483;0.7000;0.7000;-0.0345;-0.0000;69;69;11949;92.4657;-0.2595;-0.1647;9.1711
484;0.7000;0.7000;-0.1034;-0.0000;69;69;11949;93.1679;-0.2672;-0.1647;9.2511
485;0.7000;0.7000;-0.1034;-0.0000;69;69;11949;93.8779;-0.2672;-0.1647;9.3310
486;0.7037;0.7000;-0.1724;-0.0000;64;65;12000;94.6183;-0.2672;-0.1867;9.4110
487;0.7037;0.7000;-0.1724;-0.0000;65;67;11949;95.3206;-0.2672;-0.1867;9.4910
488;0.7074;0.7000;-0.1724;-0.0000;62;64;11949;96.0687;-0.2748;-0.2086;9.5709
489;0.7037;0.7000;-0.1724;-0.0000;64;67;12000;96.7328;-0.2748;-0.2086;9.6509
490;0.7037;0.7000;-0.1379;-0.0000;65;67;12000;97.4351;-0.2748;-0.2086;9.7309
491;0.6963;0.7000;-0.1379;-0.0000;73;75;11949;98.0611;-0.2824;-0.2306;9.7309
492;0.6963;0.7000;-0.1034;-0.0000;73;73;11949;98.7634;-0.2824;-0.2306;9.8108
493;0.6963;0.7000;-0.0690;-0.0000;73;73;11949;99.4657;-0.2824;-0.2306;9.8908
494;0.7000;0.6963;-0.0690;-0.0000;65;67;11949;100.2137;-0.2901;-0.2306;9.9707
495;0.7037;0.6926;-0.0690;-0.0000;60;60;11949;100.9542;-0.2901;-0.2306;10.0507
496;0.7037;0.6926;-0.0690;-0.0000;58;60;12000;101.6565;-0.2901;-0.2306;10.1307
497;0.7000;0.6889;-0.1034;-0.0000;60;62;12000;102.3664;-0.2977;-0.2526;10.2106
498;0.6926;0.6889;0.0345;-0.0000;65;65;12000;102.9924;-0.2977;-0.2306;10.2906
499;0.6926;0.6852;0.1724;-0.0000;64;60;12000;103.6947;-0.2977;-0.2306;10.2906
500;0.6926;0.6852;0.2069;-0.0000;65;62;12000;104.3588;-0.3053;-0.2086;10.3705
501;0.6926;0.6815;0.2414;-0.0000;64;58;11949;105.0611;-0.3053;-0.2086;10.4505
502;0.6926;0.6815;0.1724;-0.0000;60;56;11949;105.7634;-0.3053;-0.1867;10.5305
503;0.6889;0.6778;0.2414;-0.0000;60;56;12000;106.4351;-0.3130;-0.1867;10.6104
504;0.6889;0.6778;0.2759;-0.0000;60;56;12000;107.0992;-0.3130;-0.1647;10.6904
505;0.6815;0.6741;0.2759;-0.0000;64;60;12000;107.7252;-0.3130;-0.1427;10.7703
506;0.6741;0.6704;0.2069;-0.0000;67;64;12000;108.3511;-0.3130;-0.1207;10.7703
507;0.6704;0.6704;0.1379;-0.0000;71;67;12000;108.9771;-0.3130;-0.1207;10.8503
508;0.6741;0.6667;0.1034;-0.0000;64;62;12000;109.6794;-0.3206;-0.1207;10.9303
509;0.6741;0.6667;0.0345;-0.0000;62;62;11949;110.3435;-0.3206;-0.0988;11.0102
510;0.6704;0.6630;-0.0000;-0.0000;62;62;12000;111.0076;-0.3206;-0.0988;11.0902
511;0.6704;0.6630;-0.0690;-0.0000;60;60;12000;111.6718;-0.3206;-0.1207;11.0902
512;0.6704;0.6593;-0.0345;-0.0000;58;58;12000;112.3359;-0.3206;-0.1207;11.1701
513;0.6704;0.6593;-0.0690;-0.0000;56;58;12000;113.0000;-0.3206;-0.1207;11.2501
514;0.6593;0.6593;0.0345;-0.0000;67;67;12000;113.5878;-0.3282;-0.1207;11.3301
515;0.6519;0.6593;0.0345;-0.0000;73;71;12000;114.1756;-0.3282;-0.0988;11.4100
516;0.6556;0.6556;-0.0000;-0.0000;69;69;11949;114.8397;-0.3282;-0.0988;11.4100
517;0.6519;0.6556;0.0690;-0.0000;71;69;12000;115.4657;-0.3282;-0.0988;11.4900
518;0.6519;0.6519;0.1379;-0.0000;67;65;12000;116.1298;-0.3282;-0.0988;11.5700
519;0.6519;0.6519;0.1034;-0.0000;65;64;11949;116.7939;-0.3282;-0.0768;11.6499
520;0.6519;0.6481;0.1379;-0.0000;65;65;11949;117.4198;-0.3282;-0.0768;11.7299
521;0.6481;0.6444;0.0690;-0.0000;65;65;12000;118.0458;-0.3282;-0.0768;11.7299
522;0.6444;0.6444;0.1724;-0.0000;67;64;11949;118.6718;-0.3282;-0.0548;11.8098
523;0.6407;0.6407;0.1724;-0.0000;71;67;11949;119.2595;-0.3359;-0.0548;11.8898
524;0.6333;0.6407;0.1379;-0.0000;73;71;12000;119.8855;-0.3359;-0.0328;11.9698
525;0.6333;0.6370;0.1379;-0.0000;73;71;11949;120.5115;-0.3359;-0.0328;12.0497
526;0.6333;0.6370;0.1034;-0.0000;71;69;11949;121.1374;-0.3359;-0.0328;12.0497
527;0.6370;0.6333;0.0345;-0.0000;65;65;11897;121.8015;-0.3359;-0.0109;12.1297
528;0.6407;0.6333;0.0690;-0.0000;58;56;12000;122.5115;-0.3359;-0.0109;12.2096
529;0.6407;0.6296;0.0345;-0.0000;58;56;12000;123.1374;-0.3359;-0.0109;12.2896
530;0.6370;0.6296;0.0690;-0.0000;58;56;12000;123.7634;-0.3359;-0.0109;12.3696
531;0.6333;0.6259;0.0345;-0.0000;60;58;12000;124.3435;-0.3359;-0.0109;12.3696
532;0.6333;0.6259;0.0345;-0.0000;58;58;12000;124.9695;-0.3359;-0.0109;12.4495
