Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 10 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
130,18,1619,836,5,367
130,19,1620,836,5,367
130,20,1620,836,6,367
130,21,1620,836,6,367
130,22,1620,836,5,367
130,23,1620,837,5,367
130,24,1620,836,5,367
130,25,1618,836,5,366
130,26,1621,837,6,367
130,27,1620,836,6,367
130,28,1620,836,6,367
130,29,1620,837,6,367
130,30,1620,837,6,367
130,31,1619,836,5,367
130,32,1620,837,6,367
130,33,1620,836,5,367
130,34,1621,837,6,367
130,35,1620,836,5,367
130,36,1620,836,5,367
130,37,1620,837,5,367
130,38,1620,836,5,367
130,39,1620,836,6,367
130,40,1620,837,6,367
130,41,1620,837,5,367
130,42,1620,836,6,367
130,43,1620,836,6,367
130,44,1619,836,5,367
130,45,1619,836,5,366
130,46,1619,836,6,366
130,47,1620,836,6,367
130,48,1619,836,5,366
130,49,1619,836,5,366
130,50,1620,836,5,366
--- 130 mm Summary | Avg: L=1619 FL=836 FR=8 R=366 ---

>>> Place micromouse at 140 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 140 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
140,1,1319,700,59,368
140,2,1317,698,21,367
140,3,1317,698,52,367
140,4,1317,698,63,367
140,5,1317,698,71,367
140,6,1318,698,45,367
140,7,1317,697,7,367
140,8,1317,697,5,367
140,9,1316,696,5,367
140,10,1317,697,6,367
140,11,1317,697,6,367
140,12,1317,696,5,367
140,13,1317,697,5,367
140,14,1317,696,6,367
140,15,1317,696,5,367
140,16,1317,696,5,367
140,17,1319,697,6,367
140,18,1316,696,5,366
140,19,1317,696,5,367
140,20,1317,696,5,367
140,21,1316,696,5,366
140,22,1317,696,5,367
140,23,1316,696,5,366
140,24,1316,696,5,366
140,25,1316,696,5,366
140,26,1316,696,5,366
140,27,1316,696,5,366
140,28,1316,696,5,366
140,29,1317,696,5,367
140,30,1316,696,5,366
140,31,1316,696,5,366
140,32,1317,696,5,367
140,33,1316,696,5,366
140,34,1316,696,5,366
140,35,1317,696,5,367
140,36,1316,696,5,366
140,37,1316,696,5,366
140,38,1318,697,6,367
140,39,1317,697,5,367
140,40,1318,697,6,367
140,41,1318,697,5,367
140,42,1317,697,5,367
140,43,1317,697,5,367
140,44,1318,697,6,367
140,45,1318,697,6,367
140,46,1317,697,5,367
140,47,1318,697,6,367
140,48,1318,697,5,367
140,49,1318,697,6,367
140,50,1318,697,6,367
--- 140 mm Summary | Avg: L=1316 FL=696 FR=10 R=366 ---

========================================
>>> Place micromouse at 150 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 150 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
150,1,1188,609,38,367
150,2,1188,608,13,367
150,3,1187,608,41,367
150,4,1187,607,61,367
150,5,1187,607,63,367
150,6,1187,606,7,367
150,7,1187,606,5,367
150,8,1187,605,5,367
150,9,1187,605,5,367
150,10,1187,605,5,367
150,11,1189,606,5,367
150,12,1187,605,5,367
150,13,1187,606,5,367
150,14,1187,605,5,367
150,15,1187,605,5,367
150,16,1187,605,5,367
150,17,1187,605,5,366
150,18,1187,605,5,367
150,19,1187,605,5,367
150,20,1187,605,5,366
150,21,1187,605,5,367
150,22,1187,605,5,367
