Dist_mm,Sample,L,FL,FR,R
130,43,42,0,561,1364
130,44,42,0,561,1364
130,45,42,0,561,1364
130,46,42,0,560,1364
130,47,42,0,560,1364
130,48,42,0,560,1364
130,49,42,0,560,1364
130,50,42,0,561,1365

========================================
>>> Place micromouse at 140 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 140 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
140,1,42,0,210,1230
140,2,42,0,194,1229
140,3,42,0,191,1229
140,4,42,0,191,1229
140,5,42,0,191,1229
140,6,41,0,191,1229
140,7,41,0,191,1229
140,8,42,0,191,1229
140,9,41,0,191,1229
140,10,42,0,191,1229
140,11,42,0,191,1229
140,12,42,0,191,1229
140,13,42,0,191,1229
140,14,42,0,191,1229
140,15,42,0,191,1229
140,16,42,0,191,1229
140,17,42,0,191,1229
140,18,42,0,191,1229
140,19,42,0,191,1229
140,20,42,0,191,1229
140,21,42,0,191,1229
140,22,42,0,191,1229
140,23,42,0,191,1229
140,24,42,0,191,1230
140,25,42,0,191,1229
140,26,42,0,191,1229
140,27,42,0,191,1230
140,28,42,0,191,1230
140,29,42,0,191,1229
140,30,42,0,191,1230
140,31,42,0,191,1229
140,32,41,0,191,1229
140,33,42,0,191,1230
140,34,42,0,191,1229
140,35,42,0,191,1229
140,36,42,0,191,1230
140,37,42,0,191,1229
140,38,42,0,191,1229
140,39,42,0,191,1230
140,40,42,0,191,1229
140,41,42,0,191,1229
140,42,42,0,191,1231
140,43,42,0,191,1230
140,44,42,0,191,1230
140,45,42,0,191,1231
140,46,42,0,191,1230
140,47,42,0,191,1230
140,48,42,0,191,1231
140,49,42,0,191,1230
140,50,42,0,191,1229
--- 140 mm Summary | Avg: L=41 FL=0 FR=191 R=1229 ---

>>> Place micromouse at 150 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 150 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
150,1,42,0,46,1141
150,2,42,0,33,1141
150,3,42,0,26,1141
150,4,42,0,25,1141
150,5,42,0,25,1141
150,6,42,0,24,1141
150,7,42,0,24,1141
150,8,42,0,24,1141
150,9,42,0,24,1141
150,10,42,0,24,1141
150,11,42,0,24,1141
150,12,42,0,24,1141
150,13,42,0,24,1141
150,14,42,0,24,1141
150,15,42,0,24,1141
150,16,42,0,24,1141
150,17,42,0,24,1141
150,18,42,0,24,1141
150,19,42,0,24,1141
150,20,42,0,24,1141
150,21,42,0,24,1141
150,22,42,0,24,1141
150,23,42,0,24,1141
150,24,42,0,24,1141
150,25,42,0,24,1141
150,26,42,0,24,1141
150,27,42,0,24,1141
150,28,42,0,24,1141
150,29,42,0,24,1141
150,30,42,0,24,1141
150,31,42,0,24,1141
150,32,42,0,24,1141
150,33,42,0,24,1141
150,34,42,0,24,1141
150,35,42,0,24,1141
150,36,42,0,24,1141
150,37,42,0,24,1142
150,38,42,0,24,1141
150,39,42,0,24,1141
150,40,42,0,24,1142
150,41,41,0,24,1141
150,42,42,0,24,1141
150,43,42,0,24,1142
150,44,42,0,24,1141
150,45,42,0,24,1141
150,46,42,0,24,1142
150,47,42,0,24,1141
150,48,41,0,24,1141
150,49,42,0,24,1142
150,50,42,0,24,1141
--- 150 mm Summary | Avg: L=41 FL=0 FR=24 R=1141 ---

========================================
>>> Place micromouse at 160 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 160 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
160,1,42,1,122,1114
160,2,42,0,119,1114
160,3,42,0,94,1115
160,4,42,0,82,1114
160,5,42,0,82,1114
160,6,42,0,82,1114
160,7,42,0,82,1114
160,8,42,0,82,1114
160,9,42,0,82,1114
160,10,42,0,82,1114
160,11,42,0,82,1114
160,12,42,0,82,1114
160,13,42,0,82,1114
