>>> Place micromouse at 10 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 10 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
140,13,4,13,891,210
140,14,4,13,892,210
140,15,4,16,890,209
140,16,4,15,896,209
140,17,4,14,890,210
140,18,4,14,891,210
140,19,4,13,896,210
140,20,4,13,888,210
140,21,4,14,892,210
140,22,4,14,896,209
140,23,4,15,892,209
140,24,4,14,891,209
140,25,4,13,894,209
140,26,4,13,891,209
140,27,4,13,888,209
140,28,4,15,893,208
140,29,4,14,896,209
140,30,4,12,891,209
140,31,4,13,892,209
140,32,4,14,892,209
140,33,4,15,895,209
140,34,4,13,887,209
140,35,4,13,892,208
140,36,4,13,891,209
140,37,4,15,894,209
140,38,4,13,889,210
140,39,4,13,886,210
140,40,4,13,893,209
140,41,4,15,895,209
140,42,4,13,893,209
140,43,4,13,888,210
140,44,4,13,891,210
140,45,4,15,891,210
140,46,4,12,895,210
140,47,4,13,893,209
140,48,4,15,888,209
140,49,4,13,890,209
140,50,4,13,893,210

========================================
>>> Place micromouse at 150 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 150 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
150,1,4,19,800,91
150,2,4,14,803,89
150,3,4,23,802,92
150,4,4,50,804,93
150,5,4,39,803,94
150,6,4,32,803,95
150,7,4,37,799,97
150,8,4,37,803,98
150,9,4,31,802,99
150,10,4,32,802,99
150,11,4,27,808,99
150,12,4,28,798,98
150,13,4,26,801,99
150,14,4,25,807,98
150,15,4,26,798,99
150,16,4,26,803,98
150,17,4,27,806,98
150,18,4,27,799,98
150,19,4,28,802,99
150,20,4,27,804,99
150,21,4,26,803,98
150,22,4,26,797,98
150,23,4,25,803,98
150,24,4,28,806,98
150,25,4,28,801,98
150,26,4,27,799,98
150,27,4,28,802,97
150,28,4,30,807,97
150,29,4,30,802,96
150,30,4,28,799,96
150,31,4,30,803,96
150,32,4,33,804,95
150,33,4,35,804,94
