>>> Place micromouse at 10 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 10 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
140,2,420,780,25,0
140,3,424,778,25,0
140,4,422,781,20,0
140,5,420,779,24,0
140,6,419,778,29,0
140,7,422,781,25,0
140,8,418,779,21,0
140,9,417,779,25,0
140,10,418,780,26,0
140,11,416,779,22,0
140,12,418,779,24,0
140,13,418,778,26,0
140,14,421,781,21,0
140,15,422,781,26,0
140,16,420,780,25,0
140,17,422,779,20,0
140,18,420,777,29,0
140,19,422,780,25,0
140,20,420,780,24,0
140,21,419,782,25,0
140,22,419,781,20,0
140,23,418,782,29,0
140,24,419,779,24,0
140,25,418,778,25,0
140,26,420,781,25,0
140,27,418,781,24,0
140,28,418,783,25,0
140,29,420,781,20,0
140,30,418,782,28,0
140,31,419,781,21,0
140,32,419,779,28,0
140,33,420,781,22,0
140,34,420,779,29,0
140,35,418,780,23,0
140,36,419,779,27,0
140,37,418,780,25,0
140,38,419,781,27,0
140,39,418,780,25,0
140,40,420,783,27,0
140,41,419,782,24,0
140,42,417,783,27,0
140,43,420,782,24,0
140,44,418,780,29,0
140,45,420,781,22,0
140,46,418,780,29,0
140,47,418,781,21,0
140,48,419,780,27,0
140,49,418,781,20,0
140,50,420,781,26,0
--- 140 mm Summary | Avg: L=419 FL=780 FR=24 R=0 ---

>>> Place micromouse at 150 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 150 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
150,1,346,709,24,0
150,2,345,708,26,0
150,3,346,711,25,0
150,4,345,709,22,0
150,5,346,709,23,0
150,6,344,705,29,0
150,7,340,711,25,0
150,8,340,709,21,0
150,9,337,708,25,0
150,10,335,712,24,0
150,11,338,709,20,0
150,12,338,711,26,0
150,13,339,708,24,0
150,14,338,711,19,0
150,15,340,713,28,0
150,16,338,709,24,0
150,17,341,711,24,0
150,18,339,710,25,0
150,19,338,710,20,0
150,20,340,709,29,0
150,21,338,710,23,0
150,22,339,712,26,0
150,23,338,710,24,0
150,24,339,711,24,0
150,25,340,710,24,0
150,26,339,711,23,0
150,27,340,709,25,0
150,28,338,708,20,0
150,29,339,709,26,0
150,30,338,710,20,0
150,31,339,712,28,0
150,32,339,710,20,0
150,33,338,712,29,0
150,34,340,713,20,0
150,35,338,710,29,0
150,36,339,711,20,0
150,37,338,710,28,0
150,38,338,711,20,0
150,39,339,704,26,0
150,40,338,711,20,0
150,41,339,711,25,0
150,42,339,709,23,0
150,43,340,711,25,0
150,44,338,710,24,0
150,45,338,710,25,0
150,46,339,710,25,0
150,47,338,710,24,0
150,48,339,710,29,0
150,49,338,710,20,0
150,50,339,711,26,0
--- 150 mm Summary | Avg: L=339 FL=709 FR=24 R=0 ---

>>> Place micromouse at 160 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 160 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
160,1,275,643,75,0
160,2,276,644,39,0
160,3,275,642,20,0
160,4,275,642,18,0
160,5,275,644,23,0
160,6,276,644,21,0
160,7,277,642,19,0
160,8,276,644,17,0
160,9,277,643,23,0
160,10,276,642,19,0
160,11,276,642,15,0
160,12,276,643,24,0
160,13,275,644,20,0
160,14,277,643,16,0
160,15,276,641,24,0
160,16,277,642,19,0
160,17,275,643,19,0
160,18,276,645,20,0
160,19,276,643,15,0
160,20,275,644,24,0
160,21,276,643,19,0
160,22,275,640,19,0
160,23,276,643,20,0
160,24,275,643,17,0
160,25,275,646,21,0
160,26,275,644,16,0
160,27,277,644,24,0
160,28,279,644,17,0
160,29,277,642,23,0
160,30,279,643,19,0
160,31,278,642,21,0
160,32,277,643,20,0
160,33,278,642,19,0
160,34,277,643,20,0
160,35,278,644,20,0
160,36,277,644,20,0
160,37,278,646,20,0
160,38,278,645,19,0
160,39,277,646,20,0
160,40,278,645,19,0
160,41,276,642,21,0
160,42,277,644,19,0
160,43,276,643,23,0
160,44,276,644,16,0
160,45,277,643,24,0
160,46,276,644,15,0
160,47,278,644,21,0
160,48,277,642,17,0
160,49,278,644,19,0
160,50,277,643,19,0
--- 160 mm Summary | Avg: L=276 FL=643 FR=21 R=0 ---

========================================
>>> Place micromouse at 170 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 170 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
170,1,199,583,16,0
170,2,199,585,17,0
170,3,200,584,16,0
170,4,197,583,12,0
170,5,199,582,16,0
170,6,199,583,19,0
170,7,199,583,16,0
170,8,202,585,12,0
170,9,199,584,20,0
170,10,201,584,16,0
170,11,199,581,14,0
170,12,199,585,19,0
170,13,199,585,14,0
170,14,198,585,16,0
170,15,199,584,16,0
170,16,198,583,11,0
170,17,199,582,20,0
170,18,199,583,14,0
170,19,199,586,17,0
170,20,199,585,16,0
170,21,198,585,14,0
170,22,199,585,16,0
170,23,198,582,12,0
170,24,199,584,18,0
170,25,197,582,12,0
170,26,198,584,19,0
170,27,199,583,12,0
170,28,197,585,20,0
170,29,198,585,13,0
170,30,197,584,19,0
170,31,198,587,12,0
170,32,197,585,19,0
170,33,197,585,12,0
170,34,198,584,19,0
170,35,198,584,12,0
170,36,199,584,19,0
170,37,198,583,12,0
170,38,199,582,17,0
170,39,199,584,13,0
170,40,197,584,17,0
170,41,199,584,15,0
170,42,198,583,16,0
170,43,199,584,16,0
170,44,198,583,16,0
170,45,198,584,20,0
170,46,197,584,12,0
170,47,196,584,18,0
170,48,196,584,12,0
170,49,194,583,16,0
170,50,196,585,16,0
--- 170 mm Summary | Avg: L=198 FL=583 FR=15 R=0 ---

========================================
>>> Place micromouse at 180 mm <<<
